	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.00653823	0.0075346	0.00524117	0.00515506	0.00498424	0.00447837	0.00411032	0.00410347	0.00373533	0.00322247	0.00279256	0.00399583	0.00227802	0.0028667	0.00241811	0.00263914	0.0022802	0.00671658
d2_1	0.0587137	0.00112144	0.00113691	0.00173833	0.000341619	0.00047383	0.000934713	0.000749192	0.00147623	0.000726389	0.000631871	0.000551757	0.000260701	0.000221936	0.000618859	7.20969e-05	0.000470984	0.000289632	0.00191246
d2_2	0.0454907	0.00146788	0.000947816	0.000245039	0.000856698	0.00136806	0.000561566	0.0011101	0.000840574	0.00053402	0.000619588	0.000329189	0.000784053	0.000509729	0.00024194	0.000535936	0.000233822	0.00042934	0.00206874
d2_3	0.0431848	0.00102202	0.000643443	0.000493141	0.0010902	0.00115636	0.000700555	0.00109963	0.000653811	0.000733324	0.000469305	0.000437321	0.000716758	0.000326887	0.000193561	0.000496948	0.000692155	9.94876e-05	0.00226784
d2_4	0.0332158	0.000858024	0.00111734	0.00108779	0.000752224	0.00107764	0.000856562	0.000426326	0.000463389	0.00146966	0.000180032	0.000532029	0.000729657	0.00036439	0.000343005	0.000185834	0.000537362	0.000431071	0.00317048
d2_5	0.0297574	0.00088142	0.000522695	0.000725312	0.00103139	0.000762938	0.000534509	0.000348841	0.00117886	0.000782819	0.00084965	0.000676911	0.000846288	0.00031551	0.000375417	0.000260552	0.000261448	6.99262e-05	0.00135163
d2_6	0.0286399	0.000820843	0.000909554	0.000184756	0.000916189	0.000354574	0.000599157	0.000609245	0.000365732	0.00040819	0.00116045	0.000562917	0.000886636	0.000424982	0.000338496	0.000443341	0.00034416	0.000379822	0.00124804
d2_7	0.0237109	0.000529645	0.000429862	0.000742892	0.00129716	0.00100868	0.000503886	0.000807286	0.000871156	0.000708476	3.28002e-05	0.000910323	0.00106725	0.000337684	0.000383282	0.000256412	0.00028679	0.000396905	0.00318318
d2_8	0.0223408	0.00063415	0.000126553	0.000262834	0.000793559	0.000693219	0.000819693	0.000856091	0.000436647	0.000669663	0.00041241	0.000781581	0.000715435	0.000593589	0.000439168	0.00028257	0.000325161	0.000129035	0.00242698
d2_9	0.0234442	0.000247734	0.000560476	0.000750774	0.000346816	0.000709268	0.000420189	0.000760599	0.000535468	0.000373209	0.000311154	0.000682198	0.000134603	0.000240103	0.000601075	0.000174905	0.000533823	0.000302616	0.00357608
