	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0255796	0.0179601	0.0125496	0.00864131	0.00653251	0.00499495	0.00245574	0.00252742	0.00167854	0.00105019	0.00041476	0.000429389	0.000417256	0.000309862	7.32692e-05	1.01164e-05	0.000179754	4.80238e-05	1.47392e-05
d2_1	0.114647	0.00821572	0.00748608	0.0059127	0.00429854	0.00345042	0.00261305	0.00227381	0.00159767	0.000664485	0.000692213	0.000723707	0.00040775	0.000433555	0.000227971	3.67275e-05	0.000139427	0	2.21088e-05	0
d2_2	0.0481559	0.00574593	0.00531792	0.00315764	0.0037595	0.00343418	0.00230025	0.00156887	0.000906564	0.000984839	0.000910031	0.000316985	0.000184771	0.000160975	0.000317261	0.000143734	4.86393e-05	2.65305e-05	8.64252e-05	0
d2_3	0.0377029	0.00518369	0.00389713	0.00336598	0.0024275	0.00218937	0.00166877	0.00208827	0.000896154	0.000785639	0.00067804	0.000617226	0.000372546	9.46628e-05	0.000261595	0.00017776	0.000108534	1.47392e-05	5.05343e-05	0
d2_4	0.0295572	0.00497774	0.00390169	0.00268086	0.00225384	0.002547	0.00186376	0.00150735	0.000579407	0.000575579	0.000656733	0.000471066	0.000268882	0.000554147	0.000364594	0.000490815	1.31352e-05	0.000333842	8.84351e-06	0
d2_5	0.0234746	0.00444065	0.00355295	0.00326705	0.00328598	0.0016445	0.00193977	0.00109483	0.000961704	0.000918227	0.000841224	0.000324525	0.000483049	6.45299e-05	4.00225e-05	3.39001e-05	0.000249829	8.84351e-06	1.32653e-05	6.63263e-05
d2_6	0.0182448	0.00390862	0.00218322	0.00270826	0.00280887	0.00161734	0.00146933	0.00157678	0.0014836	0.000732546	0.000649919	0.000686738	0.000481226	0.000557509	1.25283e-05	5.07975e-05	0.000343597	5.52719e-05	4.42175e-06	0
d2_7	0.0162309	0.00330774	0.00300769	0.00231129	0.00180987	0.00148288	0.0011456	0.00147363	0.000974284	0.000770498	0.00152339	0.000268148	0.00029954	0.000133843	0.000326894	3.5374e-05	0.000134127	0.000106859	1.32653e-05	9.68575e-05
d2_8	0.0108465	0.00245013	0.00249891	0.00192203	0.00156594	0.00144669	0.00155394	0.000884371	0.00118638	0.00103456	0.000449241	0.000916313	0.000217831	0.000294449	0.000419847	0.00027636	0.000183503	0.000165816	1.13702e-05	0.000227404
d2_9	0.00900194	0.0017532	0.00205858	0.00248485	0.0029477	0.00153617	0.000973305	0.000479725	0.000937137	0.00068193	0.000701729	0.000648084	0.000271421	0.000241407	0.000281202	8.18024e-05	0.000227404	5.52719e-05	6.31679e-06	0
d2_10	0.00874457	0.00197186	0.00225383	0.00129706	0.000880368	0.00154154	0.00174837	0.00168527	0.000461152	0.000810241	0.000777572	0.000930084	0.000161868	0.000522284	0.00057925	0.000654225	0.00025204	0.000183187	3.11533e-05	2.84256e-05
d2_11	0.00619226	0.0010273	0.00220226	0.00171004	0.00181644	0.00174557	0.00185525	0.00171816	0.00184221	0.00108461	0.000821815	0.000510351	0.00049649	0.000301837	0.000303933	0.000521135	0.000132653	0.000336159	0	0
d2_12	0.00418571	0.00185599	0.00190246	0.00132794	0.00220073	0.00168047	0.00135779	0.00150963	0.00216169	0.00117462	0.00074401	0.000686004	0.000452143	0.000533726	0.000420067	0.00040037	0.000320577	0.000504396	5.3061e-05	0.000232142
d2_13	0.00404465	0.00137474	0.00105226	0.00222541	0.000871278	0.00132099	0.0014856	0.00119232	0.00106891	0.000587574	0.000413099	0.000261094	0.000308365	0.00050743	0.000472285	0.000514819	0.000335316	6.63263e-05	0.000409012	0
d2_14	0.00404656	0.000593202	0.0011728	0.00176643	0.0011374	0.00110707	0.00110219	0.00177334	0.00131765	0.000612515	0.00126242	0.00109186	0.000485656	0.000759805	0.000172133	0.0004327	0.000386903	0.000389114	5.3061e-05	0.000397958
d2_15	0.002521	0.000700265	0.00131593	0.00145324	0.000534461	0.00205109	0.00118006	0.00108484	0.00107087	0.000348888	0.000809803	0.000265621	0.00148938	0.000623247	0.000823035	0.000225825	0.000132653	2.21088e-05	0.000256462	0.000243196
d2_16	0.00196836	0.00124473	0.000752349	0.00074601	0.000823688	0.00158689	0.00148083	0.00104483	0.00210782	0.00128009	0.000816637	0.000318682	0.000641891	0.000532506	0.000603885	0.000278456	0.000616519	0.000265305	0.000218561	0.000234353
d2_17	0.00157772	0.000623071	0.000858175	0.00134787	0.000646189	0.000914116	0.00119275	0.000407328	0.000854135	0.000831481	0.000620098	0.000321841	0.0010034	0.000653788	0.000730336	0.000401748	9.94895e-05	3.6848e-05	0.000464284	0.000132653
d2_18	0.00172898	0.00083725	0.000588672	0.000777082	0.000528244	0.0010188	0.000897211	0.000866664	0.00127726	0.00110417	0.000905634	0.000661496	0.000797811	0.000551666	0.000754952	0.000116861	0.000161078	0.000185714	0.000565985	0
d2_19	0.0012515	0.000418468	0.00051315	0.000785168	0.00064675	0.00183365	0.000930949	0.000477128	0.000885719	0.00034237	0.00115291	0.0012204	0.000568195	0.00089909	0.000395632	0.000648524	0.000322788	0.000212244	0.000300679	0.000243196
d2_20	0.000837245	0.000655827	0.000184776	0.000433218	0.000648435	0.00070706	0.000187188	0.000947519	0.000584093	0.000987946	0.000547561	0.000839502	0.000623783	0.000389114	0.000596937	0.000638628	0.000168027	0.000521767	0.000442175	0.000198979
d2_21	0.000924765	0.000879297	0.000545641	0.000482587	0.000976697	0.000560405	0.000441745	0.000717588	0.000912504	0.000431121	0.000959521	0.000952256	0.00082392	0.000176449	0.000572617	0.000287414	0.000320577	0.000103595	0.00017687	0.000198979
d2_22	0.000633603	0.00063916	0.00040595	0.000617578	0.00074496	0.000750645	0.000916298	0.000501668	0.00107154	0.000920236	0.000352688	0.000820551	0.000185714	0.000596937	0.00113386	0.000494499	0.000411223	0.000300679	0.000331632	0.000491131
d2_23	0.000407625	0.000442922	0.000389114	4.05327e-05	0.000321525	0.000838659	0.000596631	0.000866128	0.000578618	0.00111417	0.000877402	0.00105459	0.000421962	0.000747592	0.000434806	0.000180555	0.000309523	0.000331632	0.000588093	0.000663263
d2_24	0.000436911	0.000301397	0.000222983	0.000128547	0.000288572	0.000751698	0.000722762	0.0010808	0.000156656	0.000490078	0.000580408	0.000536927	0.000205296	0.00081992	0.000227404	0.000364795	0.000641154	0.000397958	0.000132653	0.000293731
d2_25	0.000501869	0.000357846	0.000472707	0.000479129	0.000450703	0.000534295	0.000525452	0.000656315	5.05343e-05	0.000559036	0.000473128	0.00131496	0.00017687	0.00093299	0.00108333	0.000420067	0.000280466	2.21088e-05	0.000389114	0.000486393
d2_26	0.000193731	0.000168027	0.000116861	0.000267516	0.000270043	0.000896458	0.000243196	0.00109659	9.47519e-05	0.000729589	0.0001017	0.000388062	0.00081992	0.000784545	0.00100121	2.21088e-05	0.000574828	0.000713376	0.000397958	0.000610202
d2_27	0.000703059	0	0.00035374	0.000563142	0.000516098	0.000159183	0.000606718	0.000377744	0.000651893	0.000858136	0.000420067	0.000826552	0.00103659	0.000603254	0.000265305	0.000448808	0.000676528	0.000221088	0.000234353	0.000574828
d2_28	0	0.000344897	0.000229615	0.000395747	0.000665158	0.000486393	0.000399432	0.000243196	0.000145918	3.5374e-05	0.000466696	0.000603254	0.00111649	0.000826868	0.000535032	0.00057925	0.000707481	0.000375849	0.000375849	0.000751698
d2_29	0.000234353	7.95916e-05	0.000424488	0.00019203	0.000534716	0.000183187	0.000488604	0.000526189	0.000351214	0.00049271	0.000641154	0.00128231	0.000778229	0.000623467	0.000928568	0.00104353	0.000641154	0.000848977	0.000574828	0.000972786
d2_30	0.000112755	0	6.63263e-05	0.00017687	0.000634522	0.000309523	7.95916e-05	0.00024067	0.000358162	0.000716324	0.000265305	0.000728958	0.000809181	0.000760542	0.000623467	0.000574828	0.00102143	0.000972786	0.000351214	0.000840133
d2_31	2.65305e-05	6.63263e-05	0.000132653	0	0.000397958	0.000331632	0.000212244	7.95916e-05	0.000375849	0.000464284	0.00017687	0.00035374	0.000442175	0.000663263	0.000641154	6.63263e-05	0.000367006	0.000707481	0.00035374	0.00183503
d2_32	6.63263e-05	0	9.68575e-05	0.000198979	4.42175e-05	0.000132653	1.51603e-05	0	0.000455441	0.000265305	0.000132653	0.000610202	0.000194557	0.000448492	0.000420067	0.00108333	0.000685372	0.000309523	0.000512923	0.000897616
d2_33	0.000154761	0	0.000198979	0	0	0.000442175	0.000198979	0	0.000565985	8.84351e-06	0.000397958	0.000300679	0.000207822	0.000464284	0.000508502	0.000265305	0.00035374	0.000893194	0.000552719	0.00159183
d2_34	0	0	2.21088e-05	0	0	8.84351e-05	2.21088e-05	0.000278571	0	0.000897616	0.000477549	0.000411223	0.000720746	0.000265305	0.000565985	0.00035374	0.000676528	0.000411223	0.00106122	0.00194557
d2_35	0	0	0.000110544	0.00017687	5.74828e-05	2.21088e-05	0.000309523	0.000132653	0.000360057	0.000132653	0.000154761	0.000397958	0.000713797	0.000344897	0.000442175	0.000840133	0.000663263	0.000375849	0.000862242	0.00187925
d2_36	1.10544e-05	0	0	0.000198979	2.21088e-05	4.42175e-05	1.32653e-05	0.000420067	0.000154761	0.000132653	0.000265305	0.000309523	0	0.000442175	0.000221088	0.000641154	0.000840133	0.000986051	0.000919725	0.00309523
d2_37	0	0	0.000132653	4.42175e-05	0.000265305	0.000132653	0.000154761	0	4.42175e-05	4.42175e-05	0.000132653	0	0.000300679	0.000840133	0.001017	0.000875507	0.000309523	0.000787072	0.00132653	0.00296258
d2_38	0	0	0	0	0	0	0	0.000132653	0	0.000132653	0.000132653	0.000198979	0.000663263	0.00065442	0.000256462	0.000773807	0.000309523	0.000309523	0.000972786	0.00313945
d2_39	0	0	2.21088e-05	4.42175e-05	0	0.000132653	0	0	0	0.000132653	0.000309523	0.000243196	0.000331632	0.00053061	0.000685372	0.000574828	0.000596937	0.000707481	0.00103027	0.00349319
d2_40	0	0	0	0	0	4.42175e-05	0.000132653	0.00017687	0	0.000132653	0	0.000132653	0.000574828	0.000309523	0.000574828	0.000486393	0.000574828	0.000884351	0.000862242	0.00420067
d2_41	0	0	0.000198979	0	0	0	0	0	0	4.42175e-05	0.000132653	0.000132653	0	0.000132653	0.000265305	0.000265305	0.000663263	0.000397958	0.000928568	0.00190135
