	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.134804	0.0601793	0.0478879	0.0380634	0.0318226	0.0259997	0.021422	0.016977	0.015868	0.0131432	0.0102816	0.00984885	0.00739919	0.00844011	0.00646773	0.00545323	0.00463465	0.00387794	0.00367406	0.0036768	0.00213084	0.00239146	0.00182227	0.00200623	0.00126892	0.0012246	0.0012341	0.000742806	0.000684836	0.000953727	0.000288869	0.00040088	0.0004035	0.000183409	0.000442147	0.000265943	0	0	0	0	0.000137557
d3_1	0.00824179	0.00350448	0.002479	0.00213176	0.00155852	0.00171198	0.00163809	0.00116676	0.000888384	0.00109644	0.00120157	0.000996996	0.00106885	0.00114318	0.000687347	0.000440618	0.00104138	0.00102196	0.00094018	0.000387015	0.000590283	0.000265943	0.000541384	0.000276314	0.00051158	0.000231554	0.000586909	0.000412879	9.17045e-06	0.000160483	8.2534e-05	2.29261e-05	0.000151312	0	6.87784e-05	2.29261e-05	0	0	0	0	0	0
d3_2	0.00677275	0.00190538	0.00207717	0.00148143	0.00121818	0.00154644	0.000777709	0.00151148	0.00115946	0.000617988	0.00133934	0.00120791	0.000890144	0.000384882	0.000354933	0.000668571	0.00078938	0.000801154	0.000590211	0.000456875	0.000362997	0.000521624	0.000323804	0.000572171	0.000175767	0.000318346	0.000570533	0.000146727	0.000458522	0.000206335	0	0.000320966	0	2.29261e-05	0	4.58522e-05	0.000137557	0.000275113	0.000220091	0	0	0
d3_3	0.00487254	0.00288956	0.00233102	0.00111378	0.00124546	0.0013882	0.00186175	0.00119679	0.000768723	0.000853282	0.000931421	0.00114577	0.0005294	0.000666815	0.000823518	0.000431996	0.000831346	0.000350859	0.000210064	0.000893464	0.000635207	0.000694344	0.000524036	0.000441591	3.24241e-05	0.000320966	4.58522e-05	0.00041267	0.00070142	9.82548e-05	0.000334721	0.000334721	0.000206335	4.58522e-05	0	0	2.29261e-05	0.000137557	0.000229261	0	0.000137557	0
d3_4	0.00496194	0.00210679	0.00131381	0.00134755	0.00117496	0.00122892	0.000964739	0.00106973	0.00158248	0.000881607	0.000731957	0.000547225	0.000758007	0.000827142	0.000919109	0.000684976	0.000782317	0.000306763	0.000561939	0.000381229	0.000433566	0.000542203	0.000706006	0.000137557	0	2.94764e-05	0.000320966	0.000367255	0.000504375	4.58522e-05	0	0.0004035	0.000175767	0.000366818	0.000229261	0	0	4.58522e-05	0	0.000137557	0	0
d3_5	0.00407438	0.00239564	0.00201699	0.00176401	0.000715821	0.00123802	0.00141997	0.001357	0.000587703	0.000525432	0.001236	0.00186264	0.00145306	0.000365498	0.000688403	0.000781215	0.000787171	0.000317748	0.00106595	0.000417136	0.000491765	0.00046291	0.00048039	0.000779488	0.000160483	0.00112338	0.000156225	0.000694334	0.000183409	0.000211248	0.000357648	0.000206335	0.000137557	6.87784e-05	0	0.000343892	0	0.000137557	0	0	0	0.000137557
d3_6	0.00261415	0.00119166	0.00169455	0.00135872	0.00153119	0.00112219	0.000977191	0.000919079	0.000735152	0.000903539	0.000587809	0.000515637	0.000626296	0.000542812	0.000773047	0.000377273	0.000315316	0.00061704	0.000233082	0.000351971	0.000160483	0.000597489	0.000235375	0.000375132	0.000297712	0.000153278	0.000526864	0.000128059	7.1071e-05	0.000770318	0	9.17045e-05	0.000137557	6.87784e-05	4.58522e-05	0	0.000357648	0.000137557	0	0.000137557	2.29261e-05	0.000137557
d3_7	0.00389049	0.0018445	0.00105408	0.000984985	0.00179941	0.00150737	0.000873643	0.0015306	0.00119355	0.000959443	0.000691757	0.00126363	0.000690241	0.00122491	0.00037306	0.000391505	0.000756562	0.000433552	0.000140832	0.000699413	0.000619005	0.000467038	0.000392801	0.000165941	0.000457666	0.000327516	0.000160483	0.000191051	0.000368346	0.000701539	0.00041267	0	0.000137557	0.000192579	8.2534e-05	0.000137557	0	0.000183409	6.87784e-05	0	0.000137557	0
d3_8	0.00272571	0.00135364	0.00109263	0.00080743	0.00146972	0.000770333	0.00101913	0.000954678	0.0011025	0.000387293	0.000982337	0.000742499	0.00112611	0.000387288	0.000854043	0.000809485	0.000619558	0.000872175	0.000430455	0.000693242	6.81233e-05	0.000275113	0.000220418	0.000617914	0.00074892	0.000252187	0.000274022	0.000428391	0.000128386	0.000793244	0.000570533	0	4.58522e-05	0.000275113	0.000449352	0	0.000137557	0.000183409	0	0.000206335	0	0.000275113
d3_9	0.00234727	0.00214247	0.00114855	0.00090784	0.00118887	0.00126195	0.000683306	0.000997778	0.000226904	0.00051916	0.000708745	0.00057772	0.000985613	0.00141116	0.000661824	0.000295665	0.00056502	0.000412561	0.000606331	0.00127862	0.00029804	0.000267908	0.000174119	0.000539528	0.000231554	0.000487562	0.000655687	0.000609835	0.000252187	0.000183409	9.17045e-05	0.000265943	0.000513545	0.000275113	0.000275113	0.000366818	5.96079e-05	0.000160483	0.000137557	0.000160483	0.000183409	0.000252187
