	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0728125	0.0561293	0.0460796	0.0361662	0.0299675	0.0240552	0.0204669	0.014685	0.0107392	0.0088471	0.00761993	0.0060454	0.00499424	0.00434269	0.00192222	0.00206048	0.00117402	0.00147707	0.000638235
d3_1	0.0181245	0.0022078	0.00510594	0.0029626	0.00165537	0.00234068	0.00193003	0.00162895	0.00221439	0.00142549	0.00141646	0.00200526	0.00115898	0.00078994	0.000579682	0.000205561	0.000437647	0.000301711	0.000359732	0.000324919
d3_2	0.0146894	0.0026069	0.00239565	0.00245837	0.00238783	0.00268034	0.00181668	0.00117353	0.0015772	0.00139011	0.000392907	0.00137976	0.000441998	0.0010988	0.000560942	0.000989264	0.000583114	0.000104853	0.000385427	0.000406149
d3_3	0.0142184	0.00238116	0.00299359	0.00221353	0.00261086	0.00117643	0.00183555	0.00199887	0.00143808	0.000809245	0.00144056	0.00109868	0.000280436	0.000785222	0.000758698	0.000251909	0.000253843	0.00070786	0.000771684	0.000812298
d3_4	0.0121883	0.00192802	0.00280828	0.00270914	0.00148696	0.00126966	0.00173587	0.00132785	0.00112831	0.000811611	0.00201609	0.000559077	0.00100603	0.000653004	0.00119851	0.000638084	0.0002727	0.000837855	2.76292e-06	0.000320499
d3_5	0.0128771	0.00328291	0.0014793	0.00243826	0.00255337	0.00268561	0.00148935	0.00231466	0.00210771	0.00156731	0.00149598	0.000942432	0.000875293	0.000586982	0.00076556	0.000412366	0.000336524	0.000460855	0.000174064	0.000638235
d3_6	0.00861563	0.00228713	0.00158283	0.00239461	0.0017544	0.00241665	0.00157653	0.000914274	0.00033307	0.00100354	0.00151127	0.000935927	0.000484064	0.000336524	0.000443449	0.00043516	0.000120878	0.00110531	0.000116043	2.90107e-05
d3_7	0.0106891	0.00253742	0.00215824	0.00198899	0.00171458	0.00124071	0.00244947	0.00160508	0.00227703	0.000701644	0.000916482	0.000988594	0.000904718	0.000579246	0.000700124	0.000742673	0.00106179	0.000565708	0.000319117	0.000667245
d3_8	0.00756018	0.00222005	0.0024125	0.00133128	0.00152494	0.00146351	0.00172542	0.00113443	0.00176512	0.000786316	0.00147043	0.00101854	0.000515759	0.00154729	0.00116043	0.00093663	0.000348128	0.00124552	0.000402834	0.00125575
d3_9	0.0089677	0.00220574	0.00139941	0.00131189	0.000919944	0.00256658	0.00177472	0.00155621	0.00115591	0.00119012	0.00113751	0.000557972	0.000423054	0.00144748	0.00181343	0.00135687	0.000510588	0.000571096	0.000278502	0.000957352
d3_10	0.00626515	0.00146493	0.00126565	0.00155638	0.00137078	0.00128571	0.000466921	0.00178499	0.000345836	0.00121613	0.00108594	0.000546004	0.00087032	0.000326853	0.000510588	0.00093663	0.000522192	0.000232085	0.000397295	0.000913836
d3_11	0.00679851	0.000986049	0.00150806	0.00127436	0.00183914	0.00272902	0.000750541	0.000706733	0.00123121	0.000931142	0.00115319	0.00110265	0.00103858	0.00119937	0.00125851	0.00037937	0.000638235	0.00019147	0.000791577	0.00234986
d3_12	0.00612703	0.00129134	0.00201336	0.000951983	0.00190502	0.00131783	0.00173641	0.000719557	0.00121114	0.00159075	0.000609053	0.00148663	0.000776035	0.00104796	0.000858716	0.00067208	0.000203075	0.00087032	0.000638235	0.000992579
d3_13	0.00377264	0.00106729	0.00108414	0.00100221	0.00123212	0.00091282	0.000897284	0.00106162	0.00110806	0.00122495	0.000436661	0.00140564	0.00108749	0.00148148	0.000786189	0.000455053	0.000994651	0.00078909	0.00089933	0.00168262
d3_14	0.00194863	0.00096943	0.00143951	0.000424469	0.00117402	0.00092661	0.000698308	0.000680252	0.00069158	0.00171231	0.000371336	0.000325874	0.000907619	0.000304612	0.000963154	0.000684237	0.00144473	0.000232085	0.000800694	0.00087032
d3_15	0.00275915	0.000861862	0.000695841	0.00076768	0.00116821	0.00133985	0.00148595	0.0009543	0.000862596	0.00102282	0.0011071	0.00159409	0.00131128	0.00131543	0.00132289	0.00077942	0.000974758	0.000116043	0.000939945	0.00171992
d3_16	0.0021663	0.000539243	0.000943967	0.000870378	0.00101918	0.00105496	0.000502437	0.000777486	0.000892612	0.00165071	0.000451863	0.000762566	0.000568609	0.000772236	0.000327406	0.000841309	0.000957352	0.00087032	0.000348128	0.00116043
d3_17	0.00246777	0.000903547	0.00105106	0.00040387	0.000432543	0.000969189	0.000668834	0.000382941	0.000989264	0.000872656	0.000590147	0.000678849	0.00122161	0.000887726	0.000249492	0.00143893	0.00107339	0.000983047	0.000348128	0.00185668
d3_18	0.00230696	0.000481577	0.000410647	0.000867965	0.00136562	0.00089918	0.00143139	0.000936423	0.00103159	0.000129878	0.000691283	0.000690697	0.000749718	0.000725267	0.000895877	0.0011397	0.000406149	0.000580213	0.000673047	0.00153756
d3_19	0.00111989	0.000338729	0.00031648	0.000899441	0.000349095	0.00103841	0.000448962	0.00139016	0.00144722	0.00119234	0.00173707	0.00164117	0.000481577	0.00105847	0.00102311	0.00106317	0.000406149	0.00179866	0.000667245	0.00182767
d3_20	0.00259238	0.00179113	0.00108845	0.00150992	0.00192768	0.00300447	0.00303758	0.00324781	0.00350988	0.00310083	0.00323704	0.00427493	0.0063666	0.00587369	0.0067972	0.00586305	0.00740269	0.00558745	0.0101968	0.0248878
