	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.067773	0.05636	0.0458025	0.041054	0.034475	0.027042	0.0229621	0.0189433	0.0170165	0.0155012	0.0127097	0.012486	0.00888236	0.00791036	0.00617492	0.00767101	0.00473607	0.0029708	0.00391023	0.00435966	0.00328312	0.00243885	0.00138079	0.00208317	0.00209049	0.00179316	0.0013656	0.000916004	0.000788812	0.00059829	0.00130276	0.000239793	0.000941993	0.000611293	0.000150318	0.000200424	0.000150318	0.000300636	0.000200424	0	0
d3_1	0.00912718	0.00234187	0.00207136	0.00217576	0.00158714	0.00141195	0.00148778	0.00103951	0.00123969	0.00100765	0.00184669	0.000724843	0.000735487	0.000395189	0.000573714	0.000584405	0.000678101	0.000316571	0.000835577	0.000278566	0.00116375	0.000371012	0.000896409	0.000436399	0.000195413	0.000486028	0.000325689	6.7513e-05	0.000242656	0	0	0	0.000367444	0	0	5.0106e-05	0	0.000100212	0	0	0	0
d3_2	0.0078785	0.0019161	0.00228731	0.00218458	0.00154661	0.00195848	0.00125244	0.00153129	0.00168042	0.00128258	0.00148014	0.000947511	0.000483455	0.000474433	0.000485088	0.000799549	0.000574079	0.000863434	0.000866012	0.000656747	0.000312674	0.000491516	5.0106e-05	0.000473354	1.60947e-05	0.00064601	0.000133139	0.000408006	0.000116914	9.01908e-05	0.000375795	0.000150318	0.000200424	0.000200424	0	0.000150318	0	0.000300636	0	0	0.000150318	0
d3_3	0.00711758	0.00132698	0.00192969	0.00166772	0.00137092	0.00153314	0.00174717	0.00135495	0.00108071	0.0013177	0.0011223	0.000431637	0.000605531	0.000453701	0.000708664	0.00124977	0.000819153	0.000489145	0.000489369	0.000837367	0.00048679	0.000553671	0.000304892	0.000489846	0.000400747	0.000116914	0.000150318	0.000210445	0.000551166	0.00028978	0.000112739	0.000300636	0.000100212	0.000150318	0	0.000150318	2.5053e-05	0.000300636	0	0	7.5159e-05	0
d3_4	0.00701199	0.00193607	0.00191418	0.00121436	0.00100342	0.00161237	0.00103149	0.00110691	0.00120503	0.000912839	0.00107929	0.00092159	0.00148424	0.000713421	0.00116414	0.000625389	0.000461691	0.000374841	0.000885653	0.00100212	0.000121794	0.000808377	0.000609319	0.000483523	0.000290037	0.00100414	0.000576219	0.000390827	0.00025053	0.00017036	0.000455965	0.000177876	0.000290615	0.000325689	0.000300636	4.00848e-05	0.000400848	0.000150318	0	0	0	0
d3_5	0.00586758	0.00130759	0.00180763	0.000935735	0.00125148	0.00121233	0.00135489	0.000587926	0.00101468	0.00128573	0.00114227	0.00107786	0.000904021	0.000851995	0.00129519	0.000360102	0.000658707	0.000691463	0.000440355	0.000569956	0.000392974	0.000804201	0.00042905	0.000618231	0.000448676	0.000332728	0.000813865	0.000616304	0.000425901	0.000425901	9.01908e-05	0.000257688	0.000350742	0.000476007	0.000400848	0.000150318	0	0	9.01908e-05	0	0.000150318	0
d3_6	0.00473153	0.000898954	0.00103931	0.00139616	0.00113246	0.000954817	0.000904828	0.000850075	0.000872365	0.000884941	0.000802197	0.000576111	0.000748501	0.000454129	0.000651551	0.000979328	0.00066474	0.00172186	0.000180382	0.000457635	0.000319008	0.000638852	0.000187898	9.26961e-05	7.5159e-05	0.000265562	0.000267232	0.000616304	0.000791675	8.76855e-05	0.000651378	0.00025053	0.000200424	0	0.000375795	0.000200424	0	0.000150318	0.000350742	0.000175371	0.000150318	0
d3_7	0.00447583	0.00142531	0.00211541	0.0011387	0.00114508	0.00174514	0.00104859	0.00143584	0.000869851	0.000829005	0.00164665	0.000731405	0.0011167	0.000879339	0.000925725	0.000345493	0.000696224	0.000659599	0.000971221	0.000540429	0.000955951	0.000699337	0.000213178	0.00077378	0.000605448	0.000120254	0.000225477	9.544e-06	0.000820903	0.000150318	0.00014495	0.000275583	0.000425901	5.965e-05	0.00050106	0.000150318	0.000167497	0.000150318	2.5053e-05	0	0	0.000150318
d3_8	0.00370285	0.000649145	0.000822581	0.000848464	0.00134546	0.000760053	0.000317131	0.000335537	0.0012481	0.000825105	0.000798101	0.000962017	0.00105854	0.00116761	0.00164456	0.00096627	0.00112344	0.000543788	0.000777001	0.000884013	0.000773303	0.000886876	0.000777597	0.000561187	0.000232635	0.000315668	0.000458112	0.000591251	4.00848e-05	0.000150318	0.000150318	0.0003307	0.000150318	0	0	0.000300636	5.0106e-05	0.000150318	0	0	0	0
d3_9	0.00325835	0.00118949	0.00105273	0.00149487	0.00097922	0.00109245	0.000444695	0.000919673	0.000817505	0.000376241	0.000803215	0.000386073	0.00145474	0.000747024	0.000948323	0.000317823	0.000806099	0.000571078	0.00101368	0.000483523	0.00081637	0.000582542	0.000315668	0.000338216	0.00075159	0.000440933	0.000623462	0.000739064	0.000476007	0.000175371	0.000225477	0.000150318	0.00025053	8.2317e-05	0.000150318	0.000150318	0.000190403	0.000225477	0	0.000200424	0	0.000150318
