	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0247715	0.0201739	0.0158482	0.0115865	0.00862121	0.00776512	0.00538856	0.00423067	0.00335256	0.0024666	0.00165321	0.00101994	0.000353602	0.00062152	0.000341382	0.000296652	5.29391e-05	1.54056e-05	0
d2_1	0.0574299	0.00592766	0.0029445	0.00263015	0.0023579	0.00195968	0.00150951	0.00172484	0.00122387	0.000887305	0.000396289	0.000713172	0.000506022	0.000170502	0.000252319	4.5532e-05	0.000203738	0.000115028	0.000143785	0
d2_2	0.0460253	0.00406004	0.00459429	0.00347583	0.00404592	0.00184539	0.00176004	0.00165395	0.00151115	0.000998964	0.00109273	0.000434376	0.000185705	0.000419773	0.00033701	3.90006e-05	4.46366e-05	0	0	0
d2_3	0.0369427	0.00340336	0.00326639	0.00357239	0.00344924	0.00218108	0.00174196	0.0014668	0.00120513	0.00118904	0.000929004	0.00057324	0.000560421	0.000107818	2.56759e-05	7.3262e-05	5.37659e-05	0	3.13713e-05	1.43785e-05
d2_4	0.0309927	0.0038236	0.00380288	0.00326468	0.00232841	0.00197665	0.00211212	0.00171693	0.00131351	0.00146645	0.00125692	0.000644069	0.000737319	0.000205968	0.00014932	0.000166551	1.71173e-05	3.08111e-05	0	4.79284e-05
d2_5	0.028086	0.00352387	0.00312857	0.00197639	0.001906	0.00179391	0.00133383	0.00159751	0.00139561	0.00121744	0.000838124	0.0006217	0.00103959	0.000407032	0.00050664	0.000238474	0.000128151	0	0.000294417	0.00019257
d2_6	0.0207568	0.00334191	0.00293186	0.00240025	0.0028149	0.00114386	0.0016234	0.00151199	0.000893656	0.000962675	0.000458818	0.000393739	0.000568076	0.00040179	0.000125727	5.77423e-05	0.000238833	8.14783e-05	0	9.58568e-05
d2_7	0.0165604	0.00282075	0.00211664	0.00226517	0.00200845	0.00191285	0.00111659	0.00098615	0.00135123	0.00131338	0.000560578	0.000481712	0.000753846	0.00025442	0.000550368	0.00039986	0.000549807	9.36783e-05	0	0.000191714
d2_8	0.0158437	0.00230714	0.00227298	0.00194436	0.00131661	0.00149456	0.0017362	0.00133269	0.00118991	0.000722999	0.000836951	0.000869102	0.000746959	0.000196507	0.00048831	0.000231083	0.000167749	9.03793e-05	0.000110235	2.39642e-05
d2_9	0.013236	0.00253018	0.0022039	0.00157075	0.00226851	0.00169212	0.00125613	0.000639384	0.000749073	0.00156404	0.000864313	0.0007842	0.000568708	0.00057105	9.90521e-05	0.000491609	0.000141046	0.000107839	3.83427e-05	4.91266e-05
d2_10	0.0107972	0.00235416	0.00250841	0.00184611	0.00175414	0.00144996	0.00139254	0.00155719	0.000743667	0.00145874	0.00150135	0.000711665	0.000518623	0.000485218	0.000119022	0.000210325	0.000295102	5.75141e-05	0.000661202	2.39642e-05
d2_11	0.00734802	0.00149121	0.00232218	0.00127798	0.00203606	0.00201913	0.00126704	0.000756919	0.00167022	0.000874146	0.00107246	0.000398356	0.000481509	0.000126212	2.92556e-05	4.51897e-05	4.12994e-05	0.000357067	4.79284e-05	4.79284e-05
d2_12	0.00895801	0.000896312	0.00168812	0.00167954	0.00173724	0.00129198	0.00197181	0.000807355	0.00175595	0.000970238	0.000732998	0.000710995	0.000232225	3.06702e-05	0.0008542	0.000298515	0	0.000158506	0.000215678	2.94944e-06
d2_13	0.00516993	0.0014606	0.00109199	0.0013262	0.00117339	0.00117422	0.00155586	0.000763898	0.00110204	0.000883299	0.000947735	0.00120181	0.000613352	0.000276844	0.000342346	0.000460113	0.000263606	0.0002676	0.000172885	3.83427e-05
d2_14	0.00496708	0.00149771	0.00190425	0.000948208	0.00146766	0.00169216	0.00144304	0.00117218	0.00105094	0.00103647	0.000854723	0.000744488	0.000854609	0.000280039	0.000609262	2.55618e-05	0.00041206	0.00050523	5.47753e-05	0.000399649
d2_15	0.00317894	0.000968522	0.00182949	0.000825318	0.000735681	0.000992098	0.00140426	0.00127621	0.000964502	0.00113569	0.000828477	0.000512834	0.000728284	0.000727589	0.000459075	0.000157023	0.000244093	0.000242039	0.000452581	0.000215678
d2_16	0.0028775	0.000828276	0.000628652	0.00118247	0.00118755	0.000998771	0.000576407	0.00167396	0.00103104	0.00121726	0.00129904	0.000588721	0.000895919	0.000480482	0.000414238	0.000757269	0.000558366	0.000460455	0.000531881	0.000581988
