	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0777016	0.0239859	0.00841716	0.00227454	0.000792723	0.000110024	0.000480983	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0770193	0.0573354	0.0286049	0.0139258	0.00567918	0.00289206	0.00109765	0.000218325	0.000547985	0.000170176	1.17231e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0289743	0.0320705	0.0251969	0.0178359	0.00894576	0.00722165	0.00345707	0.00158396	0.00114711	0.000167906	0.00012908	0	0	0	0	0	0	0	0	0
d3_3	0.0110987	0.0158344	0.0181303	0.0159941	0.0111544	0.00781955	0.00424345	0.0020769	0.000532499	0.000311262	0.000129172	0	2.2795e-05	0	4.559e-05	0	0	0	0	0
d3_4	0.00420148	0.00904095	0.0105425	0.0117225	0.0127563	0.00952087	0.00479256	0.00318777	0.00229823	0.00097308	0.000328423	0.000500838	7.65161e-05	0	0	0	0	0	0	0
d3_5	0.0015724	0.00335295	0.00690328	0.00788685	0.00796776	0.00756949	0.007459	0.00394801	0.00371749	0.00235623	0.00196471	0.000422901	0.000221319	0.000102577	0	0	0	0	0	0
d3_6	0.000776729	0.00168314	0.00338266	0.00446855	0.00544165	0.00701125	0.00664016	0.00575	0.00369445	0.00336689	0.00145713	0.000830596	0.000244883	0	0	0	0	0	0	0
d3_7	0.000124253	0.000768993	0.00147356	0.00490312	0.00587185	0.0049458	0.00640239	0.00630353	0.00314525	0.00362543	0.00270432	0.0016901	0.000365588	0.00050149	0.000168683	0.000173242	0	1.13975e-05	0	4.559e-05
d3_8	5.84487e-06	0.000411111	0.00121792	0.00214692	0.00313709	0.00292011	0.00426078	0.00638293	0.00536571	0.00282416	0.00291255	0.002293	0.00138116	0.000983658	0.000649331	2.2795e-05	2.2795e-05	0	0	0
d3_9	0.000115728	5.21028e-05	0.000193118	0.00112745	0.00182393	0.00254336	0.00261234	0.00374616	0.00303585	0.00410558	0.0023293	0.00213634	0.00258202	0.000673972	0.00051768	0.000102577	0.00013677	4.559e-05	0	4.559e-05
d3_10	0	6.83849e-05	9.49791e-05	0.000494271	0.000738189	0.00111491	0.00208354	0.00358196	0.00261922	0.00316588	0.00303988	0.00211624	0.00288269	0.00150034	0.000743116	0.00036472	0.000446782	0	0	0
d3_11	0	2.2795e-05	7.14243e-05	0.00038489	0.000274155	0.000962616	0.00102524	0.00239194	0.00265887	0.00284513	0.00394461	0.00226753	0.0024205	0.00116254	0.000988542	0.000948271	0.000433105	0	0	0
d3_12	0	0	0	0	2.7354e-05	0.000671926	0.000788706	0.00132493	0.00232118	0.00247868	0.00276861	0.00386406	0.00363016	0.00318109	0.000911799	0.00138593	0.000820619	0.000638259	4.559e-05	0
d3_13	0	0	0	5.9267e-05	0.00024814	1.59565e-05	0.0005956	0.000259537	0.00173361	0.00195581	0.00234072	0.00228981	0.00354364	0.0040028	0.00213589	0.00237068	0.00230425	0.00031913	0.00013677	0
d3_14	0	0	0	0	0	0.000104857	1.80356e-05	0.00022795	0.000739751	0.000575936	0.0024549	0.00179311	0.00307472	0.00252112	0.00323233	0.00175977	0.000889004	0.00054708	0.0004559	0.00027354
d3_15	0	0	0	0	6.83849e-05	0	0	0.000241627	0.00020255	0.00177573	0.00113063	0.00198316	0.00186919	0.00275819	0.00263184	0.0028904	0.00241627	0.00166403	0.00050149	0
d3_16	0	0	0	0	0	0	0	6.51285e-06	0.000401192	0.000348438	0.000551639	0.00115343	0.000957389	0.00165492	0.00315938	0.00356058	0.00282658	0.00168683	0.00157285	0.000729439
d3_17	0	0	0	0	0	0	2.2795e-05	0	0	4.559e-05	0	0.00027354	0.000414869	0.000971066	0.00236156	0.00277187	0.00340101	0.00298614	0.00198316	0.00173242
d3_18	0	0	0	0	0	0	0	0	0	0	0	0.00027354	0.00031913	0.000729439	0.00203331	0.00120813	0.00278099	0.00196037	0.00265789	0.00248465
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.00013677	4.559e-05	0.00027354	0.00036472	0.000980184	0.00127652	0.0022567	0.00344204	0.00332807
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0.00013677	0	0	0.00022795	0.00054708	0.000866209	0.00300894	0.0036472
