	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0813708	0.039799	0.0214172	0.0106447	0.00480587	0.00341215	0.00150679	0.001192	0.000522756	0.000109763	6.84997e-05	3.22146e-05	6.44292e-05	5.1243e-05	3.0067e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0382392	0.0380457	0.0318043	0.0220166	0.0159814	0.0105281	0.00831089	0.00387107	0.00334129	0.00139377	0.00102138	0.000845554	0.000770709	5.81084e-05	3.1719e-05	8.59056e-06	0.000104298	0.000283488	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00991191	0.0150244	0.0176258	0.0169064	0.0138525	0.0116926	0.00794746	0.00813763	0.00537133	0.00443847	0.00388015	0.00133147	0.00145719	0.00103765	0.000235711	0.000331335	8.41422e-05	2.02131e-06	7.14534e-06	2.3982e-05	0	0.000100223	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00228159	0.00599378	0.00796607	0.00885516	0.00907062	0.00910338	0.00927523	0.00741417	0.0051921	0.0045803	0.00425875	0.00266174	0.00177337	0.0014268	0.000748061	0.000752179	0.000455647	0.000137347	0.000337982	5.3691e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000524079	0.00197962	0.00264471	0.00470019	0.00503012	0.0064635	0.00641247	0.00565452	0.00695853	0.00483066	0.00472926	0.00433971	0.00290568	0.00257312	0.00121738	0.00115326	0.00164478	0.000559662	0.00085808	0.000292795	0.000208516	1.01339e-05	0.000205406	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	7.91657e-05	0.000463894	0.000967683	0.00183281	0.00232693	0.00348391	0.00360177	0.0046811	0.00386035	0.00440276	0.00457073	0.00425123	0.00405259	0.0030553	0.00258853	0.00230257	0.00176337	0.000696133	0.00134786	0.000716289	0.000614445	0.000323987	0.00021138	0	2.14764e-05	0	2.14764e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	1.04467e-05	6.18829e-05	0.000460454	0.000740286	0.000529752	0.00211341	0.0024616	0.00283311	0.00293847	0.0025856	0.00274486	0.00380857	0.00306188	0.00310844	0.00229435	0.0019951	0.00202813	0.00222329	0.00166674	0.00124521	0.00116249	0.000983405	0.00042196	8.3758e-05	0	0.000233786	0.000190833	0.000171811	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	2.97366e-06	3.83507e-06	0.000119781	0.000281499	0.000419055	0.000433545	0.00119616	0.00148364	0.00147858	0.00244291	0.0021714	0.00452674	0.00404517	0.00347369	0.00370562	0.00188353	0.00332767	0.00228199	0.000492244	0.00171708	0.00165378	0.00100775	0.000581899	0.000437505	0.000535887	4.29528e-05	0.000663816	0.000313555	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	3.60443e-06	3.60443e-06	7.96631e-05	9.56815e-05	0.000284423	0.000652427	0.000803976	0.000907342	0.00107524	0.00199682	0.00210777	0.00186547	0.00212224	0.00222391	0.00107184	0.00352851	0.00242535	0.00228673	0.00303125	0.00165399	0.00190393	0.00130663	0.000705858	0.000841875	0.000781741	0.000577408	0.000365099	4.29528e-05	5.58386e-05	0	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	3.43622e-05	3.22146e-05	0.000110961	0.000234179	0.000291001	0.000436907	0.000920208	0.000404176	0.00139482	0.00142984	0.00132625	0.00196705	0.00278843	0.00169323	0.00132796	0.00215907	0.00171882	0.00167905	0.00120595	0.00185504	0.000708721	0.000932076	0.000483219	0.000289931	0.000714857	4.29528e-05	0	0.000128858	0	0	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	0.000128858	4.29528e-05	1.43176e-05	7.63605e-05	0.000251187	0.000434314	0.000615697	0.000680005	0.00107331	0.0006441	0.000660144	0.00164355	0.00128207	0.0019168	0.0021492	0.00169531	0.0020242	0.0020693	0.00131538	0.000893009	0.000903543	0.000553682	0.000365099	0.000871942	0.000365099	0.000386575	0.000206173	0.000171811	0	0	0	0.000171811	0	0	0	0	0
d3_11	0	0	0	0	0	0	0	1.14541e-05	1.28858e-05	1.9524e-05	0.000254853	0.000312232	0.000275998	0.000974492	0.000828547	0.000869376	0.00103587	0.00078215	0.00201584	0.00145671	0.00176698	0.00146174	0.00171106	0.00103301	0.000687245	0.00206317	0.00133287	0.00030067	0.000771003	0.00065503	0.000193288	0.000408052	7.7315e-05	0	0.000171811	0	0	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	0	2.14764e-05	0	0.00015463	4.90889e-05	7.91559e-05	0.000446796	0.000614532	0.00101307	0.000837391	0.000647974	0.00107476	0.00168334	0.00168395	0.00185525	0.00155356	0.00174082	0.00301548	0.000588147	0.00142931	0.00107607	0.000907736	0.000719153	0.00107812	0.000193288	0.000442414	0.000343622	0.000128858	4.29528e-05	0	0	0	0	0
d3_13	0	0	0	1.28858e-05	0	0	0	2.14764e-05	0	0	0	2.14764e-05	0	5.39978e-05	0.000128858	0.000687245	9.44962e-05	0.00053691	0.000611771	0.000485673	0.00105388	0.00101941	0.00139566	0.00049181	0.00180545	0.00235167	0.000811194	0.00214304	0.00156348	0.00193042	0.00219918	0.000779287	0.000880532	0.000386575	0.000622816	0.000451004	0.000193288	0.000171811	0	0	0	0
d3_14	0	0	0	0	0	0	0	0	0	0	0	0	0	1.43176e-05	0.000150335	0.000167209	0.000315592	0.000105234	7.05653e-05	0.000551448	0.000830405	0.000736145	0.00114254	0.00109959	0.00106093	0.00091919	0.00116832	0.00110818	0.00099221	0.00134442	0.00115114	0.000794627	0.000429528	0.000708721	0.00083758	0.000687245	0.000816103	0	0.000257717	0.000128858	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	7.7315e-05	0	0	8.59056e-06	0.000107382	1.28858e-05	0.00023624	4.29528e-05	0.000493957	0.000319692	0.000807513	0.000420937	0.000902009	0.00142573	0.000953552	0.00159355	0.00183163	0.00187029	0.0013659	0.00132295	0.00124563	0.000923485	0.000987914	0.000944962	0.000558386	0.000214764	0.00030067	0	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	6.13611e-06	0.000128858	0.000107382	0.000249126	0.000255262	0.00053691	0.000257717	0.00112966	0.000408052	0.000343622	0.000820398	0.000979324	0.00144751	0.00167945	0.00123704	0.00197583	0.00103087	0.00111677	0.0014604	0.000558386	0.000644292	0.000601339	0.000558386	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000171811	6.44292e-05	0.00023624	0.000257717	0.000171811	0.000532615	0.000386575	0.000871942	0.00130147	0.00110818	0.000944962	0.002182	0.00193288	0.00131006	0.00128858	0.000601339	0.000987914	0.00107382	0.000558386
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.58386e-05	0.000386575	0.000257717	0.00023624	0.00113825	0.000807513	0.0011812	0.00133154	0.0010008	0.00171811	0.00107382	0.00158925	0.00137449	0.000687245	0.00077315
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000128858	0	0	0	2.14764e-05	0.000257717	0.000128858	0.000429528	0	0.000880532	0.000365099	0.00105234	0.0011812	0.0014604	0.00137449	0.00158925	0.00120268	0.00133154
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.29528e-05	0	0	0	0	0.000128858	0.000128858	0.000257717	0.000343622	0.000386575	0.000171811	0.00124563	0.00137449	0.00257717	0.00128858
