	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.038384	0.00780138	0.00211219	0.000375004	0.000222166	1.27828e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0824476	0.0405856	0.0142306	0.00397803	0.00134097	0.000301808	0.0003739	1.1643e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0419858	0.0315367	0.0188201	0.00622743	0.00163594	0.00098783	8.12425e-05	0.000345269	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0239635	0.0221227	0.0170809	0.00762241	0.00373653	0.00157455	0.000629455	0.00028284	3.22873e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0115261	0.0171019	0.0141934	0.00814664	0.00424286	0.00184032	0.000660375	0.00035569	4.86517e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00669213	0.0110255	0.0117204	0.0098859	0.00617668	0.00192887	0.000991734	0.000497519	9.72812e-06	0.000155287	9.68619e-05	0	0	0	0	0	0	0	0
d2_6	0.00415388	0.00846012	0.00928185	0.00980612	0.00623968	0.0025202	0.00198366	0.000464032	0.000246412	0.000338136	2.79823e-05	0	0	0	0	0	0	0	0
d2_7	0.00232611	0.00499543	0.00864862	0.00809274	0.0054639	0.00344044	0.00187355	0.001064	0.000180681	0.000458086	0	0.000206639	0	0	0	0	0	0	0
d2_8	0.00176818	0.00432946	0.00552685	0.00731007	0.00525635	0.0036275	0.00251771	0.000730847	0.000444301	0.000115764	0	6.45746e-05	0	0	0	0	0	0	0
d2_9	0.000629257	0.00207029	0.00445179	0.00475093	0.00459359	0.00405169	0.00364341	0.00149044	0.00072056	0.000382118	0.000259339	0	1.29149e-05	6.14996e-06	0	0	0	0	0
d2_10	0.000772862	0.0015626	0.00426971	0.00358868	0.00458065	0.00418891	0.0036094	0.00239026	0.000966135	0.000389457	0.000572065	0.000230624	3.22873e-05	0	0	0	0	0	0
d2_11	0.00025841	0.00135399	0.00294217	0.00324412	0.00414054	0.00453824	0.00345128	0.00245657	0.00113624	0.00103663	0.000600355	6.71371e-05	0.000272648	8.60995e-06	0	0	0	0	0
d2_12	8.99945e-05	0.001055	0.00134221	0.00339627	0.00281802	0.00326759	0.00465639	0.00231381	0.00200537	0.000687026	0.000535252	0	0.000170242	7.74895e-05	0	0	0	0	0
d2_13	4.97029e-05	0.000398599	0.00131366	0.00130499	0.00414039	0.00363617	0.00324378	0.0020165	0.00215453	0.00155181	0.000587834	5.30789e-05	0.000217709	0	0	0	0	0	0
d2_14	1.70307e-05	6.57534e-05	0.000616522	0.000978385	0.00185756	0.00248706	0.00213611	0.00173594	0.00287049	0.00244322	0.000708231	0.000411125	0.000322873	0	8.60995e-06	0	0	0	0
d2_15	0	0.000114706	0.000384468	0.000620079	0.00157716	0.00319386	0.00259989	0.00203697	0.00129763	0.00146442	0.000335676	0.000728258	7.31846e-05	0.000100449	0	0	0	0	0
d2_16	0	7.10321e-05	0.00049169	0.000695627	0.00166862	0.00247297	0.00355707	0.00385578	0.00294402	0.00129179	0.00193059	0.000329173	0.000193724	0.000172199	0.000206639	0	0	0	0
d2_17	0	4.30497e-05	0.000583017	0.00055911	0.0017643	0.0016635	0.00181166	0.00230594	0.00179821	0.000942892	0.00156916	0.000362719	0.000473939	2.15249e-05	8.60995e-05	0	0	0	0
d2_18	0	0	0.000115004	0.000446006	0.000563	0.00168356	0.00195063	0.00203072	0.00155821	0.00227002	0.000687566	0.00127981	0.00057104	0.00034655	0.000135299	0	0	0	0
d2_19	0	0	0	0.000350247	0.000548029	0.00178485	0.00199032	0.00230358	0.00175581	0.00242656	0.00208484	0.000958053	0.000717906	0.000264448	0.000172199	0	0	0	0
