	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0671048	0.0113878	0.00194208	0.000351452	0.000101856	2.71549e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.138596	0.047763	0.0146678	0.00409024	0.000795559	0.00030518	2.86682e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0484733	0.0321051	0.0154911	0.00721982	0.00239825	0.000577421	0.000371579	2.35974e-05	4.50865e-06	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0222522	0.0224505	0.0139165	0.00667973	0.00333024	0.00119089	0.000582031	9.88928e-05	2.10403e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.010864	0.015749	0.0127054	0.00880295	0.00315966	0.00172738	0.000519797	0.000535157	0.000297559	5.9408e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00650993	0.00979791	0.0107678	0.00774121	0.00506955	0.00255754	0.00137184	0.00072712	2.08087e-05	0.000227365	0	0	0	0	0	0	0	0	0	0
d2_6	0.00275515	0.00820153	0.00668422	0.00710221	0.00523959	0.0021451	0.00187113	0.000825502	0.00016436	6.53461e-05	2.97571e-05	2.88553e-05	0	0	0	0	0	0	0	0
d2_7	0.0020031	0.00424826	0.00640929	0.00578247	0.00557302	0.00393681	0.00193113	0.00135314	0.000404402	6.05447e-05	2.05539e-05	2.66357e-05	0	0	0	0	0	0	0	0
d2_8	0.000822731	0.00365497	0.00553876	0.00464834	0.00480309	0.00267712	0.00302987	0.00145017	0.00108421	0.00024148	7.55579e-05	6.18329e-06	0	0	0	0	0	0	0	0
d2_9	0.000232453	0.00245599	0.0038146	0.00486949	0.00430271	0.003074	0.00225709	0.00195777	0.000905058	0.000290292	0.00021736	3.50386e-05	5.29014e-05	0	0	0	0	0	0	0
d2_10	0.000451599	0.00154456	0.0026239	0.00283186	0.00481992	0.00367305	0.002738	0.0021008	0.0014562	0.000200004	0.000224917	0.000108602	7.75487e-05	9.01729e-06	0	0	0	0	0	0
d2_11	5.09459e-05	0.000661345	0.00153435	0.00268367	0.00307725	0.00385578	0.00248035	0.00156541	0.00155827	0.000865231	0.000327126	0.000131395	4.80922e-05	0	0	0	0	0	0	0
d2_12	0.000136213	0.000809535	0.00163176	0.00248103	0.00459038	0.00302384	0.00267339	0.00184816	0.00177994	0.00111247	0.000388946	0.000143797	0.000115585	4.84357e-05	0	0	0	0	0	0
d2_13	1.08676e-05	0.000256506	0.000487893	0.00129158	0.0025458	0.00297244	0.00202695	0.00169309	0.0014653	0.00197105	0.000270082	0.000264398	0.0001563	0	7.21383e-06	0	0	0	0	0
d2_14	4.62729e-06	0.000208858	0.000760435	0.000943185	0.00137252	0.00216565	0.00192264	0.00356473	0.00202726	0.00157375	0.000695877	0.000250774	6.85314e-05	0.000225175	0.000201987	0	0	0	0	0
d2_15	1.44277e-05	7.00772e-05	0.000347701	0.000860106	0.00105592	0.00139821	0.00172143	0.00205055	0.00176648	0.00121631	0.00117585	0.000425179	0.000130193	0.000129849	1.62311e-05	0	0	0	0	0
d2_16	0	2.1072e-05	0.000112158	0.000465212	0.000711099	0.0011129	0.00187634	0.00163721	0.00238498	0.00235727	0.000633607	0.00024381	0.000188075	0.000270519	0	0.000162311	0	0	0	0
d2_17	0	0	0.000200184	0.000706612	0.00104484	0.000769713	0.00112151	0.00276692	0.00170546	0.00164526	0.0012437	0.000652594	0.000919764	0.000977474	0.000329775	0.000108207	5.41037e-05	0	0	0
d2_18	0	7.21383e-05	0.000248877	0.000137987	0.000197264	0.000578642	0.0017408	0.00172761	0.00123461	0.00224246	0.00168923	0.000517249	0.000545847	0.000233591	0.000153294	1.08207e-05	0.000180346	0	0	0
d2_19	0	0	3.60692e-05	0	0.000784926	0.000738551	0.00101844	0.00169851	0.00156308	0.00176989	0.00149721	0.00124997	0.00059308	0.000306588	0.000108207	5.41037e-05	0.000108207	0	0	0
d2_20	0	0	0	0.000211163	0.00046117	0.00116642	0.000706097	0.00121494	0.00185602	0.00162887	0.00136951	0.00182474	0.000871328	0.000320758	0.000501361	0	5.41037e-05	0	0	0
d2_21	0	0	0	0	5.92565e-05	0.000468899	0.000486676	0.000908084	0.00177649	0.00156806	0.00170058	0.00145273	0.000886443	0.000317409	0.000551858	0.000228782	0.000119028	0	0	0
d2_22	0	0	0	0.000185499	5.15274e-06	9.76444e-05	0.000433775	0.000411188	0.00135294	0.00140532	0.00174505	0.00105889	0.00101689	0.000872874	0.000515789	0.000605962	0	0	0	0
d2_23	0	0	0	0.000108207	0	0.00020656	0.000531161	0.000456275	0.000727824	0.00113025	0.00144663	0.000712538	0.00124799	0.00116281	0.000272065	0.000135002	0.000162311	0.000144277	0	0
d2_24	0	0	0	0	0.000144277	0.000299796	0.00089133	0.000983829	0.000510379	0.000811556	0.00139047	0.00145127	0.00179058	0.000311397	0.000510121	0.000642031	0.000425616	0.000162311	0	0
d2_25	0	0	0	0	0.000108207	2.31873e-05	0.000371512	9.37798e-05	0.00016025	0.000410673	0.0017272	0.00109444	0.00112536	0.00102436	0.000598748	0.00019838	0.000317409	0	0	0
d2_26	0	0	0	0	0	0	0.00019838	0.000144277	0.00038053	0.00102797	0.00129248	0.00094089	0.000977474	0.00100427	0.00076647	0.000396761	0.000270519	0.000144277	0	0
d2_27	0	0	0	0	0	0.000144277	0.000108207	3.60692e-05	0.000100994	0.000360692	0.00112716	0.00116503	0.00168804	0.000652852	0.000876481	0.000829591	0.00063121	0.000126242	0.000126242	0
d2_28	0	0	0	0	0	0	0	0.000108207	0.000465035	9.01729e-05	0.00100607	0.000791976	0.000566286	0.000901729	0.00135259	0.000847625	0.000342657	4.68899e-05	0	1.80346e-05
d2_29	0	0	0	0	0	0	0	1.80346e-05	3.60692e-05	0.000343859	0.000660066	0.000937798	0.000946558	0.00112562	0.00124954	0.00180346	0.000757452	0.000523003	0.000144277	0
d2_30	0	0	0	0	0	0	0	1.80346e-05	0	0	0.000443651	0.000613176	0.000683253	0.00110526	0.00177821	0.000450865	0.000822377	0.000504968	0.000252484	0
d2_31	0	0	0	0	0	0	0	0	6.49245e-05	0.00019838	8.41614e-05	0.000613176	0.000905336	0.00101715	0.00136702	0.00218012	0.000642031	0.00063121	0.000335443	0.000108207
