	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.107369	0.0257571	0.00763792	0.00231992	0.000662051	0.000190303	1.83334e-05	4.49143e-05	0.000212612	0	0	0	0	0	0	0	0	0
d3_1	0.120439	0.0585715	0.0272547	0.0128434	0.00574971	0.0014333	0.00113538	0.00039581	7.83058e-05	0	0	0	7.97296e-05	0	0	0	0	0	0
d3_2	0.033233	0.0342366	0.0262407	0.0164864	0.00945857	0.00352954	0.00204618	0.00141269	0.000452798	4.4136e-05	0.000143513	0	0	0	0	0	0	0	0
d3_3	0.0119171	0.0174951	0.0152337	0.0133129	0.00904664	0.00558978	0.00438537	0.00194056	0.000936753	0.000590972	0.000134544	0.000272409	0	0	0	0	0	0	0
d3_4	0.00329458	0.00812669	0.0106157	0.0108395	0.00949571	0.00830038	0.00463084	0.00311417	0.000993432	0.00164414	0.000487395	5.18242e-05	0	0	0	0	0	0	0
d3_5	0.00185212	0.0042997	0.00564382	0.00787519	0.00856265	0.00526093	0.00485484	0.0032844	0.00272314	0.00122621	0.000862408	0.00022068	0.000153479	4.9831e-05	0	0	0	0	0
d3_6	0.000562559	0.00187987	0.0030746	0.00493997	0.00669318	0.00697431	0.00491982	0.00376517	0.00318282	0.00127696	0.00120205	0.000370743	0.000533904	0.000191351	0	0	0	0	0
d3_7	0.000202036	0.000831177	0.00231802	0.00157294	0.00443708	0.00464385	0.00621649	0.00395958	0.00372993	0.00232523	0.00209458	0.000960742	0.000785336	0.000408614	0	0	0	0	0
d3_8	5.55123e-05	0.000321112	0.000899489	0.00247285	0.00304238	0.00315937	0.00359656	0.0047586	0.00377945	0.00235908	0.00234879	0.0013664	0.000722692	0.000301439	0.000530202	0	0	0	0
d3_9	0	0.000109173	0.000804587	0.00149734	0.0016627	0.00229788	0.00325356	0.00275473	0.00328533	0.00370817	0.00197719	0.00238107	0.00097441	0.00067941	0.000635559	0	0	0	0
d3_10	0	4.93977e-05	7.83058e-06	0.00041525	0.000888217	0.00179734	0.00301939	0.00233925	0.00357909	0.00394661	0.00288564	0.00186045	0.00213239	0.00114042	0.000900944	0.000139527	0	0	0
d3_11	0	6.64413e-06	0.000148829	0.000178727	0.000887837	0.000764271	0.000890314	0.00256634	0.00188722	0.00305334	0.00230781	0.00179458	0.00227248	0.00112789	0.00122556	0.000689661	0.000259121	0	0
d3_12	0	0	0	3.98648e-05	0.00063983	0.000344632	0.000818756	0.00163484	0.00207666	0.00234008	0.00291288	0.003047	0.00200767	0.00158388	0.00138729	0.000689661	0.000358783	0.000279054	0
d3_13	0	0	0	0	0	0.000364098	0.000675708	0.000634894	0.00193031	0.00159497	0.00255249	0.00229669	0.00354768	0.00245567	0.00199495	0.000508276	0.00109628	0.000191351	0
d3_14	0	0	0	0	7.17566e-05	0.000119594	0.000239189	0.000380424	0.00113558	0.000830517	0.00206633	0.00193515	0.00270283	0.00320484	0.00256331	0.0013275	0.00057804	0.000239189	0
d3_15	0	0	0	0	5.97972e-05	4.55598e-05	0.000159459	2.56274e-05	0.000470405	0.000793309	0.00102225	0.00135569	0.00199893	0.00146247	0.0027706	0.00138729	0.00099662	0.000757431	0.000279054
d3_16	0	0	0	0	0	3.98648e-05	5.97972e-05	5.75192e-05	0.00035081	0.00072516	0.000231216	0.000994342	0.00173412	0.00330479	0.00303371	0.00205304	0.00187365	0.001475	0.000119594
d3_17	0	0	0	0	0	0	0	0.000119594	0	0.000279054	0.000603667	0.000558107	0.00185144	0.00189358	0.00225236	0.00312141	0.0020052	0.0020331	0.00153479
d3_18	0	0	0	0	0	0	0	0	0	0.000111621	0.000119594	0.000318918	0.000219256	0.000789323	0.00189358	0.00314135	0.0028304	0.00291013	0.00191351
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	3.98648e-05	0.000797296	0.00091689	0.00179392	0.00251148	0.00223243
d3_20	0	0	0	0	0	0	0	0	0	0.000119594	0	0	0	0	0.000119594	0.000837161	0.00143513	0.00269087	0.00522229
