	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0427872	0.0100637	0.00247162	0.000378937	7.50721e-05	1.92532e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0966376	0.0425052	0.0172367	0.00382552	0.00100479	0.000354201	7.72347e-05	7.53661e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0434325	0.0317599	0.0149509	0.00626206	0.00184987	0.000881069	0.000186363	0.000123236	9.74119e-06	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.021666	0.023516	0.0162403	0.00734851	0.00423515	0.00212576	0.000359919	8.91698e-05	7.31414e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0117989	0.0170215	0.0131538	0.00811636	0.00545783	0.00254358	0.00171105	0.00030653	0.000223924	9.54637e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00728427	0.0116171	0.0113001	0.00895006	0.0060274	0.0033139	0.000987552	0.000536527	2.66909e-05	3.33973e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.00371387	0.00799995	0.00807499	0.00776695	0.00581616	0.00365874	0.00171623	0.000875307	0.000643047	4.13597e-05	0.000122739	0	0	0	0	0	0	0	0	0
d2_7	0.00321385	0.00483499	0.00669547	0.00700746	0.00670606	0.00334168	0.00251577	0.00144709	0.000770923	0.000114129	0.000124103	8.92064e-05	0	0	0	0	0	0	0	0
d2_8	0.00101863	0.00403436	0.00526844	0.00547828	0.00494015	0.00556792	0.002283	0.00158028	0.000621132	9.26953e-05	0.000185703	0.000122739	0	0	0	0	0	0	0	0
d2_9	0.000645043	0.00201028	0.00305743	0.0048276	0.00407428	0.00424105	0.0023472	0.00179056	0.00128179	0.000704822	0.000330129	0.000184109	3.06848e-05	0	0	0	0	0	0	0
d2_10	0.000267009	0.00109048	0.00229731	0.00450757	0.00586083	0.00375312	0.00362866	0.00235973	0.00178217	0.000817837	0.000275691	6.98931e-05	0	0	0	0	0	0	0	0
d2_11	0.000319746	0.00107806	0.00194213	0.00355105	0.00365672	0.00329431	0.00425665	0.00204566	0.00156004	0.00102137	0.000191268	0.000290093	4.0913e-05	0	0	0	0	0	0	0
d2_12	0.000347754	0.000428263	0.000970243	0.00206008	0.00244121	0.00252755	0.00109288	0.00287127	0.00216504	0.00132568	0.00101768	0.000379907	0.000122739	1.02283e-05	0	0	0	0	0	0
d2_13	4.27847e-05	0.000664087	0.00123358	0.00154314	0.00280076	0.00244591	0.00350875	0.00282231	0.00275435	0.00186461	0.000363541	0.000348053	0.00014115	0.000122739	0	0	0	0	0	0
d2_14	6.21563e-05	7.5799e-05	0.000237685	0.000780921	0.00140891	0.0024122	0.00215723	0.00251397	0.00207879	0.000958342	0.000756492	0.00076069	0.000116602	0	0	0	0	0	0	0
d2_15	0	8.89991e-06	0.000697412	0.000667388	0.00297235	0.00214835	0.00278634	0.0025205	0.00158465	0.00166415	0.00136591	0.000749098	0.000169497	4.0913e-05	0.000163652	0	0	0	0	0
d2_16	6.13695e-05	4.43463e-05	0.000108269	0.000603548	0.00152466	0.00222403	0.00236368	0.00264248	0.00243577	0.00271047	0.001532	0.000466019	0.000461148	0.000249569	8.1826e-05	0.000163652	3.27304e-05	0	0	0
d2_17	0	7.3546e-05	0.000447413	0.000542469	0.00101466	0.00143057	0.0030049	0.00348168	0.00198528	0.00197538	0.00193303	0.000891797	0.00105556	0.000246827	0.000136766	0	0	0	0	0
d2_18	0	0	0.000100423	0.000244593	0.000345691	0.00094966	0.00199472	0.00162817	0.00205519	0.00123072	0.00170335	0.00128818	0.000712568	0.000522509	4.0913e-05	0	0	0	0	0
d2_19	0	0	5.61093e-05	0.000177972	0.000553291	0.000578919	0.00182355	0.00160468	0.00267921	0.00201497	0.0015995	0.00149264	0.000321167	0.0005646	8.1826e-05	3.27304e-05	2.04565e-05	0	0	0
d2_20	0	0	5.72782e-05	0.000163652	0.000278208	0.000715393	0.00154632	0.0014787	0.00108175	0.001362	0.00128369	0.00119193	0.0010506	0.00073128	0.000726206	0.000163652	1.22739e-05	0	0	0
d2_21	0	0	8.1826e-05	0.000192291	0.000255706	0.000842808	0.000758255	0.00138239	0.00145377	0.00124065	0.00161207	0.000986004	0.00141627	0.00115375	0.000455888	0.000122739	0.000184109	4.0913e-05	0	0
d2_22	0	0	0	0	0.000114556	0.000132967	0.000578919	0.000595869	0.00133376	0.001114	0.00194882	0.00195291	0.0011818	0.000954847	0.000448183	0.000337532	0	4.0913e-05	0	4.0913e-05
d2_23	0	0	0	0	9.40999e-05	7.36434e-05	0.000481693	0.00053088	0.00131292	0.00157549	0.00116709	0.00148669	0.000895411	0.000928725	0.000388089	0.000261843	0.000183134	0	0	0
d2_24	0	0	0	0	0	0.000245478	0.00030451	0.000928725	0.000853036	0.00164998	0.00104874	0.00147649	0.00229102	0.00156054	0.00106374	0.000319122	0.00021041	0.000327304	7.36434e-05	0
d2_25	0	0	0	0	0.000122739	2.40757e-05	0.000122739	0.000406792	0.000514238	0.00113504	0.00247933	0.0014831	0.00138831	0.00117596	0.00113943	0.000552326	0.000394518	8.1826e-05	0	0
d2_26	0	0	0	0	0	0.000168036	2.04565e-05	5.31869e-05	0.000593239	0.00091236	0.00121784	0.00127444	0.00116398	0.00130922	0.000863265	0.00157515	0.000286391	0.000360035	0	0
d2_27	0	0	0	0	0	0	0	0.000114556	0.000703704	0.000340942	0.000441861	0.00123733	0.00135013	0.000571418	0.00114556	0.000204565	0.000167743	6.13695e-05	0	0
d2_28	0	0	0	0	0	0	0.000184109	4.0913e-05	0.000163652	4.0913e-05	0.00108322	0.00130922	0.00154593	0.00131331	0.00101464	0.00105146	0.000695521	0.000306848	0.000306848	0
d2_29	0	0	0	0	0	0	7.36434e-05	0.000163652	0.000414975	0.000566645	0.000639996	0.00121921	0.00140332	0.000285807	0.000647789	0.00040913	0.000450043	0.000306848	8.1826e-05	0.000122739
d2_30	0	0	0	0	0	0	1.40273e-05	3.27304e-05	0.000163652	2.04565e-05	0.000421404	0.000777347	0.000613695	0.00165698	0.00117011	0.00132967	0.00140332	0.000196382	0.000122739	0.000163652
d2_31	0	0	0	0	0	0	0	0	2.04565e-05	0.000204565	0.00050323	0.00111693	0.000877292	0.0013624	0.00122739	0.00249569	0.00138286	0.000511413	0.000122739	0
d2_32	0	0	0	0	0	0	0	0	0.000163652	0.000163652	0.000184109	0.000531869	0.000450043	0.000666882	0.00105556	0.000789621	0.00112511	0.000450043	0.000450043	0.000122739
d2_33	0	0	0	0	0	0	0	0	0.000163652	0.000122739	0	0.000135013	0.00040913	0.000967593	0.00177972	0.000736434	0.000981912	0.00110874	0.000940999	0.000122739
d2_34	0	0	0	0	0	0	0	0	0	0	0	0.00040913	0.000237295	0.000769165	0.000850991	0.00165698	0.00131331	0.00128058	0.000572782	0.000613695
d2_35	0	0	0	0	0	0	0	0	0	0.000163652	0	0.000184109	0	0.000450043	0.000859173	0.000736434	0.0015056	0.00220112	0.00151378	0.000245478
d2_36	0	0	0	0	0	0	0	0	0	0	0	0	0.000245478	0.000122739	0.000940999	0.000572782	0.000859173	0.00135013	0.00108419	0.000490956
d2_37	0	0	0	0	0	0	0	0	0	0	0	1.22739e-05	0.000245478	0.000531869	0.000490956	0.000736434	0.00139104	0.00202519	0.00212748	0.000981912
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000286391	0.000368217	0.000654608	0.0014115	0.00182063	0.000695521
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000163652	0.000143196	0.000286391	0.000736434	0.00087963	0.00106374
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.0913e-05	0.00139104	0.00212748	0.00360035
