	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0814523	0.0259178	0.00782293	0.00370275	0.000890598	0.000854124	0.000298085	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0897602	0.0572418	0.0287966	0.0149766	0.00659615	0.00328848	0.000940562	0.0002056	0.000124777	0.000104127	7.84726e-05	0	0	0	0	0	0	0	0	0
d3_2	0.0305819	0.0333125	0.026143	0.0144379	0.00925772	0.00555815	0.00215544	0.00172094	0.000466812	8.71918e-05	3.48767e-05	6.53938e-06	0	0	0	0	0	0	0	0
d3_3	0.0104839	0.0168814	0.0166308	0.0148266	0.0100138	0.00729359	0.00381667	0.00296837	0.00135302	0.000356121	0.000470887	5.81278e-05	2.61575e-05	0	0	0	0	0	0	0
d3_4	0.00417889	0.00854962	0.011957	0.0107936	0.0117149	0.00714689	0.00656694	0.00353454	0.00196901	0.00115169	0.000961025	0.00032152	0.000174384	0	0	0	0	0	0	0
d3_5	0.00148136	0.0040624	0.00603481	0.00817288	0.00739714	0.00798655	0.00580982	0.00538792	0.00317307	0.00135775	0.00146973	0.000407805	0.000479555	0.000248808	4.35959e-05	0	0	0	0	0
d3_6	0.000350184	0.00207862	0.00314947	0.00518593	0.00782609	0.00598208	0.00616281	0.00480006	0.00565579	0.00247735	0.00235825	0.000338906	6.13456e-05	0.000284204	0	0	0	0	0	0
d3_7	0.000519138	0.000406469	0.00150269	0.00265058	0.00436259	0.00451089	0.00531693	0.00498146	0.00419347	0.00362601	0.00163242	0.00130465	0.000769467	0.000272163	0.000217979	6.22798e-06	0	0	0	0
d3_8	3.43737e-05	0.000111139	0.0013865	0.00152826	0.00347045	0.0042172	0.00479124	0.00422101	0.00454355	0.00424648	0.0023823	0.00271935	0.00163227	0.000843779	0.000105772	8.71918e-05	0	0	0	0
d3_9	6.88356e-07	1.3148e-05	0.000122795	0.00103765	0.00221568	0.00279405	0.00394195	0.00448241	0.00388291	0.00338459	0.00373222	0.00227042	0.00198257	0.00124311	0.000730958	0.000130788	4.94087e-05	6.53938e-05	0	0
d3_10	3.85479e-05	1.43723e-06	8.2131e-05	0.000454728	0.00100856	0.00198755	0.00197839	0.00200981	0.00305268	0.00270451	0.00285999	0.00263112	0.001814	0.00113547	0.00108741	0.000488274	7.84726e-05	6.53938e-05	6.53938e-05	0
d3_11	0	0	1.61928e-05	0.000236871	0.000483188	0.00100665	0.00147538	0.0021087	0.00308293	0.00284678	0.00297532	0.0030049	0.00311762	0.00212063	0.0018633	0.00144302	0.000610342	0	4.35959e-05	0
d3_12	0	0	2.49119e-05	1.96181e-05	0	0.000416036	0.00103727	0.00145797	0.00258183	0.0018659	0.00327488	0.00315054	0.00171477	0.00183902	0.00171332	0.0017264	0.000673245	0.000645219	0.000165664	4.35959e-05
d3_13	0	0	0	0	7.84726e-05	0.00020926	0.000345964	0.000564567	0.000971565	0.00138822	0.00256998	0.0028386	0.00219412	0.0032261	0.00228224	0.00151309	0.00074113	0.000457757	0	0.000130788
d3_14	0	0	0	0	0	6.53938e-05	0.000280467	0.000122068	0.00051848	0.00183539	0.00124684	0.00330208	0.00248528	0.00266527	0.0020708	0.00263755	0.00152959	0.000776007	0.000784726	0
d3_15	0	0	0	0	0	0	0.000183103	0.000370565	0.000174384	0.000889356	0.000405442	0.00165664	0.00222339	0.00208243	0.00276107	0.00148226	0.0018659	0.00122504	0.00085012	0.000392363
d3_16	0	0	0	0	0	0	4.35959e-05	0.000165664	0.000130788	0.000571418	0.000566747	0.000841401	0.00130539	0.00244137	0.00189642	0.00258088	0.00183539	0.00263755	0.00150406	0.000435959
d3_17	0	0	0	0	0	0	0	0	0	0.000174384	0.000143866	0.000501353	0.000697534	0.000594772	0.00167844	0.00128608	0.00289041	0.00234546	0.00170024	0.000523151
d3_18	0	0	0	0	0	0	0	0	0	0	4.35959e-05	0.000130788	0.000566747	0.000174384	0.00105938	0.000993986	0.0018877	0.00378412	0.00294272	0.0021362
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000165664	0.000710613	0.000806524	0.00200541	0.002158	0.00274654	0.00340048
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000130788	0.000130788	0.000544949	0.000435959	0.00187462	0.00346587	0.00357486
