	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.123013	0.0325498	0.0109587	0.00410977	0.00156646	0.000785728	0.000345277	0.000128421	8.9037e-05	0	0	0	0	0	0	0	0	0
d2_1	0.0585168	0.0238716	0.0113908	0.00675978	0.00309428	0.000895165	0.000974663	0.000239802	0.000193423	0	0	0	0	0	0	0	0	0	0
d2_2	0.0356364	0.0189803	0.0115857	0.00585596	0.00428327	0.00206551	0.000712727	0.000297081	0.000250826	3.12807e-05	5.70968e-05	0	0	0	0	0	0	0	0
d2_3	0.0259829	0.0145568	0.00769011	0.00732724	0.00440066	0.0018159	0.00102761	0.000281833	0.000642668	0.000393365	0	0	0	0	0	0	0	0	0
d2_4	0.0182709	0.0105868	0.00834516	0.00552872	0.00391948	0.00288034	0.00143592	0.000561509	0.000521511	0.000162245	4.1094e-05	2.59017e-05	0	0	0	0	0	0	0
d2_5	0.0116863	0.00886969	0.00875698	0.00661897	0.00386969	0.00289403	0.00147577	0.000291668	0.00103382	0.000132943	5.27627e-05	5.65314e-06	0	0	7.9144e-05	0	0	0	0
d2_6	0.00722038	0.0081224	0.00582625	0.00477218	0.00445148	0.00266208	0.0011639	0.000770031	0.000507208	0.00033494	0.000102228	6.64159e-05	1.9786e-05	0	0	0	0	0	0
d2_7	0.00568255	0.00644878	0.0063284	0.00421871	0.0036714	0.00283179	0.0032021	0.00163311	0.00109057	0.000656613	9.64948e-05	6.30326e-05	0.000158288	3.1375e-05	0	0	0	0	0
d2_8	0.00460328	0.00538625	0.00418605	0.00296743	0.0039144	0.00271101	0.00212383	0.00164294	0.000453297	0.000905351	8.66815e-05	0.000116917	0	0.000178074	0	0	0	0	0
d2_9	0.00395366	0.00416293	0.00372178	0.00442741	0.00347271	0.00315526	0.0019661	0.000916366	0.000896436	0.000352058	0.000605443	5.44586e-05	0.00029679	1.9786e-05	0	0	0	0	0
d2_10	0.00164109	0.00346383	0.00305654	0.00269663	0.00248685	0.00404084	0.0027802	0.00147392	0.000620504	0.000840183	0.000526308	0.000116737	5.14436e-05	0.000118716	1.9786e-05	0	0	0	0
d2_11	0.00140697	0.00229996	0.0029483	0.00281008	0.00190938	0.00185869	0.00177827	0.00116851	0.00160558	0.00090904	0.00127328	0.000439249	0.000506522	0	3.9572e-05	0	0	0	0
d2_12	0.000634127	0.00110502	0.00261613	0.00207402	0.00244783	0.00236863	0.00176487	0.00118075	0.000919758	0.00111403	0.00099975	0.000629854	0.000138502	0.000261175	0	0	0	0	0
d2_13	0.000636489	0.00153438	0.00114543	0.00202451	0.00216053	0.00172746	0.00117728	0.00113401	0.0014341	0.000886028	0.00168915	0.000199839	0.000243085	0	0.00019786	0	0	0	0
d2_14	0.00076586	0.000955977	0.00200959	0.00207542	0.00229366	0.00237421	0.00167453	0.0017331	0.00165551	0.00129091	0.000975244	0.000393082	0.000415506	0.000201817	5.14436e-05	0	0	0	0
d2_15	8.18792e-05	0.000664066	0.00121561	0.00146107	0.00215563	0.00168741	0.0019305	0.00180118	0.000976675	0.000598754	0.00104092	0.00040533	0.000257218	0.000158288	0	0	0	0	0
d2_16	0.00028072	0.000334834	0.000759949	0.000722866	0.00130116	0.00129059	0.0023975	0.00168925	0.00173844	0.000868503	0.000783526	0.000727842	0.000411266	0.000102887	0.000336362	0	1.9786e-05	0	0
d2_17	1.34302e-05	0.000253273	0.000701678	0.00102493	0.00126782	0.0018787	0.00177767	0.00115305	0.00122664	0.00101757	0.00098037	0.00115918	0.000455078	0.00056588	0.000403635	0.000189946	0	0	0
d2_18	0.000240488	0.000297142	0.000871942	0.000549609	0.00126465	0.00134147	0.00312139	0.00112545	0.00115342	0.00155264	0.00165778	0.000953685	0.0004531	0.000241389	0.000178074	0.000118716	0	0	0
d2_19	0	0.0003064	0.000231013	0.000837831	0.000839499	0.00100023	0.00082046	0.00151382	0.00168501	0.000964992	0.000757521	0.000550051	0.000781547	0.00102623	0.000407592	1.18716e-05	5.9358e-05	0	0
d2_20	3.40319e-05	0.00051344	0.000741928	0.000502934	0.000588013	0.0010611	0.000983074	0.000423886	0.000561443	0.00177564	0.000787663	0.00103387	0.000428791	0.000585666	0.000336362	0.000336362	0.000415506	0	0
d2_21	3.0527e-05	6.67506e-06	0.000632683	0.000685775	0.000376114	0.000983671	0.000992881	0.00134057	0.00099354	0.00159079	0.000476183	0.000379326	0.000625238	0.000605452	0.000158288	0.000277004	0.000316576	0.000316576	0
d2_22	1.71826e-05	0.000149991	0.000146321	0.000172539	0.000881346	0.00136965	0.0015128	0.000804245	0.00103188	0.00118094	0.00143646	0.00117133	0.000518393	0.000427378	0.000455078	0.00056588	1.9786e-05	0.000118716	0
d2_23	0	2.26126e-05	0.00014114	0.000273047	0.000559096	0.000569772	0.000834207	0.00114768	0.00118452	0.00140245	0.000888109	0.000929	0.00197464	0.000910156	0.000178074	0.000245346	0.000277004	0.000118716	0
d2_24	0	0	9.893e-06	0.000259989	0.000721898	0.000534505	0.00045913	0.00131235	0.0011654	0.000748562	0.00126564	0.000543832	0.00144155	0.0009893	0.000366041	0.000237432	0.000158288	0.000118716	0
d2_25	1.9786e-05	0	1.30457e-06	1.23341e-05	0.000351075	0.000254674	0.000348987	0.000761102	0.00106948	0.000868606	0.00142629	0.000893762	0.000964135	0.000704382	0.000257218	0.000209732	0.000158288	0	0
d2_26	0	0	0	7.9144e-06	9.43133e-05	0.000242143	0.000257218	0.00073472	0.00105262	0.00067442	0.000705701	0.0011001	0.0011849	0.00108823	0.000652938	0.000375934	0.000455078	1.18716e-05	0
d2_27	0	0	0	9.893e-06	4.279e-05	0.000229518	0.000389502	0.000654634	0.0005851	0.00074565	0.00112629	0.00112385	0.000803312	0.00149582	0.000831012	0.000356148	0.000554008	0.000118716	0.000237432
d2_28	0	0	0	4.45185e-05	0.000185046	0.000187967	0.000176095	0.000122673	0.00115155	0.000550805	0.00106948	0.000696467	0.000349553	0.000791063	0.000379891	0.00049465	3.9572e-05	0.000118716	0
d2_29	0	0	0	0	3.9572e-05	0.000133885	7.05701e-05	0.000227539	0.00066481	0.000842318	0.000645024	0.000577751	0.000783526	0.00112554	0.00130588	0.000613366	0.000684596	0.000118716	0
d2_30	0	0	0	0	3.84414e-05	0.000161963	0.000439712	0.000203513	0.000941814	0.000921463	0.000704382	0.000506522	0.000698163	0.000399677	0.000415506	0.000534222	0.000474864	0.000178074	0.000158288
d2_31	0	0	1.9786e-05	3.9572e-05	0	0.000158288	0.000110802	7.12296e-05	0.000518393	0.000427378	0.000142459	0.000223299	0.00151957	0.00201026	0.00104866	0.000217646	0.00036802	0.00079144	0
d2_32	0	0	0	0	2.54391e-05	5.9358e-05	0.000118716	0	0.000415506	0.000158288	0.000356148	0.000569837	0.000613366	0.000949728	0.00104074	0.000922028	0.00039572	0.000645024	0.000375934
d2_33	0	0	0	0	3.9572e-05	0.000118716	3.9572e-05	0	0.000130588	0.000356148	0.000328448	0.000737735	0.000870584	0.00102661	0.00118716	0.000356148	0.000546094	0.00114759	0.000474864
d2_34	0	0	0	0	0	0	0.000118716	0	0.000118716	0.000542137	0.000712296	0.000787483	0.00161058	0.00118716	0.000455078	0.000910156	0.00158288	0.000811226	0.000288876
d2_35	0	0	0	0	0	0	0	0	0	0.000178074	0.000316576	0.000189946	0.000421159	0.000645024	0.00148395	0.00089037	0.00102887	0.000732082	0.000237432
d2_36	0	0	0	0	0	0	0	0	3.9572e-05	0	0.000356148	0.000158288	0.000704382	0.00079144	0.000526308	0.00156309	0.00182031	0.00059358	0.000435292
d2_37	0	0	0	0	0	0	0	3.9572e-05	5.9358e-05	0.000158288	0.000118716	0.000249304	0.000415506	0.00116737	0.000842884	0.00140481	0.00118716	0.000514436	0.000811226
d2_38	0	0	0	0	0	0	0	0	0	0.000237432	0.00039572	1.9786e-05	0.000237432	0.000237432	0.00122673	0.00146416	0.000672724	0.00120695	0.000870584
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0.000288876	0.000652938	0.0011278	0.000712296	0.00134545	0.00142459	0.00118716
d2_40	0	0	0	0	0	0	0	0	0	0	0.00019786	0	0.000158288	0.000217646	0.00039572	0.000672724	0.00122673	0.00150374	0.00118716
