	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.103331	0.0729368	0.0575861	0.04376	0.0352353	0.0268663	0.0246097	0.0184329	0.0169248	0.0137845	0.0114126	0.00904642	0.00796151	0.00788483	0.00530068	0.0044349	0.00456052	0.00344542	0.0025642	0.00189285	0.00247822	0.00222378	0.0018245	0.00197185	0.000839119	0.0012737	0.00148331	0.000430485	0.000720452	0.000508061	0.000356998	0.000271138	0.000135569	6.77845e-05	0	2.25948e-05	0.000384112	0	0.000271138	0	0
d3_1	0.0101009	0.00209979	0.00170028	0.00125381	0.00161935	0.00181488	0.000614943	0.00126129	0.00142422	0.0012259	0.000956882	0.0011061	0.00105723	0.000750082	0.0011517	0.000910679	0.000851771	0.000645879	0.000501847	0.000607908	0.000256505	0.000316328	0.000266502	0.00109585	0.000338922	0.000405083	3.61517e-05	0.000366036	1.50632e-05	0.000564871	0.000522146	2.25948e-05	6.45566e-06	0	0.000180759	0.000187214	6.77845e-05	0.000225948	0.000135569	0	0	0
d3_2	0.00613482	0.00198427	0.00146617	0.00175204	0.00153816	0.00170373	0.00185551	0.00154692	0.00120384	0.000867512	0.000678803	0.00123447	0.000922686	0.000829309	0.000824654	0.000765459	0.000494915	0.000238576	0.00111242	0.00081136	0.000217663	0.000370115	0.000884318	0.000395409	0	0.000325366	0.000320847	0.000435757	0.000231597	0.000384112	0	0	0.000135569	4.51897e-05	0	0	0	0	4.51897e-05	0.000135569	0	0
d3_3	0.00626639	0.00182181	0.00227054	0.00172654	0.00107328	0.00137707	0.0014139	0.00139945	0.000650217	0.00116375	0.00119229	0.000587389	0.000392541	0.000476956	0.000729311	0.00101752	0.00113942	0.000840087	0.000738841	0.000737022	0.000422729	0.000204591	0.000118354	9.03793e-06	0.000484165	0.000342365	0.000271138	0	0.000180759	0.000139335	0.000316328	0.000273397	2.25948e-05	0.000225948	4.51897e-05	4.51897e-05	0.000135569	0.000135569	0	0	0.000135569	0
d3_4	0.00462408	0.00127287	0.0020517	0.00128055	0.00124789	0.00151128	0.0012862	0.000928348	0.00103038	0.00179144	0.000711257	0.00115071	0.000282676	0.000511992	0.000549544	0.000325553	0.000596295	0.00103541	0.000242858	0.000448685	0.000593168	0.000476428	0.000153645	0.000533561	0.000605541	0.000377011	0.000887654	0.000293733	6.73541e-05	0	0.000140088	0.000253062	0.000180759	0.000390568	0.000126531	4.51897e-05	0.000135569	0.000384112	0	0.000135569	0.000135569	0.000135569
d3_5	0.00453741	0.000853286	0.0011732	0.00132503	0.00155861	0.00171671	0.00110146	0.000928469	0.000774561	0.000905318	0.00126518	0.0011369	0.000493382	0.000989002	0.00115258	0.000740818	0.000677905	0.000432654	0.000227283	0.000250964	0.000538849	0.00101569	0.00052194	0.000761446	1.54936e-05	0.000474491	0.000286954	0.000384112	6.77845e-05	0.000203353	0.000180759	0.000126531	0.000338922	0.000180759	0	0.000180759	0	0	4.51897e-05	0.000135569	0	0
d3_6	0.00413618	0.00113875	0.000809537	0.00146305	0.00110358	0.000921525	0.00129447	0.000933315	0.00117101	0.000540147	0.000699002	0.000618392	0.000507697	0.000964108	0.000568206	0.000737706	0.000716148	0.000860649	0.000615655	0.000454039	0.000336233	0.000689949	0.000453833	0.000665596	0.000370115	0.000632655	1.50632e-05	0.000272644	0.000573586	0.000248543	0.000542276	0.000239505	0	0.000194316	0.000732072	0	0.000352479	0	6.77845e-05	0.000135569	0	0
d3_7	0.00398502	0.00136318	0.00146424	0.00137325	0.00149151	0.00146524	0.00107611	0.00186636	0.00122407	0.00131553	0.000951323	0.000678328	0.000738731	0.000661383	0.000541057	0	0.000768172	0.000618254	0.00047901	0.000461257	0.000702905	0.000257786	0.00101193	0.00056939	0.000172474	0.000375074	0.000666547	0.00033634	0.000180759	0.000135569	0.000135569	0.000180759	0.00021691	0.000316328	4.51897e-05	0	0.000158164	0.000180759	0	0.000135569	0	0.000135569
d3_8	0.00346474	0.00100758	0.000864519	0.000841474	0.000558726	0.00154112	0.00120305	0.00086209	0.00104353	0.000521287	0.00141404	0.000264351	0.000638841	0.000294809	0.000559051	0.000515386	0.000631203	0.00107073	0.000735183	0.000396916	0.00034397	0.000912185	0.000973514	0.000564871	0.000264565	4.51897e-05	2.06581e-05	0.000370232	0.000440599	0.000229714	0.000180759	0.000248543	0.000135569	0.000519681	0.000361517	1.35569e-05	0	0.000135569	0	0	0.000135569	0.000135569
d3_9	0.00160998	0.000525185	0.00102885	0.000994368	0.000706438	0.000329855	0.000655131	0.00107203	0.000400368	0.000721517	0.000309635	0.000664286	0.00091925	0.000511279	0.000895297	0.00109304	0.000577449	0.000183664	0.000697955	0.000748525	0.000961695	0.000297821	0.000462871	0.000795543	0.000562288	0.000497086	0.000488048	0.000180759	0.000227455	0.000180759	9.03793e-05	0.000225948	0.000271138	0.000284695	0.000429302	0.000338922	0.000135569	0	0.000135569	0.000135569	0	0.000135569
