	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0848105	0.027484	0.00938265	0.00421413	0.000324554	0.000280958	0.000170944	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0900295	0.0602115	0.0316775	0.0153648	0.00640656	0.00343168	0.00123745	0.000362734	0.000251321	9.13949e-05	4.32273e-06	0	0	0	0	0	0	0	0	0
d3_2	0.0290194	0.0337298	0.0246659	0.0176029	0.0100116	0.00550723	0.00252051	0.00160235	0.000981688	0.000683569	0.000157509	6.73111e-05	0.000207491	0	0	0	0	0	0	0
d3_3	0.0100643	0.01722	0.0187125	0.0128504	0.0124092	0.00718439	0.00341199	0.00207723	0.00205343	0.000724476	0.0002393	0.000126713	2.30546e-05	0	0	0	0	0	0	0
d3_4	0.00289126	0.00829865	0.00938242	0.010695	0.00892272	0.00882944	0.00490382	0.00300229	0.00211992	0.00134777	0.00110923	0.000359832	0.000423216	7.71916e-05	0	0	0	0	0	0
d3_5	0.00117076	0.00371302	0.00547448	0.00606206	0.00782402	0.00614322	0.00467819	0.00504361	0.00298492	0.0020714	0.000533043	0.00056988	0.000135446	0.000216137	0.000172909	0	0	0	0	0
d3_6	0.000391016	0.00201216	0.0034183	0.00461995	0.00586684	0.0067194	0.00596316	0.00510059	0.00389028	0.00198648	0.00147415	0.00058326	0.000507422	0.000143155	0.000177541	0	0	0	0	0
d3_7	8.28766e-05	0.00145927	0.00165562	0.00362865	0.00514181	0.00483117	0.00544857	0.00471618	0.00424267	0.00405278	0.00173149	0.00114779	0.00144276	0.0002078	0.000511626	0.000172909	0	0	0	0
d3_8	2.17953e-05	0.000563356	0.000878726	0.00226417	0.002015	0.0036492	0.00463348	0.00414691	0.00493111	0.00435897	0.00204409	0.00210146	0.00112144	0.000135857	0.000550839	4.32273e-05	5.80481e-05	0	0	0
d3_9	0	2.16137e-05	0.000594684	0.000700928	0.00099115	0.0028198	0.00314571	0.00318979	0.00378642	0.00266198	0.00328643	0.00235218	0.00161392	0.000672185	0.00093618	0.000280977	4.32273e-05	0	3.45818e-05	0
d3_10	0	2.7789e-05	6.1671e-05	0.000479728	0.000812855	0.00235983	0.00272992	0.00233408	0.00271786	0.00303784	0.00266443	0.00260825	0.00169636	0.0020638	0.00181668	0.000216137	0.000129682	0	0	0
d3_11	0	7.78092e-05	0.000144091	6.71988e-05	0.000554019	0.00163536	0.00111418	0.00183052	0.00290929	0.00314705	0.003134	0.00257377	0.00213346	0.00171942	0.00140489	0.000754008	0.00023775	0.000259364	0	0
d3_12	0	1.29682e-05	0	0.000114861	0.00015457	0.000494644	0.000265539	0.00131729	0.00238491	0.00179795	0.0037475	0.00338995	0.00227345	0.00223393	0.00200173	0.000842932	0.00149711	0.000259364	0.000129682	0
d3_13	0	0	0	0	0.000226943	0.00051811	0.000346642	0.000868869	0.00112762	0.00165271	0.00252602	0.00297085	0.00196067	0.00234004	0.00216939	0.00175688	0.000877514	0.0004755	0.000389046	0
d3_14	0	0	0	0	0	0.000259364	0.000287462	0.000511935	0.000566278	0.00125544	0.000732394	0.00216713	0.00274864	0.00289808	0.00322908	0.00131411	0.00181555	0.000864546	0.000432273	4.32273e-05
d3_15	0	0	0	0	0	0.000129682	0.000172909	4.32273e-05	0.00042548	0.000315559	0.00124495	0.00147807	0.00307748	0.00161238	0.00146108	0.00235373	0.00125359	0.00088616	0.000432273	0.000129682
d3_16	0	0	0	0	0	0	0	0.0003804	0.000129682	0.000769446	0.000778092	0.000842932	0.00130979	0.00167722	0.00287215	0.00177417	0.00211814	0.000834287	0.00125359	0.000302591
d3_17	0	0	0	0	0	0	0	4.32273e-05	4.32273e-05	1.29682e-05	0.000207491	0.00109509	0.00061815	0.000674346	0.0020533	0.00316856	0.00159941	0.00352303	0.00224782	0.000605182
d3_18	0	0	0	0	0	0	0	0.000129682	0	0.000172909	0.000259364	0.000432273	0.000561955	0.000389046	0.00151296	0.00120172	0.0023775	0.00280977	0.00239912	0.00166425
d3_19	0	0	0	0	0	0	0	0	0	0	0	4.32273e-05	6.4841e-05	0.000129682	0.000821319	0.000963969	0.0023775	0.0034798	0.00464694	0.00302591
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00103746	0.00125359	0.0023775	0.00224782	0.00324205
