	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.043042	0.00849253	0.00172933	0.000202795	9.60824e-05	5.55767e-05	7.677e-05	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.100439	0.0427358	0.0144783	0.00470329	0.00162413	0.000654304	5.54258e-06	7.82747e-06	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0463622	0.0340783	0.0167887	0.0065346	0.00180362	0.000591599	0.000188195	5.06972e-06	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0255608	0.0251954	0.0154053	0.00604841	0.00327226	0.00128804	0.000274854	0.000181405	4.51319e-05	1.21673e-05	0	0	0	0	0	0	0	0	0
d2_4	0.0136351	0.0181015	0.0138448	0.00841568	0.00447077	0.00242909	0.000422715	0.000445387	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00643601	0.0112886	0.0115967	0.00716106	0.00362039	0.00196558	0.00126804	0.000579301	4.53229e-05	4.05577e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00439219	0.00771124	0.0118815	0.00807678	0.0046587	0.00328593	0.00149937	0.000397024	0.00019174	2.17274e-06	0	0	0	0	0	0	0	0	0
d2_7	0.00189376	0.00527528	0.00701183	0.00567302	0.00600533	0.00390696	0.00207806	0.00103765	0.000258846	0.000168683	5.06972e-06	1.50643e-05	0	0	0	0	0	0	0
d2_8	0.00105197	0.00482817	0.00546336	0.00691307	0.0048551	0.0034856	0.0028416	0.0011641	0.000568605	0.000290365	7.12962e-06	0	0	0	0	0	0	0	0
d2_9	0.00107522	0.00215062	0.00423751	0.00463504	0.00439005	0.00363144	0.00209765	0.00170233	0.000421397	0.000254467	0.000195173	0.00018251	0	0	0	0	0	0	0
d2_10	0.000320624	0.0019081	0.00294051	0.00572718	0.0040245	0.00300581	0.00299756	0.00163457	0.00116888	0.000689912	6.4313e-05	4.05577e-05	0	0	0	0	0	0	0
d2_11	0.000370356	0.00109212	0.0016135	0.00302665	0.00447104	0.00346849	0.00353998	0.00244278	0.00100387	0.000535748	0.000289988	2.16308e-05	3.85298e-05	0	0	0	0	0	0
d2_12	2.57221e-05	0.000746773	0.00225814	0.00263728	0.00366196	0.00271797	0.00312459	0.00286868	0.00144927	0.00152007	0.000655683	0.000401522	1.35192e-05	3.24462e-05	0	0	0	0	0
d2_13	6.08366e-05	0.000932687	0.000903266	0.00190087	0.00305588	0.00275177	0.00433437	0.00194196	0.0020295	0.00100778	0.000828648	0.000391382	0	0	0	0	0	0	0
d2_14	0	0.000517746	0.000887866	0.00136217	0.00201184	0.00389667	0.00342945	0.00256011	0.00143108	0.000936898	0.000816258	0.000473768	3.04183e-05	5.79396e-06	0	0	0	0	0
d2_15	0	4.61734e-05	0.000481674	0.000810204	0.00226753	0.00215242	0.00281389	0.00223826	0.00174798	0.00175137	0.000866993	0.000486693	4.22349e-05	0.00024914	0	0	0	0	0
