	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0937914	0.0432692	0.0222113	0.0133239	0.00486592	0.00364494	0.00191892	0.00117265	0.000850242	0.000187876	0.000132712	4.79198e-05	6.48262e-05	0	6.04678e-06	0	0	8.06238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0465891	0.0451085	0.0331014	0.0244891	0.0159324	0.0109351	0.00749126	0.00397441	0.00236017	0.00171626	0.00114179	0.00120633	0.000800622	2.62381e-05	6.17216e-05	0	0	3.40314e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0100631	0.0168144	0.0177801	0.0155932	0.0144641	0.0103118	0.00956781	0.00736576	0.00590247	0.00256097	0.00251538	0.00102713	0.0012775	0.000820955	0.000965193	0.000214748	0.000397736	7.9616e-05	9.07018e-05	8.11997e-05	0	0	0.000120936	0	0.000193497	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00226996	0.00570839	0.00713167	0.00885349	0.00906807	0.00885132	0.0078879	0.00568349	0.00686899	0.00517568	0.00469003	0.00235854	0.00196025	0.00154386	0.00101434	0.000837519	0.00051416	0.000355801	0.000191688	5.35572e-05	0.000181404	2.01559e-05	0	0	2.48073e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000399841	0.00154645	0.00321797	0.0032469	0.00398559	0.00486659	0.00641824	0.0050478	0.00518459	0.00392394	0.00334715	0.00326903	0.0040665	0.00275325	0.00155549	0.00139421	0.0016786	0.00048979	0.000529229	0.000853398	0.000223443	2.41871e-05	0	2.01559e-05	8.21743e-05	1.20936e-05	2.01559e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	7.92746e-05	0.000349416	0.00081109	0.00163054	0.00277439	0.00165335	0.00321091	0.00387125	0.00382505	0.00390835	0.00338797	0.00341109	0.00312321	0.00205632	0.00324786	0.0015821	0.000819036	0.00106695	0.0013759	0.000483071	0.000347546	0.000213653	0.000314433	1.38212e-05	0	8.06238e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	2.97132e-05	0.000278736	0.000261067	0.000598241	0.00154909	0.00121811	0.00130695	0.00280097	0.00231876	0.00210502	0.0035586	0.00413239	0.00284127	0.0029446	0.00305787	0.00234446	0.00274437	0.00207831	0.00108263	0.000607957	0.000520335	0.000255309	0.000417699	0.000382963	0.000266059	0.000141092	0	0	0	0.000120936	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	5.29814e-05	0.000127101	0.000180565	0.000258014	0.000315209	0.00166006	0.00157259	0.00149825	0.0019922	0.00212649	0.00259582	0.00381206	0.00360037	0.00292357	0.00270616	0.00323023	0.00147587	0.00243113	0.000664827	0.000797486	0.0006782	0.00094541	0.000515704	0.000463587	0.000816028	0.000243887	6.04678e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	0	0	3.08517e-05	0.000675698	0.000540114	0.000678212	0.00124415	0.0018127	0.00148361	0.00175695	0.00161655	0.00264024	0.00191804	0.00215305	0.0025051	0.0019979	0.00153328	0.00226752	0.00208492	0.00140207	0.000633848	0.00045542	0.000843287	0.000274121	0.00040715	8.06238e-05	6.04678e-05	0	0.000120936	0	0	4.03119e-05	0	0	0	0	0	0	0	0
d3_9	0	0	8.06238e-06	1.20936e-05	4.31913e-06	4.17603e-05	0.000100949	0.000113238	0.000294432	0.000411373	0.00111686	0.000718992	0.000905407	0.00163316	0.00124555	0.0020895	0.00211326	0.00164758	0.0017097	0.00179954	0.00198141	0.00110387	0.00111779	0.00137492	0.00119122	0.000285255	0.000455524	0.000419244	0.00077802	0.000181404	0.000205591	0.000120936	0	0.000120936	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	0	1.23135e-05	9.86917e-05	0.000343402	0.000209622	0.000461964	0.000510033	0.000605918	0.000852532	0.000989332	0.00130036	0.00126138	0.00126492	0.00156065	0.00215745	0.00173216	0.00166555	0.00166287	0.00161584	0.00114659	0.000890317	0.00123527	0.000759879	0.000503899	0.000233809	0.000201559	0.000388722	0.000161248	0.000120936	7.25614e-05	0	0	0	0	0	0	0
d3_11	0	0	0	0	0	0	0	2.19883e-06	0.000233173	0.000140219	0.000295717	0.000334595	0.000464643	0.000936964	0.000795	0.000524439	0.000530765	0.00134774	0.00153608	0.00184673	0.000956129	0.00164808	0.00154154	0.0012606	0.00151947	0.0013659	0.000994744	0.000757864	0.00136657	0.000382963	0.000287942	0.000826394	0.000161248	4.03119e-05	0	0	0	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	3.22495e-05	1.54529e-05	2.01559e-05	0.00024763	7.25614e-05	7.47602e-05	0.000285639	0.00036751	0.000546226	0.000513977	0.000808254	0.000853644	0.00170347	0.00144373	0.00183237	0.00118863	0.00157389	0.00201156	0.00167026	0.000850581	0.0013827	0.000685014	0.00047568	0.000848565	0.000719279	0.000564367	0.000181404	0.000161248	0.000241871	0	0	0	0	0
d3_13	0	0	0	0	0	0	0	0	0	0	4.03119e-05	8.06238e-05	0.00010701	6.4499e-05	0.0001791	0.000271529	0.000662459	0.000676664	0.00052751	0.000741067	0.00056667	0.000827546	0.000506682	0.00162025	0.000888589	0.0017838	0.000891181	0.00164069	0.00169713	0.00186644	0.000564367	0.000564367	0.000578188	0.000388722	0.000403119	0.000544211	0	0	0	0.000161248	0	0
d3_14	0	0	0	0	0	0	0	0	0	0	0	0	0.000217684	4.31913e-06	1.0078e-05	6.62267e-05	0.000253965	0.000120936	0.000314433	0.000503899	5.75884e-06	0.000162687	0.000741739	0.000898955	0.00171863	0.00135448	0.00102738	0.00167698	0.00158426	0.00153588	0.00142301	0.00119496	0.000544211	0.000548242	0.000624834	0.000395057	0.000423275	0.000362807	0.000120936	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	6.04678e-05	0	0	0	5.75884e-06	0.000128998	0	0.000282183	0.000314433	0.000262027	0.000332573	0.0010602	0.000525782	0.000455524	0.000909033	0.00163263	0.000395057	0.00153963	0.00126176	0.000604678	0.00109648	0.000967486	0.000616772	0.00074577	0.000161248	0.000403119	0.000241871	0	0	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.38212e-05	0	0.000175069	0.000495836	0.000342651	0.000161248	0.000536148	0.000971517	0.000463587	0.00108842	0.0018745	0.000850581	0.000858643	0.000705458	0.00128192	0.0013827	0.00131014	0.000596616	0.000483743	7.25614e-05	0.000241871	0.000120936	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120936	0	0	0.000194841	0.000395057	0.000241871	0.00030637	0.000685302	0.000503899	0.000596616	0.00192691	0.00112873	0.00174551	0.000765926	0.00124967	0.00161248	0.0010078	0.00108842	0.000403119	0.00084655	0
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000120936	0	0.000161248	0	0	0	0	0	0.000120936	4.03119e-05	0.000362807	0.000423275	0.000294277	0.000262027	0.000362807	4.03119e-05	0.00157216	0.00102795	0.00120936	0.00131014	0.00149154	0.00149154	0.00173341	0.000826394	0.000120936
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.03119e-05	0	0.000362807	0.000362807	0.000133029	0.000544211	0.000382963	0.000604678	0.00112873	0.00161248	0.00112873	0.00221715	0.00243887	0.00233809	0.00120936
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000241871	0.000282183	0.000241871	0.000362807	0.000362807	0.00173341	0.00157216	0.00197528	0.00145123	0.00124967
