	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.221498	0.0881051	0.0514456	0.0338934	0.025023	0.0157917	0.0129708	0.0100284	0.00846519	0.00689981	0.00475458	0.00413727	0.00317216	0.00175058	0.00259201	0.00222135	0.000973792	0.000664766	0.000833032	0.00124839	0.000648372	0.000402544	0.000500249	0.000396403	0.000214951	7.03475e-05	0.000117246	0.000226675	0.000351738	0.00019541	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.00804662	0.00730772	0.00769268	0.007648	0.00484848	0.00428635	0.00518806	0.00376871	0.00311675	0.00162355	0.00283541	0.00257248	0.00236974	0.00141285	0.000860061	0.000933259	0.000959282	0.000417526	0.00103372	0.00136564	0.000544635	0.000484896	0.000448791	0.000359275	0.000211322	0.000405894	0.000570597	5.8623e-05	0.000175869	0.000259616	0.00039082	3.9082e-05	4.68984e-05	0	0.000117246	0.000117246	0	0	0	0	0	0
d3_2	0.00342684	0.00342223	0.00317927	0.00338436	0.00307455	0.00334591	0.00290261	0.0028919	0.00188818	0.00264329	0.000999598	0.00294237	0.00139393	0.00101126	0.00129945	0.001235	0.000998075	0.000744106	0.00090056	0.000826025	0.000650264	0.000523698	0.000816813	0.000508066	0.000332197	0.000187593	0.00019541	0	0.000144603	0.000117246	0.000117246	0.000168052	0	0	0	0.000117246	0.000156328	0	0	0	0	0
d3_3	0.00182827	0.0020998	0.00238052	0.0018856	0.0023599	0.00235189	0.00154956	0.00178157	0.00214584	0.00114717	0.000873857	0.00188958	0.00169348	0.00133087	0.00077881	0.00132992	0.000919713	0.000448318	0.000848586	0.000645411	0.000238958	0.000455305	0.000279436	6.05771e-05	0.000460237	0.000668302	0.000136787	1.9541e-05	0	0.000117246	0.000117246	1.17246e-05	0.00019541	0.000117246	0	0	0	0	0.000117246	0	0	0
d3_4	0.0012781	0.00206466	0.00156572	0.00196458	0.00120727	0.00217597	0.0017043	0.00120951	0.0019331	0.00176441	0.00146069	0.000924969	0.00128522	0.0013734	0.000414311	0.00106531	0.000471395	0.000662166	0.000911834	0.000419852	0.000658252	0.000212438	0.00049662	0.000587905	0.000322426	0.000644853	0.000371279	9.77049e-05	0	0.00019541	5.8623e-05	0.000175869	0	0	0.000156328	0	0	0	0	0	0	0
d3_5	0.000578853	0.000802022	0.00115444	0.000744393	0.00128136	0.000894798	0.0010831	0.000883745	0.00105995	0.00113135	0.000805542	0.000993005	0.000715132	0.00104176	0.0011448	0.000615029	0.000520916	0.000759643	0.000883253	0.000556746	0.000296372	0.000345596	0.000383003	0.000319821	0.00042376	0.000355646	0.000146557	0.000203226	0.000117246	0.000117246	0	0.000156328	0.000117246	0.000234492	0.000117246	0	0.000117246	3.9082e-05	0	0	0	0
d3_6	0.000653953	0.00084972	0.000735549	0.000993461	0.00115319	0.00123173	0.000930334	0.00116872	0.00149922	0.00100896	0.00115499	0.0010419	0.000706985	0.000654824	0.000669881	0.00154634	0.000719812	0.000590417	0.000535702	0.00097732	0.000589859	0.000555988	0.000255987	0.000207134	0.000371279	0.000410361	0.000117246	0.000840262	0.000214951	0.00032438	0.000293115	7.81639e-05	0	0	1.9541e-05	0	0	0	0	0	0	0
d3_7	0.0002081	0.000460468	0.00050012	0.000677411	0.000723763	0.000855497	0.000840925	0.00105291	0.000804686	0.000771234	0.000905883	0.00107003	0.00124747	0.000297126	0.00110941	0.00071608	0.00138711	0.000259056	0.000482973	0.000479769	0.000306514	0.000187593	0.000346675	0.000605771	0.000181452	0.000445712	0.000254033	0.000156328	0.000295069	0.000402544	1.9541e-05	3.9082e-05	0	0.000156328	0	3.9082e-05	0	0.000117246	0	0	0	0
d3_8	0.000127444	0.000737542	0.000688475	0.000583468	0.000759252	0.000921836	0.000473659	0.000758776	0.000573773	0.000856629	0.000776287	0.000688823	0.000942894	0.000759363	0.000777103	0.000513836	0.00079952	0.000907353	0.000892642	0.000521271	0.00025729	0.000519173	0.000156328	0.000637036	0.000234492	0.000277482	0.000136787	0.000508066	0.000273574	0.000117246	0	0.000332197	0.000175869	0.000234492	0.000117246	0.000312656	0.000117246	0	0	0	0	0.000117246
d3_9	0.000115874	0.000322814	0.000509659	0.000856597	0.000545307	0.000640987	0.000551083	0.00107752	0.000898816	0.00090829	0.000500458	0.0005769	0.000782401	0.000847866	0.000744061	0.000402078	0.00040301	0.000420131	0.000796607	0.000150745	0.000585299	0.000642619	0.000371279	0.000412594	0.000128971	0.000175869	0.000117246	0.000234492	3.9082e-05	0.00039082	0	0.000117246	0.000117246	0	0.000156328	0	3.9082e-05	0	0.000117246	0	0	0
