	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0701743	0.0103123	0.00181223	0.00027194	0.00013578	2.48071e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.158767	0.0446981	0.0149437	0.0040976	0.00112816	0.000361451	4.81812e-05	1.05177e-05	9.01699e-07	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0459983	0.030253	0.0146652	0.00646712	0.00243088	0.000610136	9.90919e-05	2.17406e-05	4.46116e-06	4.92229e-06	0	0	0	0	0	0	0	0	0	0
d2_3	0.0203043	0.0213294	0.0140666	0.0070243	0.00317364	0.0016143	0.000201825	0.000197667	2.58657e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.00925674	0.0143397	0.0110465	0.00779908	0.00349663	0.00154775	0.000880583	0.000286093	1.13646e-05	1.25011e-05	1.95329e-06	0	0	0	0	0	0	0	0	0
d2_5	0.00612178	0.00930158	0.00924355	0.00803216	0.00409082	0.00329351	0.00125319	0.000398628	0.000217703	3.07392e-05	6.51753e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00322727	0.00622161	0.00692382	0.00603505	0.00496142	0.002369	0.00145287	0.000958282	4.77992e-05	0.000303443	5.77306e-05	2.43076e-05	0	0	0	0	0	0	0	0
d2_7	0.00205469	0.00354389	0.00532382	0.00761944	0.00461039	0.00387303	0.00142183	0.000666688	0.000268946	5.59549e-05	7.5203e-05	1.88439e-05	0	0	0	0	0	0	0	0
d2_8	0.00100749	0.00350348	0.00388503	0.00500895	0.00480985	0.00336487	0.00210609	0.00127466	0.00112185	0.000340735	0	0.000187516	6.56306e-05	0	0	0	0	0	0	0
d2_9	0.000439962	0.0016686	0.00382566	0.00323689	0.00434078	0.00311059	0.00285268	0.00168701	0.000821463	0.000812112	0.000158781	5.97406e-05	0	1.09384e-05	0	0	0	0	0	0
d2_10	8.82179e-05	0.000991268	0.00249398	0.00264019	0.00350251	0.00356521	0.00335836	0.00113149	0.00142337	0.000467639	5.51183e-05	1.94461e-05	7.29228e-06	0	0	0	0	0	0	0
d2_11	0.000316813	0.000493972	0.00216636	0.00281234	0.00360168	0.0036517	0.0024661	0.00203453	0.00191932	0.000647418	0.000265801	0.00024063	4.73999e-05	1.82307e-05	0	0	0	0	0	0
d2_12	9.51907e-06	0.0004012	0.00154882	0.00284848	0.00279861	0.00432583	0.0029877	0.00248514	0.0016576	0.000736575	0.000272671	0.000194808	4.55768e-05	0	2.34395e-05	0	0	0	0	0
d2_13	0.000136941	0.000277288	0.000362281	0.00214856	0.00208884	0.00230737	0.00233546	0.00194042	0.00160221	0.00209657	0.000426872	0.000258876	0	0.000182307	0	0	0	0	0	0
d2_14	1.06348e-05	4.33822e-05	0.000336808	0.00127888	0.00148516	0.00173145	0.00255642	0.00230033	0.00162966	0.00151053	0.000696464	0.000363746	0.000348207	0	0	0	0	0	0	0
d2_15	1.09384e-05	7.87683e-05	0.00051639	0.00106768	0.00104609	0.00145434	0.00294998	0.0018075	0.00161682	0.00154717	0.001178	0.000561246	0.000903375	3.64614e-05	0	0	0	0	0	0
d2_16	0	0.00018413	0.000130716	0.000573673	0.00215629	0.00170518	0.00166313	0.00190146	0.00204265	0.00174524	0.000864741	0.000799473	0.000435454	0.000317735	0	0	0	0	0	0
d2_17	3.03845e-06	2.03142e-05	0.000120749	0.000297	0.000692379	0.00101485	0.00188457	0.00127523	0.00161617	0.00149924	0.000841209	0.000983409	0.000346384	0.000183849	0.00035003	3.03845e-05	0	0	0	0
d2_18	0	0	1.82307e-05	8.32402e-05	0.00058473	0.00147519	0.00122422	0.0014733	0.00232676	0.00275764	0.00111016	0.000794859	0.000444387	0.000462539	0.000273461	3.64614e-05	0.000145846	0	0	0
d2_19	0	0	0.000109384	6.80613e-05	0.000202816	0.000795333	0.00235269	0.00168196	0.00109761	0.00129091	0.00176873	0.00112128	0.000637814	0.000181265	0.000226061	0.00030263	0	0	0	0
d2_20	0	0	0	2.82576e-05	0.000265748	0.000581358	0.00119829	0.00149109	0.00113953	0.00140277	0.00143337	0.00118128	0.00141166	0.000396301	0.000260091	0.000278669	5.20877e-06	0	0	0
d2_21	0	0	0	0	0.000362531	0.000518873	0.000356012	0.00155884	0.00153238	0.00132632	0.00107709	0.00106832	0.00142139	0.000969527	0.000273461	0.000145846	0	0	0	0
d2_22	0	0	0	0	0.000375553	0.000371212	0.000191067	0.000698771	0.000882418	0.00199652	0.00150072	0.000650229	0.00159336	0.00116859	0.000357322	9.4192e-05	0	0.000145846	0	0
d2_23	0	0	0	0.000149492	0	0.000379199	0.000544838	0.000541618	0.000670283	0.00117744	0.00208412	0.00218196	0.00102309	0.000745376	0.000649013	0.00039196	1.82307e-05	7.29228e-06	0	0
d2_24	0	0	0	0	3.64614e-05	0.000175015	0.000178921	0.000435367	0.0010586	0.000661962	0.00106441	0.000880023	0.000813784	0.00128162	0.000519575	0.000258876	0.000182307	1.82307e-05	0	0
d2_25	0	0	0	0	1.09384e-05	2.18769e-05	0.000263477	0.000455768	0.000876116	0.000545524	0.00104644	0.00167723	0.0013871	0.000905806	0.00118291	0.00126886	0.000565152	0	0.000145846	0
d2_26	0	0	0	0	0	0	0	0.000772722	0.00030263	0.000960498	0.000954421	0.00109358	0.000649013	0.00192516	0.000594061	0.00025523	0.00051046	0.000339091	0	0
d2_27	0	0	0	0	0	0	0	8.20382e-05	0.000386491	0.000428161	0.000911536	0.000896083	0.000971437	0.00109176	0.000707352	0.000637554	0.000546921	0	3.64614e-05	0
d2_28	0	0	0	0	0	0	0.000109384	0	0.000145846	0.000189599	0.00155786	0.00108959	0.000776628	0.000736521	0.000911536	0.000594321	0.000946174	0.000145846	3.64614e-05	0
d2_29	0	0	0	0	0	0	0	0	0.000113804	5.83383e-05	0.000656306	0.000915182	0.00123604	0.000953206	0.00199236	0.00106832	0.00142929	0.000382845	0	3.64614e-05
d2_30	0	0	0	0	0	0	0	0	0.000109384	0.000273461	0.000164076	0.000654222	0.00124333	0.000971437	0.00160795	0.00122146	0.000911536	0.000697976	1.82307e-05	0
d2_31	0	0	0	0	0	0	0	3.64614e-05	7.29228e-05	2.91691e-05	0.000236999	0.000492229	0.000185953	0.00127615	0.0012798	0.00101545	0.000692767	0.000619844	4.73999e-05	3.64614e-05
d2_32	0	0	0	0	0	0	0	0	6.94503e-06	0	0.000218769	0.000583383	0.000576091	0.00111207	0.00137095	0.000783921	0.000820382	0.00140376	0.000247938	0
d2_33	0	0	0	0	0	0	0	0	0.000114593	0	0.000328153	0.000473999	0.000375553	0.000601614	0.000721936	0.000898514	0.00110478	0.000528691	0.000947997	3.64614e-05
d2_34	0	0	0	0	0	0	0	0	1.82307e-05	1.82307e-05	1.09384e-05	5.46921e-05	0.000182307	0.000218769	0.0014694	0.00147669	0.00145846	0.00102092	0.000236999	0.000328153
d2_35	0	0	0	0	0	0	0	0	0	0	0.000109384	1.82307e-05	0.00025523	0.000419306	0.00030263	0.00103186	0.00076569	0.00140376	0.000638075	0.000638075
d2_36	0	0	0	0	0	0	0	0	0	0	0	0	0.000164076	0.000218769	0.00109384	0.000710998	0.00149492	0.00131261	0.0011303	0.000692767
d2_37	0	0	0	0	0	0	0	0	0	0	2.34395e-05	0	0.000109384	0.000309922	0.000309922	0.000266168	0.000875074	0.0011303	0.00168816	0.000583383
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145846	0.000583383	0.000729228	0.0018413	0.00204184	0.00127615
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000145846	0.000218769	0.000583383	0.00122146	0.00189599	0.00244292
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109384	0.000109384	0.000218769	0.00102092	0.00185953	0.00371907
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000109384	0.000656306	0.00109384	0.00076569
