	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.217033	0.0817497	0.0447864	0.0230008	0.015398	0.00903942	0.00515384	0.00375104	0.001937	0.00150354	0.00156711	0.0012438	0.000407144	0.000384011	0.000370131	0.000138799	0.000138799	0	0
d3_1	0.0194181	0.0146647	0.0123186	0.00887937	0.00772758	0.00579871	0.00458398	0.00264709	0.00285376	0.0026369	0.00112559	0.000804915	0.00102017	0.000259422	0.000499016	0.000333118	0.000138799	0.000138799	0	0
d3_2	0.00784333	0.00740761	0.0075721	0.00714575	0.0052618	0.00565477	0.00338612	0.00257151	0.00231904	0.00133255	0.00099671	0.000660067	0.00060609	0.000816271	0.000208199	0.00064773	0.000323865	2.31332e-05	0.000323865	0
d3_3	0.00529727	0.00430087	0.0048841	0.00469826	0.00372334	0.0038646	0.00310887	0.00238324	0.0021822	0.00127033	0.000746872	0.000865182	0.000985474	0.000268345	0.000360878	0.000323865	0	0	0.000138799	0
d3_4	0.00380625	0.00467408	0.0037876	0.00437442	0.00280868	0.00349745	0.0024942	0.00281289	0.00137172	0.00213817	0.000889186	0.000723739	0.000892942	0.000654339	6.93996e-05	0.000138799	0.000185066	0	0	0
d3_5	0.00208778	0.00253379	0.00255499	0.00248878	0.00207703	0.0022032	0.00238079	0.00156968	0.00114042	0.00126737	0.00118817	0.00103989	0.000325077	0.000670863	0.000411	0.000393264	0.000370131	0.000277598	0	4.62664e-05
d3_6	0.00180246	0.002249	0.0033731	0.00280532	0.00278201	0.00184466	0.00188636	0.00249268	0.00191891	0.00183449	0.000815297	0.00115049	0.00109773	0.00049505	0.000231332	0.000532064	1.38799e-05	2.31332e-05	0	0
d3_7	0.000798626	0.00186629	0.00214934	0.00230899	0.00213263	0.00261166	0.00177246	0.00151865	0.00125659	0.0014091	0.000988707	0.00118543	0.000464977	0.000436887	0.000353607	0.000208199	0.000323865	0	0	0
d3_8	0.000916095	0.00175878	0.00155878	0.0017455	0.00199022	0.0021266	0.0020759	0.001621	0.0013442	0.00168984	0.00148462	0.00117695	0.000472688	0.000637705	0.000268345	0.000277598	6.93996e-05	0.00050893	0	0.000277598
d3_9	0.000738473	0.00212742	0.00159983	0.00183211	0.00174518	0.0015639	0.00250597	0.00136867	0.0010851	0.00070369	0.000849319	0.000468833	0.000415957	0.000698623	0.000161932	0.000323865	0.000115666	0.000277598	0	0
d3_10	0.000597353	0.0010991	0.00116319	0.00104262	0.00128738	0.00242826	0.00180011	0.00103824	0.00056806	0.0013944	0.00165269	0.000767699	0.000468833	0.000971594	0.000786529	0.000214808	6.93996e-05	9.25328e-05	0.000138799	0
d3_11	0.000222594	0.000433557	0.00134373	0.000707113	0.00133346	0.000897085	0.00154732	0.000932195	0.00106007	0.00101127	0.000870891	0.000993185	0.000541317	0.00117054	0.000370131	0.000300732	0.000624596	0.000277598	0.000601463	0
d3_12	0.00083808	0.000585371	0.00122004	0.00158722	0.00136208	0.00117844	0.00137304	0.00140186	0.00183484	0.00234836	0.00125118	0.00103108	0.000953088	0.00064773	0.00102711	0.000768022	0.00050893	0.000185066	0.000138799	0
d3_13	0.000278229	0.000343363	0.00037506	0.0010779	0.00109121	0.00114768	0.00113833	0.000938629	0.00153448	0.00150234	0.00138986	0.000976221	0.000883688	0.000575686	0.00134834	0.000277598	0.000693996	0.000115666	0	0
d3_14	0.00022811	0.000342925	0.00064671	0.000701456	0.00189446	0.00145272	0.00132075	0.00144442	0.001812	0.00113384	0.00177545	0.00203837	0.00162285	0.00111161	0.000397891	0.000624596	0.000746872	0.000795782	4.62664e-05	0.000277598
d3_15	0.000360155	0.000467504	0.000972133	0.00120011	0.00132171	0.0011903	0.00151737	0.000862516	0.00167084	0.00131255	0.000816482	0.000635392	0.00109904	0.00118684	0.000892942	0.00050893	0.000346998	0.000293461	3.70131e-05	0.000231332
d3_16	9.30254e-05	0.000266978	0.000682635	0.000766153	0.000774286	0.000483134	0.00154872	0.00128086	0.00132027	0.00120292	0.00223442	0.00111746	0.00189626	0.0010478	0.00198483	0.000614242	0.00131859	0.000823542	0.000800409	0.000323865
d3_17	6.98288e-05	0.000387815	0.000341668	0.000425986	0.00119381	0.0007557	0.000934578	0.00100694	0.00157289	0.001027	0.000746211	0.00173752	0.00101786	0.00141575	0.0014759	0.00143889	0.00135561	0.000462664	0.000277598	0.000138799
d3_18	5.52169e-05	0.000552892	0.000112274	0.000772972	0.00150261	0.00054153	0.00125358	0.00100743	0.00113633	0.00126506	0.00128677	0.00165776	0.00203341	0.00188271	0.00269733	0.00154221	0.00173499	0.00180439	0.000323865	0.000323865
d3_19	1.39121e-05	0.000131071	0.000680993	0.000441414	0.000925035	0.000901332	0.000786643	0.00143404	0.000800108	0.00171493	0.0023835	0.00202866	0.00199045	0.00203539	0.00213057	0.00195476	0.00106875	0.00235959	0.00124919	0.000879062
d3_20	8.59491e-09	0.000103917	0.000393217	0.000468259	0.000714263	0.000742202	0.000446771	0.00208024	0.00157893	0.00149853	0.00192663	0.00216659	0.00237347	0.00379451	0.00535765	0.00556519	0.00776119	0.00903583	0.0112335	0.0108957
