	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0686925	0.0104444	0.00238221	0.000528205	8.04822e-05	4.92681e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.149959	0.0448777	0.0153631	0.00408508	0.00105813	0.000237871	0.000334684	6.41489e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0483533	0.0321665	0.0145468	0.00662107	0.00214601	0.000726914	0.000213992	7.5985e-05	8.87775e-07	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0214554	0.0232486	0.01447	0.00706067	0.00255148	0.000907389	0.000656704	0.000462074	0.000205625	1.93696e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0103944	0.015196	0.0127021	0.00926841	0.00364662	0.00209901	0.000476147	0.000124174	7.58466e-05	1.59799e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00534378	0.0101054	0.0100205	0.00700791	0.0054097	0.00259578	0.00109538	0.000693314	0.000140925	0.000128854	1.21752e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00313112	0.00541949	0.00950396	0.00737863	0.00502365	0.00358732	0.00163851	0.000762826	0.000154748	0.000196071	3.19599e-05	0	0	0	0	0	0	0	0	0
d2_7	0.00194602	0.00392205	0.00605165	0.00644081	0.00427271	0.0032284	0.00169275	0.000691783	0.000510209	0.00029591	0.000145003	0	0	0	0	0	0	0	0	0
d2_8	0.00108568	0.00344434	0.00473675	0.00600136	0.0064707	0.00334763	0.00300487	0.00145128	0.000659263	0.000165638	0.000148949	2.84088e-05	0	5.32665e-05	0	0	0	0	0	0
d2_9	0.00061895	0.00205908	0.00373658	0.00423667	0.00528933	0.00317436	0.00327534	0.00112538	0.000531317	0.000445218	6.39198e-05	7.3766e-05	0	0	0	0	0	0	0	0
d2_10	0.000336405	0.00101908	0.00189694	0.00447484	0.00355574	0.00306415	0.00305085	0.00127648	0.00106501	0.000621453	0.000566193	1.58315e-05	0	0	0	0	0	0	0	0
