	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.14369	0.0464694	0.021609	0.00921307	0.00576184	0.00269854	0.00112519	0.00155977	0.000542217	0.00014158	0.000237988	7.38062e-05	9.93525e-05	8.82199e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0738745	0.049082	0.0316339	0.020919	0.0151126	0.0099598	0.00702683	0.00425528	0.00316493	0.00208132	0.00089391	0.000430051	0.000166851	0.00012778	0.000104387	0.00020467	0.00017644	0	7.0576e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0116555	0.0149732	0.0159681	0.0150941	0.0111864	0.00903788	0.0079127	0.00713352	0.00479584	0.00309513	0.00185631	0.00138736	0.00151516	0.000728933	0.000364403	0.000272742	0.00011516	1.16075e-05	9.07405e-05	3.5288e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00186623	0.00434763	0.00676859	0.00664482	0.00976523	0.00774507	0.00750221	0.00474596	0.00615582	0.00491331	0.00246961	0.00252494	0.00158619	0.00114961	0.000817599	0.000929071	0.000503266	0.000333968	0.000138204	0.000340277	0.000233901	4.411e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000348543	0.00173878	0.00236911	0.00344175	0.00474682	0.00461009	0.0050162	0.00451092	0.00553247	0.00396081	0.00401387	0.00290339	0.0021755	0.00194013	0.00151588	0.00107541	0.000804952	0.000559501	0.000663322	0.00048563	0.0002676	0.000248373	0.000153251	6.72152e-06	0	0	0	1.20987e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	0.000109138	0.000706344	0.000820802	0.00157995	0.00216988	0.0019679	0.00358568	0.00313644	0.00364333	0.0036084	0.0033032	0.00311793	0.00278466	0.00261884	0.00172884	0.00139646	0.00150755	0.000393963	0.000758763	0.000579487	0.000261425	0.000115946	0.000195092	7.07364e-05	0.000141152	0.000109393	5.79731e-05	4.03291e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	8.68674e-05	7.05992e-05	8.86501e-05	0.000630198	0.000896386	0.00157498	0.00165197	0.00176107	0.00280898	0.00328118	0.00370433	0.00194486	0.00343635	0.00273744	0.00180673	0.00204541	0.00183854	0.00211208	0.00116796	0.000831024	0.000822454	0.000512852	0.000273138	0.00013233	0.000297015	0.000130566	0.000158796	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	8.73333e-06	1.62688e-05	0.000601265	0.000479702	0.000771103	0.000659543	0.00136305	0.00167479	0.000915056	0.00179461	0.00169193	0.00164958	0.00301692	0.00201909	0.00216268	0.0019781	0.0030723	0.00147111	0.00110367	0.00115661	0.00120962	0.000370524	0.000257602	0.00019248	0.000262643	0.000141152	5.2932e-05	3.5288e-05	0	0.000141152	5.2932e-05	0	0	0	0	0	0	0	0	0	0
d3_8	0	6.04937e-06	5.81214e-05	2.2055e-05	8.35018e-05	0.000795978	0.000467697	0.000838419	0.00069734	0.0013993	0.00111609	0.00146274	0.00110096	0.00162617	0.00244823	0.00133105	0.00131907	0.00169988	0.00148111	0.00114199	0.000866081	0.000656356	0.000984282	0.000869597	0.00059435	0.000509659	8.82199e-05	0.000244999	0.000247016	0	0	1.41152e-05	0.000134094	3.5288e-05	0	0	0	0	0	0	0	0
d3_9	0	0	0	0	0	3.5288e-05	5.29358e-05	6.15019e-05	8.62088e-05	0.000199933	0.000713944	0.00136768	0.000986091	0.00209758	0.000996982	0.000956961	0.00114493	0.00156837	0.00135556	0.00148354	0.00170861	0.0013354	0.00121634	0.000811623	0.000767513	0.00102133	0.000943701	0.000310534	0.000247016	0.000194084	1.05864e-05	0.000169382	0	0.000105864	0	0	0	0	0	0	0	0
