	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0424396	0.0200432	0.00592257	0.00289602	0.000979526	5.27296e-05	0.000185659	5.98984e-06	0	0	0	0	0	0	0	0	0	0
d1_1	0.0454586	0.0386201	0.0223739	0.0183457	0.00910706	0.00385571	0.000890919	0.00103341	0.000211734	0.000123276	1.20779e-05	0	0	0	0	0	0	0	0
d1_2	0.0194662	0.0252211	0.0227787	0.018662	0.0114636	0.00610045	0.00304788	0.00147262	0.00145798	0.000428575	8.89934e-05	0.000177143	0	0	0	0	0	0	0
d1_3	0.00684808	0.0185483	0.0177449	0.0168516	0.0121263	0.00925374	0.00484415	0.00369678	0.00127374	0.000529628	0.000456567	0.000513715	0.000106286	0	0	0	0	0	0
d1_4	0.00319401	0.0079097	0.012984	0.013458	0.0103485	0.00987239	0.00740619	0.00486072	0.00303095	0.00124785	0.000741612	0.000820456	0.000146789	0	0	0	0	0	0
d1_5	0.000963518	0.00519563	0.00603608	0.00879427	0.0111879	0.0106821	0.00684649	0.00550497	0.00287391	0.00332023	0.000939026	0.000633498	0.00010065	0.000162381	0	0	0	0	0
d1_6	0.00112991	0.00240018	0.00428326	0.00553693	0.00797097	0.00888259	0.00614635	0.00536153	0.0043566	0.00317517	0.0019022	0.000664088	0.00027415	0.000221429	0	0	0	0	0
d1_7	1.06539e-05	0.000708846	0.00263628	0.00364888	0.00615271	0.00632213	0.00752783	0.00770014	0.00593587	0.00487043	0.0035051	0.00175625	0.00106218	0.000472382	0	0	4.72382e-05	0	0
d1_8	2.43315e-05	0.000296119	0.00116961	0.00177396	0.00441692	0.00576503	0.00632751	0.0074179	0.00727819	0.00464057	0.00459383	0.000891621	0.00224045	0.000577824	8.85716e-05	0.00053143	0	0	0
d1_9	0	0	0.000913171	0.00131137	0.00209429	0.00495503	0.00404863	0.00551946	0.00630652	0.00469262	0.00435262	0.00305486	0.00145707	0.000478287	0.00113625	0.000324763	0	0	0
d1_10	0	0	2.95484e-05	0.000662246	0.00212124	0.000958797	0.00258806	0.00427252	0.00500519	0.0039502	0.00569518	0.0053371	0.00358912	0.00263069	0.000728818	0.000620001	0.000442858	0	0
d1_11	0	0	1.12472e-05	0.000484192	0.000156674	0.00134924	0.0027387	0.00194098	0.00469753	0.00425608	0.00497332	0.00539767	0.0039443	0.00346595	0.00158004	0.000980193	0.00038381	0	0
d1_12	0	0	0	0	2.02449e-05	0.000447919	0.00103334	0.00183065	0.00242501	0.00397629	0.00391543	0.00453402	0.00336499	0.00318267	0.00252724	0.00134629	0.000797145	2.95239e-05	0
d1_13	0	0	0	0	2.95239e-05	9.34923e-05	0.000401525	0.00106244	0.00142797	0.00178293	0.00267602	0.00282797	0.00261539	0.00329149	0.00261244	0.00146101	0.00153524	0.000708573	0.000413334
d1_14	0	0	0	0	0	0.000106286	4.72382e-05	0.000392246	0.000993549	0.00227162	0.00149728	0.00250869	0.00269258	0.00487777	0.00377906	0.00250953	0.00115143	0.00141715	0.000177143
d1_15	0	0	0	0	0	5.23051e-05	0	0.000442858	0.000472382	0.000401525	0.00183048	0.00226153	0.00200762	0.00315174	0.0035901	0.00438725	0.0029701	0.000413334	0.000767621
d1_16	0	0	0	0	0	0	0	0.000478709	0.000185579	0.000295239	0.00132267	0.0017533	0.00131676	0.00150572	0.00338344	0.00445811	0.00363144	0.00372001	0.000413334
d1_17	0	0	0	0	0	0	0	0.000265715	0	0	0.00053143	0.000372001	0.00124	0.00109238	0.00312953	0.00401525	0.00377906	0.00240915	0.0027162
d1_18	0	0	0	0	0	0	0	0	0	0	5.90477e-05	0.000177143	0.000177143	0.00131086	0.00168286	0.00481239	0.00256858	0.0045762	0.00436953
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000177143	0.00051962	0.000236191	0.00342477	0.00348382	0.00755811
