	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0397448	0.0235313	0.0139808	0.00830996	0.00425374	0.00445943	0.00175103	0.000919699	0.000947053	0.000234407	0.000169185	0.000399857	0	9.59937e-06	4.69322e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0239601	0.0208723	0.0211875	0.0182002	0.0137433	0.00970748	0.00673416	0.0042578	0.00534074	0.00168339	0.00174158	0.00143745	0.000435027	0.000267195	0.000622399	6.92537e-05	0.000222783	0.000288015	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.00712089	0.0113334	0.0133269	0.0125667	0.0125305	0.0122957	0.010795	0.00828031	0.00640389	0.00564813	0.00367978	0.002893	0.0010258	0.00102025	0.000643187	0.000470635	0.000849854	5.63446e-05	0.000312035	1.9559e-05	0.000253434	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00253743	0.00529671	0.00639171	0.00744173	0.00882103	0.0116534	0.0080373	0.00766592	0.00885741	0.00671904	0.00458198	0.00195931	0.00206466	0.00236496	0.00143538	0.00137418	0.000712629	0.000425241	0.000875498	0.000333307	4.50549e-05	0	5.63186e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000884832	0.00186176	0.0035079	0.00393293	0.00574727	0.00459455	0.0050861	0.00680024	0.00665489	0.00581752	0.0042834	0.00420966	0.00390046	0.00344912	0.00302395	0.00291654	0.00144194	0.000599019	0.00110845	0.0005557	0.000614044	0.000315636	2.83165e-05	1.79305e-05	0	0.000300366	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	4.76217e-05	0.000388914	0.00118072	0.00188642	0.00216727	0.00299968	0.0048241	0.0053694	0.00498487	0.00459936	0.00689002	0.00416188	0.00279219	0.00391362	0.00321977	0.00218689	0.00206357	0.0013456	0.00098922	0.000292321	0.000610767	0.000460874	7.91021e-05	0.000607483	1.93092e-05	0.000765934	0	5.63186e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	2.59434e-05	0.0001641	0.000645302	0.00101132	0.00141083	0.00178136	0.00241299	0.00317374	0.00409115	0.00458805	0.00288686	0.00507574	0.0031239	0.00331077	0.00279066	0.00296598	0.00370548	0.00298178	0.00261716	0.00173819	0.00130866	0.000469858	0.00065933	0.000174588	0.000106603	0.000146026	0.000354807	0	8.4478e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	4.30294e-06	2.82346e-05	9.43739e-06	0.000228275	0.000530851	0.00110374	0.000980435	0.00219218	0.00175926	0.00363746	0.00252122	0.00455673	0.00283629	0.00348974	0.00392487	0.00365129	0.00288748	0.00387183	0.00308234	0.0016964	0.000975541	0.00103555	0.000636004	0.000481524	0.000636401	0.000257188	0.000197115	0.000197115	1.68956e-05	0.000309753	0	2.56413e-09	0	0	0	0	0	0	0	0	0	0
d3_8	0	3.68959e-08	0.000270329	8.90585e-06	0.000176018	0.000746715	0.000348302	0.000681513	0.00132072	0.00109446	0.00218096	0.00209236	0.00398349	0.00270866	0.00296037	0.00312124	0.00221663	0.00416033	0.00364635	0.00265604	0.00236927	0.00198276	0.000882862	0.00155721	0.00161715	0.000642033	0.000692719	0.000140797	0	0	0	0	8.14989e-06	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	7.92661e-05	0.000267514	8.52795e-05	0.000272968	0.000421763	0.000797891	0.000957026	0.000707234	0.00106419	0.001695	0.00143651	0.00298471	0.00265418	0.00357047	0.00415638	0.00300074	0.00254707	0.00226173	0.00223836	0.00172043	0.00169208	0.00131984	0.00099684	0.000734958	0.000380553	0.000717124	8.4478e-05	0.000197115	8.4478e-05	0	0.000253434	0	0	0	0	0	0	0	0
d3_10	0	0	0	0	0	3.3918e-05	0.000157692	0.000273548	0.000197228	0.000553247	0.000211166	0.000545361	0.000323212	0.000523599	0.00138732	0.00250096	0.00099257	0.00128968	0.00256552	0.00178476	0.00289155	0.00260414	0.00217094	0.00254332	0.000616287	0.00127994	0.00201299	0.000788461	0.000195196	0.000185852	5.63186e-05	0	0.000450549	0.000225275	0.000168956	0	0	0	0	0	0	0
d3_11	0	0	0	0	0	5.65794e-05	1.12637e-05	0	0.000225275	2.53434e-05	3.9423e-05	0.000616988	0.00029098	0.00128286	0.000487142	0.0012602	0.00138667	0.00180203	0.00171377	0.00201204	0.00225241	0.00162758	0.00281557	0.00316871	0.00338998	0.00233332	0.0015375	0.00177082	0.000802138	0.00099684	0.000430435	0.000185852	0.000506868	0.000467445	0.000168956	0	0	0.000168956	0	0	0	0
d3_12	0	0	0	0	0	0	8.4478e-05	0	3.03467e-05	0	5.31004e-05	0.000126717	0.000174588	0.000188667	8.25182e-08	0.00112597	0.000796507	0.0014667	0.00186938	0.000439285	0.00158294	0.00198443	0.0020331	0.00283815	0.00338623	0.00147233	0.00209505	0.00238785	0.00122775	0.00238228	0.00084478	0.000760302	0.000411126	0.000703983	0.000478708	0.000140797	0.000337912	1.12637e-05	0	0.000168956	0	0
d3_13	0	0	0	0	0	0	0	6.43642e-05	0	0	2.29297e-05	0	0.000350651	0.000337107	0.000529932	0.00037461	0.000371703	0.00116747	0.000520947	0.00075467	0.00096734	0.000773979	0.0011658	0.001484	0.00225194	0.00140797	0.00207253	0.00219562	0.00119046	0.000901098	0.00239354	0.00111511	0.00144176	0.000450549	0.000168956	0	0.000168956	0	0	0	0	0
d3_14	0	0	0	0	0	0	0	0	0	5.63186e-05	8.04552e-06	0	2.81593e-05	2.53434e-05	0.000150719	0.000329464	0.000253434	2.81593e-05	8.4478e-05	0.000711492	0.000109419	0.00090673	0.00143622	0.00191162	0.00179281	0.00248848	0.00132912	0.000732142	0.00137981	0.000788461	0.00225275	0.000535027	0.00170645	0.00158819	0.000788461	0.00084478	0.000563186	0.000281593	0.00024217	0.000168956	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63186e-05	0.000563186	5.63186e-05	0.000478708	2.81593e-05	0.000619505	0.000551923	0.000129533	0.000467445	0.000923626	0.00103063	0.00116258	0.00100247	0.00175151	0.000887019	0.000658928	0.0025625	0.00177404	0.00132349	0.00145302	0.00165014	0.000675824	0.000168956	0.000253434	0.000225275	0	5.63186e-05
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168956	0	0	8.4478e-05	0.000168956	0.000647664	0.000225275	0.00083593	5.63186e-05	0.000551923	0.00155439	0.00138785	0.00129533	0.00157692	0.0013967	0.00090673	0.00206126	0.00177404	0.00154876	0.00084478	0.000450549	0.000985576	0.000563186	0.000675824	0.000337912	0.000337912
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168956	0.000478708	0	0.000608241	0.000535027	0.000929258	0.00039423	0.000281593	0.000354807	0.00160508	0.00235412	0.00257939	0.000872939	0.00126717	0.00253434	0.000957417	0.00107005	0.00129533	0.00101374	0.000337912
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000281593	0	0	0	0.000168956	8.4478e-05	0.000168956	0.000563186	5.63186e-05	0.000580082	0.00122775	0.00146428	0.00146428	0.00230906	0.00233722	0.00202747	0.00236538	0.00163324	0.00132349	0.00112637	0.00084478
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000168956	0	0	0.000168956	0	5.63186e-05	0.00039423	0.00039423	0.000366071	0.0018022	0.000563186	0.00115453	0.00104189	0.00230906	0.00304121	0.00264698	0.00123901	0.00174588
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	5.63186e-05	0	0.000168956	0	0	0.000168956	0	0.000225275	0.00123901	0.00039423	0.000929258	0.00185852	0.0024217	0.00343544	0.00185852
