	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0384334	0.0165459	0.00659687	0.00338808	0.00109745	0.000827793	2.86791e-05	0.000147508	2.96324e-06	0	0	0	0	0	0	0	0	0	0
d3_1	0.0483372	0.0375141	0.0226555	0.0127727	0.00764691	0.00316384	0.00188641	0.00097176	0.000208598	0.00017309	3.23279e-05	0	0	0	0	0	0	0	0	0
d3_2	0.02054	0.0272552	0.0245283	0.0162282	0.0120183	0.0067389	0.00342491	0.00193152	0.0011676	0.000770495	0.000403352	0.000259683	0.000174888	0	0	0	0	0	0	0
d3_3	0.00985729	0.0161443	0.0178635	0.0177214	0.00938849	0.00946832	0.00543702	0.00390893	0.00196587	0.000543527	0.000348413	0.000151083	0	0	0	0	0	0	0	0
d3_4	0.00308748	0.00970016	0.0125002	0.0121824	0.0122704	0.00781463	0.00590518	0.00437787	0.00317856	0.00158714	0.00129315	0.000213317	4.63885e-05	1.16592e-05	0	0	0	0	0	0
d3_5	0.0013936	0.0054523	0.00588353	0.0106209	0.00988712	0.00847194	0.00611007	0.00500147	0.00389513	0.00196511	0.00150682	0.000341605	1.74888e-05	8.1304e-05	0.000338118	5.00239e-06	0	0	0	0
d3_6	0.000709756	0.00208972	0.00407936	0.0056498	0.00757819	0.00821809	0.00686966	0.00687962	0.00572577	0.00300869	0.00241489	0.00141998	0.000587958	2.62333e-05	1.4574e-05	0.000262333	0.000160314	0	0	0
d3_7	0.000332075	0.00159005	0.00262979	0.00409597	0.00482219	0.00544679	0.00526255	0.00779226	0.00514142	0.00530269	0.00368663	0.00230592	0.000383369	0.000323544	4.85801e-06	0	0	0.000291481	0	0
d3_8	7.31352e-05	3.32259e-05	0.00102299	0.00301496	0.0040779	0.00502354	0.00544605	0.00724284	0.00631697	0.00544327	0.00346133	0.00210832	0.00104278	0.00042282	0.000542154	0	0.000286068	0.000262333	0	0
d3_9	0	2.08201e-05	0.000304204	0.00133742	0.00200367	0.00260985	0.00393338	0.00506421	0.00532364	0.00491128	0.00424874	0.00533087	0.00241263	0.00155318	0.00110804	0.000320629	0.000279822	0	0	0
d3_10	0	1.68162e-05	0.000480519	0.000783318	0.000504853	0.00171221	0.00231218	0.00344268	0.00420745	0.00323795	0.00339912	0.00405661	0.00244455	0.00211851	0.000929407	3.74761e-05	0.000416401	0.000466369	0	0
d3_11	0	0	0.000116862	0.000340616	0.000631806	0.00142062	0.00240195	0.00229168	0.00532356	0.00451775	0.00478183	0.00389002	0.00434721	0.00228729	0.00125417	0.000746191	0.00061211	5.82962e-05	0	0
d3_12	0	0	0.000174888	0.000209866	0.000243777	0.000819061	0.000847793	0.00136996	0.00187675	0.00308414	0.00477182	0.00443336	0.00479972	0.00320879	0.00328832	0.00159149	0.00142826	0.000553814	1.16592e-05	0
d3_13	0	0	0.000174888	5.82962e-05	0.000303279	6.1211e-05	0.000663743	0.000535908	0.00200257	0.00214919	0.00299441	0.00343267	0.00406684	0.00242387	0.00175138	0.00236682	0.0013583	0.000408073	0.000699554	5.82962e-05
d3_14	0	0	0	0	0.000288566	0.000194321	0.000252617	0.000338118	0.000816146	0.000958555	0.00195218	0.00368099	0.00320587	0.00236682	0.0035061	0.00354635	0.00194126	0.000874442	0.000233185	0.000192377
d3_15	0	0	0	0	0	0.000174888	5.82962e-05	0.000279822	0.00012492	0.00102601	0.00128252	0.00196167	0.00174888	0.00242512	0.00311884	0.00402826	0.00275741	0.000641258	0.00128252	0.000320629
d3_16	0	0	0	0	0	0	0	0	0	0.000862783	0.00109597	0.00137829	0.00199956	0.00199956	0.0030314	0.00303723	0.00321462	0.00284485	0.0015157	0.000174888
d3_17	0	0	0	0	0	0	0	0	0	0.000408073	5.82962e-05	0.000466369	0.00107848	0.00170808	0.00247759	0.00185382	0.00421481	0.00325293	0.00300225	0.00180718
d3_18	0	0	0	0	0	0	0	0.000233185	0	0.000174888	0.000408073	0.000408073	0.000349777	0.000699554	0.00219194	0.00271077	0.00320629	0.00457625	0.0044888	0.00128252
d3_19	0	0	0	0	0	0	0	0	0	0	0	5.82962e-05	0.000349777	0.000816146	0.000553814	0.00125337	0.00169059	0.0030897	0.00504262	0.00483858
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000174888	0	0.000699554	0.00061211	0.00198207	0.00320629	0.00652917
