	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0124825	0.0116784	0.0099655	0.00643717	0.00577639	0.00472425	0.00365791	0.0034304	0.00186624	0.00121472	0.00096057	0.00097587	0.000748505	0.000493586	0.00052231	0.000113785	6.14837e-05	7.35194e-06	3.29202e-05
d2_1	0.0854734	0.00399813	0.00390987	0.0027941	0.00198679	0.00159823	0.00153	0.00170478	0.000969534	0.00167433	0.000484732	0.000688004	0.000140317	0.000409073	0.000142441	0.000419001	7.65413e-05	2.2659e-05	3.92175e-06	5.09771e-06
d2_2	0.066485	0.00371271	0.00352833	0.00383594	0.00204132	0.00209651	0.00148201	0.00112768	0.00141396	0.00092606	0.000950023	0.000673847	0.000632747	0.000581621	4.02219e-05	0.000318184	0.000214717	5.09975e-05	0.000101966	9.78457e-06
d2_3	0.0532517	0.00341886	0.00215581	0.0037072	0.00171922	0.00156834	0.00153175	0.00129727	0.00181772	0.00114977	0.000799964	0.000638086	0.000282736	0.000150592	0.000169256	0.000350966	2.1067e-05	5.58922e-05	6.2748e-06	2.55469e-05
d2_4	0.0402958	0.0031731	0.00321502	0.0022616	0.00197718	0.00185304	0.00214314	0.00124132	0.00101375	0.0011089	0.000773669	0.000691641	0.00061755	0.000611144	0.000424622	0.000307759	0.00043246	2.93019e-05	9.29601e-06	0
d2_5	0.0290319	0.00228365	0.00266133	0.00254971	0.00261185	0.00151889	0.00188774	0.00117477	0.00104458	0.00100181	0.000641339	0.000692241	0.000327075	0.000335873	0.000276588	0.000309943	5.70015e-05	0.000470624	4.22968e-05	9.93563e-05
d2_6	0.0231752	0.00301628	0.00179521	0.00222569	0.00188232	0.00171703	0.00249928	0.00108119	0.00150068	0.000949931	0.00100608	0.000715553	0.000462698	0.000566	0.00020911	0.00102058	3.8387e-05	0	0.000208015	0.000353481
d2_7	0.0204002	0.00224931	0.00166084	0.00285808	0.00210842	0.00108205	0.000809521	0.00117281	0.000909356	0.00129298	0.00117516	0.000406231	0.000195077	0.000603799	0.000723184	0.0005106	0.000119337	0.000156347	8.15724e-05	0.000342028
d2_8	0.0141292	0.00139956	0.00237416	0.00198839	0.00165791	0.00109954	0.000689881	0.00102642	0.0010539	0.00114541	0.000583708	0.000912491	0.000815214	0.000658389	0.000430595	0.000463421	0.000579008	0.000313497	0.000277401	6.94876e-05
d2_9	0.0123827	0.00151843	0.00108285	0.00194159	0.00155086	0.00177909	0.00106283	0.00121152	0.00119002	0.00139344	0.000782664	0.000385178	0.000366175	0.000997241	0.000650229	0.000229611	0.000524179	5.15762e-05	0.000100994	0.000363182
d2_10	0.00917343	0.00230152	0.00182259	0.000895926	0.00148512	0.000780907	0.00177143	0.000929921	0.00145954	0.000543575	0.000947198	0.00078084	0.000329348	0.000690992	0.000177064	0.000362221	5.98747e-05	0.000187746	0.000294567	6.7977e-05
d2_11	0.00951164	0.00213638	0.00229785	0.00111342	0.00105828	0.00113011	0.000874698	0.00165962	0.000367401	0.00111236	0.00106014	0.000819681	0.000473196	0.000336547	0.000577805	0.000455122	0.000142428	0.000299854	0	0.000381956
d2_12	0.00612543	0.00141801	0.0010078	0.00110849	0.00106233	0.00118919	0.00158987	0.000442508	0.00206932	0.000779029	0.00124627	0.000995692	0.00075994	0.000487243	0.000724512	0.000411639	0.000389735	9.21467e-05	0.00043453	0.000180507
d2_13	0.00654289	0.00121546	0.00105175	0.000807206	0.00125375	0.00101853	0.00126302	0.000592476	0.00072608	0.000854765	0.000987555	0.000458455	0.000604564	0.000368631	0.00074763	0.00101609	0.000240186	0.000203931	0	0.000106174
d2_14	0.00525819	0.00103517	0.00138023	0.00166592	0.00149457	0.000534285	0.000818223	0.00101285	0.000572572	0.00131411	0.00133234	0.00109975	0.000629391	0.00081094	0.000614265	0.000710215	0.000264787	0.000432032	0.000449512	0.000589134
d2_15	0.00575268	0.00126463	0.00139015	0.00100799	0.00130413	0.000549575	0.000657111	0.00114559	0.000767252	0.000371402	0.00108686	0.00133183	0.000961929	0.000637922	0.0003633	0.000639965	0.0003237	4.95261e-05	5.395e-05	0.000416602
d2_16	0.00380346	0.0012347	0.00140683	0.00123983	0.0016161	0.000972251	0.00138435	0.000923173	0.000511015	0.0011272	0.000915306	0.000264355	0.000789667	0.000244286	0.000332764	0.000397612	0.000527631	0.000128833	0.000618267	0.000425989
d2_17	0.00260041	0.000693485	0.00119131	0.000891686	0.000708472	0.000665652	0.000636718	0.000560001	0.000717751	0.000952144	0.00100994	0.000903692	0.000299099	0.000683547	0.00069984	0.000128833	0.000196378	0.000308163	0.000398799	0.000789936
d2_18	0.00234956	0.00122468	0.0011144	0.00136494	0.00106241	0.000348874	0.000936151	0.000522668	0.000172964	0.0007702	0.000306103	0.000319222	0.00024666	0.000325211	0.000700164	0.0010778	0.00067977	0.000380024	0.000670707	0.00129156
d2_19	0.00200066	0.000749798	0.00114438	0.00102063	0.000739629	0.000761019	0.000809564	0.000408034	0.000692934	0.000784002	0.00125066	0.000567339	0.000819383	0.000817667	0.000917798	0.000608772	0.000762853	7.93065e-05	0.000679339	0.000378082
d2_20	0.00198523	0.000483598	0.000760048	0.000967962	0.000345378	0.000579747	0.000260056	0.000593342	0.000584279	0.000592793	0.00104426	0.000849723	0.00166393	0.000518244	0.000965274	0.000593666	0.000630568	0.00037614	0.000466128	0.00110576
d2_21	0.00133441	0.000985892	0.000891163	0.000810869	0.00038898	0.00103552	0.000752162	0.00134356	0.000837628	0.00100347	0.000431941	0.000392207	0.000387038	0.000267376	0.000464186	0.000217527	0.000881112	0.000181272	0.000203931	0.00123718
d2_22	0.000639524	0.000473779	0.000212995	0.000990513	0.000743216	0.000981135	0.000447893	0.000389735	0.000661967	0.000945312	0.000463781	0.000393619	0.000294567	0.000396209	0.000475839	0.000955563	0.000910892	0.00125682	0.00037614	0.0013207
d2_23	0.00095621	0.000862877	0.000396209	0.000636718	0.00123718	0.00055288	5.85897e-05	0.000240186	0.000527631	0.000158738	0.000623123	0.000512094	0.000507562	0.000582013	4.5318e-05	0.000663585	0.00101059	0.00107857	0.000580071	0.000802129
d2_24	0.000883809	0.000478429	0.000378082	0.00037355	0.000343645	0.000549535	0.000518568	0.0003278	0.000589134	0.000609204	0.000707167	0.000320247	0.000396533	0.00040333	0.000330822	0.000515115	0.000339885	0.000521157	0.000593666	0.00150229
d2_25	0.000678492	0.000713327	8.12487e-05	0.000597874	0.000407862	0.000389735	0.000228856	0.000885644	0.000201342	0.000790476	0.00101512	0.000339885	0.000910137	0.000906361	0.000562267	0.000566475	0.000595608	0.00082932	0.000738684	0.00112389
d2_26	0.000380554	9.71101e-05	0.000167677	0.000253026	0.000416403	0.000231446	0.000163145	0.000840649	0.000752603	0.00100347	0.000299099	0.000317226	0.000521157	0.00050303	0.000362544	0.000896865	0.000847447	0.000407862	0.000498498	0.00240186
d2_27	0.000842915	0.000369018	0.000339885	0.000235654	0.000713004	0.000421458	0.000496232	0.000353481	0.000669628	0.000863308	0.000960311	0.000656032	0.000294567	0.000337296	5.89134e-05	0.000890176	0.00059399	0.00103325	0.000271908	0.00158354
d2_28	3.39885e-05	0.000135954	0	0.000133364	0.000484903	0.00022659	0.000353481	0.00022659	0.000382614	0.000566475	0.000459654	0.000468718	0.000181272	0.000491377	0.000566475	0.000693366	0.000609204	0.000135954	0.000271908	0.00169943
d2_29	0.000122359	0.000203931	6.7977e-05	0.000240186	0.000317226	0.000330822	0.000249249	0.000351215	0.000385203	0.000557412	0.000489435	0.00104231	0.000181272	0.00106497	0.000543816	0.000430521	0.000271908	0.000181272	0.000362544	0.000946391
d2_30	0.000185804	3.62544e-05	0.000249249	5.43816e-05	0.000203931	0.000317226	0.000181272	0.000194868	0.000498498	0.000489435	0.000580071	0	0.000942615	0.000319168	0.00027644	0.000371608	0.00045318	0.00046451	0.000589134	0.00197133
d2_31	4.5318e-05	0.00022659	0.000181272	1.35954e-05	0.000181272	0.000310105	0.000521157	0.00012689	0.000271908	0.000135954	5.89134e-05	0.000466776	0	0.000815724	0.000135954	0.000498498	0.000158613	0.00045318	0.00045318	0.00114428
d2_32	0.000135954	4.5318e-05	4.5318e-05	0.000158613	0.000271908	0.000172209	0.000589134	0	0.000142428	0.000285504	0.000906361	0.000373874	0.000421458	5.43816e-05	0.000611793	0.000389735	0.000285504	0.00022659	0.000249249	0.00240639
d2_33	4.5318e-05	0.000203931	0.000135954	0.000498498	0.000135954	0.000285504	0.000233064	0.000271908	0.000566475	0	0.000543816	0.000317226	0.000362544	0.000262845	0.000135954	0.000339885	0.000906361	0.000815724	0	0.00271908
d2_34	0.000135954	0	0	0	0.00022659	0.000271908	0.000362544	4.5318e-05	2.2659e-05	0.000339885	0.000317226	4.5318e-05	0.000135954	0.000271908	0.000149549	0.00045318	0.00060273	0.000339885	0.000670707	0.00378406
d2_35	0.000317226	0.000135954	0	0	0.000407862	0	0.000145018	0.000210405	0.000317226	0.000480371	0.000135954	0.000407862	5.43816e-05	0.000815724	0.000317226	0.000181272	0.000761343	0.000362544	0.000625389	0.00286863
d2_36	0	0	0.000271908	0	0.000203931	0	0	0.000135954	0.000369018	0.000181272	0.000135954	0	0.000135954	0.000271908	0.000181272	0.00092902	0.000851979	0.000543816	6.7977e-05	0.0022795
d2_37	0	0	0	0.000135954	0.000135954	0.000135954	3.62544e-05	4.5318e-05	0	0.000135954	0.000249249	0.000317226	0.000362544	0.000634452	0.000317226	0.000498498	0.000498498	0.000271908	0.00045318	0.00359372
d2_38	0	0	0	4.5318e-05	4.5318e-05	0.000113295	0	0	0	0	0.000271908	0.000407862	0.000135954	0.000135954	0.000181272	0.000135954	0.000861043	0.000353481	0.000725088	0.00430521
d2_39	0	0	0	0	0	0	4.5318e-05	0.000135954	0.000181272	0.000181272	0.000181272	0.000407862	0.000135954	0.000135954	0.000271908	0.000135954	0.00067977	0.000702429	0.000543816	0.00317226
d2_40	0	0	0	0	0	0	0.000181272	0	0.000135954	0	0.000407862	0	0.000317226	0	0	0.000135954	0.000362544	0.000317226	0.000793065	0.00192602
d2_41	0	0	0	0	0.000135954	0.000135954	0	0.000135954	0	0	0	0.000407862	0.000135954	0.000407862	0.000135954	0	0.000543816	0.00108763	0.000589134	0.00249249
