	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0112346	0.00788714	0.0068496	0.0047118	0.00487787	0.00347111	0.00303227	0.00217286	0.000901107	0.00115339	0.000739426	0.000440814	0.000342025	0.000326361	0.000139001	0.000381261	4.67226e-05	7.35182e-06	2.7009e-05
d2_1	0.141955	0.00406354	0.00320286	0.00326235	0.00258164	0.00185837	0.00133509	0.00109398	0.00135848	0.000775273	0.000457495	0.000346359	0.0005486	5.17826e-05	9.61546e-05	0.000504468	5.09877e-05	4.57462e-06	6.67163e-06	0
d2_2	0.0843814	0.00389227	0.00333592	0.00262623	0.0024409	0.00245665	0.00132303	0.00158746	0.00148188	0.000974543	0.00037108	0.000703068	0.000573969	0.00024855	0.000223174	0.000108601	3.64401e-05	4.50554e-05	1.63988e-05	6.00736e-06
d2_3	0.0570653	0.00351906	0.00300191	0.00324362	0.00198297	0.00178407	0.00196239	0.00151781	0.00110577	0.000537597	0.000962476	0.000735651	0.000531685	0.000379363	0.000571112	0.00023492	4.55521e-07	5.66302e-05	3.40012e-05	4.73201e-05
d2_4	0.0397837	0.00243691	0.002281	0.00322163	0.00242434	0.00196662	0.00128154	0.00106076	0.00169921	0.00102966	0.000613834	0.00076397	0.00025485	0.000300499	0.000206857	0.000379246	5.24971e-05	6.69811e-05	4.45128e-05	0.000239436
d2_5	0.0276206	0.0043641	0.00318905	0.00168968	0.00218621	0.00154975	0.00201596	0.0019321	0.000675693	0.00136099	0.000454785	0.000554159	0.000401707	0.000383468	0.000499102	0.000206485	0.000191932	0.000252819	2.55418e-05	0.000130309
d2_6	0.020883	0.00245227	0.00177927	0.00201557	0.00128791	0.00141125	0.00129736	0.00148176	0.00132746	0.000693724	0.000751917	0.000920113	0.000557532	0.000367486	0.000246059	0.0002473	0.000128599	6.01355e-06	0	1.37669e-05
d2_7	0.0170646	0.00198889	0.00222013	0.00180587	0.00150978	0.00174667	0.00146153	0.00118161	0.00121327	0.0010078	0.00096374	0.000631326	0.000694168	0.00072186	0.000482567	0.000150805	0.000111262	0.000137669	0.000196972	0.000135604
d2_8	0.0139814	0.00239836	0.00143837	0.00271832	0.000788239	0.00125094	0.00115321	0.00115393	0.000582097	0.000573951	0.000394023	0.000531507	0.000443527	0.000480011	0.000299376	0.000420347	8.79564e-05	3.17621e-05	7.67011e-05	1.88247e-05
d2_9	0.00951434	0.00173495	0.00260382	0.0016977	0.000897861	0.00121892	0.00123871	0.000893341	0.001086	0.000723916	0.000528738	0.000519924	0.000866493	0.000127517	0.000336636	0.000752964	0.000375079	0.00027017	8.10618e-05	8.67312e-05
