	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.146419	0.0895262	0.0596323	0.0431077	0.033207	0.0245017	0.0203344	0.0141664	0.0122246	0.0113406	0.0083767	0.00765165	0.00485513	0.00480673	0.00438177	0.00522391	0.00305544	0.00306907	0.00234221	0.00240943	0.00140382	0.00139283	0.00118709	0.000394806	0.000637411	0.000627675	0.000250355	0.000443684	0.000283735	0.000615455	7.09339e-05	4.17258e-05	0.000137695	0	0	0	0.000250355	0.000125177	0	0	0
d3_1	0.00676544	0.00232877	0.00253019	0.00214604	0.00192871	0.00196305	0.00125085	0.00166024	0.00117646	0.000955323	0.00171647	0.001137	0.000419417	0.000731055	0.00113385	0.000529029	0.000423307	0.000635614	0.000165115	0.000730813	0.000466128	0.000397771	0.000666246	0.000610389	0.000456202	0.000312943	0.000346324	5.21572e-05	0.000256316	3.33806e-05	0.000208629	0.000125177	0.000125177	0	4.17258e-05	0	0	0	0	0.000125177	0	0
d3_2	0.00549752	0.00189187	0.00252758	0.00305731	0.00190139	0.00216171	0.00137285	0.00124168	0.00117869	0.00075525	0.00105727	0.00167924	0.00106465	0.000839267	0.000698269	0.000853453	0.000574323	0.00173752	0.000648935	0.000560517	0.000560333	0.000984431	0.000406827	0.000429776	0.000838688	7.51064e-05	0.000106401	0.000229492	0.000318904	5.42435e-05	0.000250355	0.000479847	0.000133523	0.000354669	0.00014604	0.000125177	0.000250355	0.000166903	0.000292081	0	0	0
d3_3	0.00419716	0.00206377	0.00181758	0.00187247	0.00284579	0.00123623	0.00118945	0.000894684	0.00147625	0.00177027	0.00131813	0.000749342	0.00144068	0.000464873	0.000662374	0.000869294	0.000157565	0.000280066	0.000383074	0.000486404	0.000286409	0.000879719	0.000598467	0.000116832	0.000237837	0.000605024	0	0.00024201	0.000250355	0.000458984	0.000166903	0.000208629	0	0	0.000208629	0	0.000333806	0	0.000125177	0	0.000125177	0
d3_4	0.00453808	0.00162431	0.0015439	0.00195917	0.00104124	0.0013969	0.00143855	0.00184436	0.00112748	0.00115831	0.000783545	0.00110434	0.000851513	0.000825693	0.000592208	0.000726219	0.00117163	0.000600156	0.000853491	0.000615157	0.000792492	0.000531308	0.00021925	0.0010797	0.000292081	0.000463156	0.000458984	4.17258e-05	8.34516e-05	0.000250355	4.17258e-05	6.25887e-05	0.000208629	0.000208629	0.000396395	0	0	0	0	0	0	0
d3_5	0.00294781	0.00180332	0.0013634	0.00141426	0.0018869	0.000931771	0.00110601	0.000910239	0.000836081	0.00129943	0.0010197	0.000948699	0.000790213	0.000576338	0.000818735	0.00104835	0.00074435	0.000684393	0.000702598	0.000342152	0.000164519	0.000566875	0.000326852	0.0007761	8.13653e-05	0.000573432	0.000786829	0.000116832	0.000431167	0.000548396	0.000521572	0.00024201	0.000396395	0	0.000542435	0	2.08629e-05	0.000166903	0.000166903	0	0.000250355	0
d3_6	0.00244255	0.0012341	0.00130896	0.00091719	0.00100782	0.0009012	0.000972702	0.00092073	0.000853674	0.000957428	0.000778178	0.000526948	0.000897508	0.00104223	0.000920822	0.000528792	0.000453878	0.000248085	0.00104016	0.000598765	0.000563	0.000338873	0.000439611	6.06921e-05	0.000521572	0.000148316	0.000396395	0.000116832	0.000250355	0.000166903	3.33806e-05	0.000458984	0.000125177	0.000292081	0.000166903	0.000333806	0.000125177	0.000125177	4.17258e-05	0	0.000125177	0
d3_7	0.00239216	0.00116695	0.0013099	0.00110513	0.00109439	0.00131191	0.000851542	0.000842827	0.000680078	0.00129444	0.00105639	0.000720986	0.000547493	0.000692838	0.000514674	0.000629554	0.000855379	0.000872864	0.000735566	0.000689361	0.00036515	0.000464945	0.000326852	0.000625887	6.25887e-05	0.000229492	0.00050071	0.000346324	0.000375532	0.000208629	0	0.000625887	0.000166903	0.000104314	0.000125177	0	0	0	0	0.000125177	0	0
d3_8	0.00167582	0.00099905	0.000794964	0.00186488	0.000947965	0.0006378	0.00113331	0.000620321	0.00141843	0.000375104	0.000692289	0.000844392	0.000705459	0.00056118	0.000543826	0.000698907	0.00151183	0.000244891	0.000138738	0.00021459	0.000782359	0.000574823	0.000688178	0.000759409	0.000474383	0.000535878	0.000458984	7.33182e-05	0.000179421	0.000700993	0.000125177	0.000408913	0.000148127	0.000312943	0	0	0.000125177	0.000250355	0	0	0.000125177	0
d3_9	0.00174618	0.00101378	0.000530416	0.000853228	0.00059668	0.00101046	0.00100605	0.00110854	0.00115366	0.000650774	0.000486004	0.000797658	0.000840989	0.000815143	0.000610547	0.000598765	0.000371558	0.000437525	0.0003805	0.000513227	3.12943e-05	0.00028761	0.000318904	0.000412092	0.000463156	0.000271218	0.000221147	0.000346324	0.00024201	0.000221147	0.000479847	8.34516e-06	0.000208629	0.000200284	0.000125177	6.25887e-05	0.000125177	0	0.000125177	0.000166903	0.00014604	0.000166903
d3_10	0.0015623	0.000655494	0.00109995	0.000996889	0.000562624	0.000958448	0.000548624	0.000370551	0.000802074	0.000356395	0.0014101	0.000606785	0.000893618	0.000451387	0.00145851	0.000912503	0.000662645	0.000489881	0.000894621	0.000820225	0.000731294	0.000681323	0.000627675	0.000769543	0.000337979	0.000143954	0.000515016	0.000782359	7.09339e-05	0.000613369	0.000158558	0.000625887	0.000104314	0.000166903	1.25177e-05	0	0.000166903	0.000208629	0.000250355	0.000250355	0	0
d3_11	0.00109894	0.000778075	0.000621361	0.000724591	0.000405259	0.000904533	0.000251496	0.000737281	0.000569585	0.000667089	0.000577067	0.000573608	0.000489005	0.000478108	0.000661751	0.000338277	0.000300128	0.000475575	0.000424709	0.000502796	0.000129052	0.000260786	0.000438121	0.000348112	0.00046107	0.000337979	0.000333806	0.000281649	0.000638405	0.000471501	0.000292081	0.000271218	0.000152001	0.000229492	0.00038805	0.000312943	0.000125177	2.08629e-05	0.000125177	8.34516e-05	0.000166903	0.000125177
