	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0737119	0.0572953	0.0429305	0.0380324	0.0324077	0.0259303	0.0241912	0.0190495	0.0156889	0.0133738	0.0111258	0.0115029	0.0075981	0.00798091	0.00666172	0.00465715	0.00337554	0.0056202	0.00342016	0.00259794	0.00236994	0.00226185	0.0017564	0.00149374	0.000785133	0.000810061	0.000231364	0.0012242	0.000781172	0.00102463	0.000371132	0.000308229	0.000513714	2.93551e-05	3.91401e-05	0	0.000366939	0	4.89252e-05	0	0.000146776
d3_1	0.0111133	0.00275597	0.00167264	0.00227631	0.00225674	0.00127375	0.00168944	0.00163478	0.00246781	0.00165203	0.000912275	0.00182204	0.00136429	0.000987239	0.00143956	0.000365664	0.00053295	0.00074403	0.000649879	0.000357969	0.000791547	0.000499259	7.74649e-05	0.000594441	0.000445219	0.000171238	0.000689146	7.33878e-05	0.000239733	0.000210378	7.33878e-05	0.000154114	0.00119587	0.000291105	1.46776e-05	0.000293551	4.89252e-05	0	0	0	2.44626e-05	0
d3_2	0.00837454	0.00220214	0.00286853	0.00195686	0.0024174	0.00199641	0.00129862	0.00166245	0.00178347	0.00199793	0.00097608	0.0015399	0.000532409	0.000432144	0.00140783	0.000224198	0.000840098	0.00149617	0.000320682	0.000568249	0.000516161	0.000675302	0.000297628	0.000428095	0.000489252	7.09521e-05	0.000259303	0.000682729	9.78503e-05	0.000381616	0.000146776	0	0	0.000244626	0.000234841	0.000220163	0.000146776	0	0	0	0	0
d3_3	0.00826212	0.00151646	0.00168507	0.00197788	0.00147658	0.00142224	0.00149431	0.00131246	0.000919393	0.00191101	0.00208721	0.00135251	0.00152972	0.000949288	0.000205469	0.000360443	0.000514172	0.000956399	0.00075771	0.0010583	0.000768591	0.000358785	0.000491349	0.000266642	0.000369607	3.91401e-05	0.000244626	0.000415864	0.000132098	7.33878e-05	0.000146776	0.000391401	0.000240083	0.000357154	0.000325003	4.89252e-05	0.000342476	0	0	0	0	0.000293551
d3_4	0.00648619	0.0011901	0.00134418	0.00189099	0.00164438	0.00085811	0.00118473	0.000706901	0.00098427	0.00125689	0.000742493	0.00109177	0.000563055	0.000927578	0.00108314	0.00119373	0.000386975	0.000615498	0.00104559	0.000544817	0.000511967	0.000674476	0.000173826	0.000287173	0.000545516	0.000655947	0.000139087	0.000684952	0.00030054	0.000388606	0.000234841	0.00066049	0.000259303	0.000220163	0.000244626	0	0	0.000342476	0.000146776	0.000195701	0	0.000293551
d3_5	0.00622791	0.00163257	0.00153301	0.00139918	0.00151483	0.00168844	0.00106061	0.00112818	0.00150414	0.000984983	0.0012043	0.000430219	0.000710542	0.00113228	0.00149192	0.000515811	0.00102857	0.000530362	0.000893223	0.000854811	0.000580059	0.00052315	0.000195359	0.000758952	0.000420756	0.00055169	0.000704173	0.000415864	0.00058419	0.000146776	0.000210378	0.000733878	0.000415864	0.000122313	0.000195701	0.000195701	4.89252e-05	0.000112528	0.000293551	0	0	0
d3_6	0.0063482	0.000806966	0.0010276	0.000673303	0.00111408	0.000878093	0.000705794	0.00125318	0.00107673	0.000757484	0.00135611	0.00123102	0.000738838	0.000806003	0.000747887	0.00118465	0.00113852	0.000909352	0.000511696	0.000675517	0.000283417	0.000901854	0.000662936	0.000380702	0.000359822	0.00066049	0.00128429	0.000552854	0.000636027	0.000171238	0.000665382	0.000440327	0.00013699	0.00075834	0.000342476	0.000146776	7.33878e-05	0	0.000293551	0	0.000146776	0.000195701
d3_7	0.00467607	0.00123914	0.000551883	0.00101403	0.000858827	0.000582666	0.00119318	0.000653304	0.00104839	0.00146656	0.000937424	0.0010897	0.000934139	0.00122827	0.000570143	0.000524294	0.000938089	0.000799701	0.000481796	0.00106039	0.000425649	0.000725723	0.0013317	0.000755544	0.00122977	0.000198147	0.000559844	0.000146776	0.00028132	0.000611565	0.000146776	0.000342476	0.000244626	0	0	0.000342476	0.000293551	0.000146776	0.000146776	0.000146776	0.000293551	0.000146776
d3_8	0.00465626	0.00120124	0.000758273	0.0011053	0.000774304	0.00085281	0.00110422	0.000542662	0.00103135	0.00126533	0.000646799	0.000806802	0.000653966	0.000561941	0.000656035	0.00033063	0.00079256	0.00119669	0.000338621	0.000634458	0.00075773	0.000815885	0.000503929	0.0013339	0.000690194	0.000432638	0.000985493	0.000413068	0.000168442	0.000430542	0.000464789	0.000220163	0.000440327	0	0.000342476	9.78503e-06	0	0.000210378	0.000146776	0	0	0.000122313
d3_9	0.0026459	0.000613191	0.00123902	0.00135658	0.00113825	0.000582718	0.00112963	0.000778991	0.00075686	0.000276106	0.00103585	0.00106173	0.000353022	0.00104247	0.00138736	0.0008402	0.0010202	0.000427746	0.000962951	0.0016152	0.000799712	0.000843483	0.000890438	0.000376724	0.000479467	0.000171238	0.00066049	9.54041e-05	0.000615282	0.000232744	0.000234841	0.000161453	0.000342476	0.000161453	0.000146776	0	0.000322906	0.000146776	0.000195701	0.000146776	0.000195701	0.000146776
d3_10	0.00237882	0.000867968	0.000675321	0.00118787	0.000676787	0.000594189	0.000899297	0.000978791	0.000245496	0.00114716	0.00109849	0.00094344	0.00110476	0.000857811	0.000515654	0.00055332	0.00105445	0.000499627	0.000298649	0.000614768	0.000672721	0.000600731	0.000829282	0.000290755	0.000227153	0.000968718	0.000576618	0.000161453	0.000675167	0.000633232	0.000587102	0.000464789	0.000391401	2.44626e-05	0.000469682	0.000220163	0.000146776	0.000195701	0.000146776	4.89252e-05	0	0
d3_11	0.001735	0.000838558	0.000672816	0.00109447	0.000647536	0.00104075	0.000472801	0.000638541	0.000594692	0.000857019	0.000357376	0.000642837	0.000613778	0.000872499	0.000297628	0.000842667	0.00016887	0.000708949	0.000422853	0.00090232	0.000746924	0.000708716	0.00127695	0.000618554	0.000388606	0.00076929	0.000293551	0.000494144	0.000489252	7.33878e-05	0.000562639	0.000856191	0	0.000293551	4.89252e-05	0.000293551	0	0.000538177	0.000244626	0.000293551	0	0.000195701
d3_12	0.00136182	0.000392283	0.000480421	0.000505843	0.000634383	0.000486056	0.000323022	0.000813581	0.000579086	0.000664101	0.00057891	0.000790364	0.000672372	0.000182119	0.000820534	0.00140002	0.000700911	0.000959166	0.00127858	0.000483136	0.000464789	0.000513714	0.000273981	0.000330245	0.000831262	0.000171238	8.03771e-05	0.000185916	0.000273981	0.000269088	0.000398391	0.000195701	0.000440327	0.000455004	0.000269088	0.000293551	0.000156561	0.000146776	0.000234841	0	0.000146776	0.000587102
d3_13	0.0016601	0.000938014	0.000407108	0.000517883	0.000519225	0.000677041	0.000801519	0.000346231	0.000266531	0.000480092	0.000705581	0.000712031	0.000780229	0.000627407	0.000334788	0.000573706	0.000122098	0.000934121	0.000545166	0.000839416	0.000861433	0.000290755	0.00132098	0.000577317	0.000269088	0.000714308	0.000364493	2.20163e-05	0.000905116	0.00069963	0.000665732	0.000318014	0.000479467	0.000455004	8.80653e-05	0.000440327	4.89252e-05	2.44626e-05	4.89252e-05	0	0	0.000440327
d3_14	0.00136017	0.00068681	0.000174246	0.000935871	0.000435267	0.000906981	0.000685796	0.00107534	0.00119739	0.000114957	0.000690311	0.000571831	0.000224182	0.000926568	0.000719073	0.00147252	0.000587324	0.00041831	0.000189177	0.000663868	0.000814255	0.000124759	0.000538177	0.000329895	0.000543069	0.000610506	0.00083662	0.000171238	0.000489252	0.000227153	0.000513714	0.000709415	0.000383247	0.000381616	0.000269088	0	4.89252e-05	0.000146776	0	0.000195701	0	0.000489252
d3_15	0.000914945	0.000171862	0.000314731	0.000697254	0.000291225	0.000646297	0.000571204	0.000359949	0.000338523	0.000883761	0.000910008	0.000385968	0.000412448	0.000854967	0.000398391	0.00085757	0.000653966	0.000360823	0.000645685	0.000165188	0.000519179	0.000280504	0.000731431	0.000440327	0.000456635	0.000594297	0.00054272	0.00126227	0.000342476	0	0	0.000471778	0.00013699	0.000577317	0.000171238	0	0.000366939	0.000636027	0.000195701	0.000342476	0	0.000489252
d3_16	0.000986231	0.000350175	0.000312351	0.000485752	0.000923189	0.000219115	0.000383713	0.000314955	0.000512879	0.000313736	0.000609563	0.000259469	0.000514373	0.000408398	0.000786209	4.89252e-05	0.000530489	0.000533507	0.000132098	0.000498687	0.000331876	0.000322906	5.94091e-05	0.000828932	0.000455004	0.000227502	0.000550408	0.000308229	0.000342476	0.000315218	0.00079748	0.000269088	0.000381616	0.00030054	0.000205486	4.89252e-05	0.000244626	0.000195701	0.000513714	0.000293551	0	0.000293551
d3_17	0.000905819	0.000158346	0.000139845	0.000259967	4.97835e-05	0.000667013	0.000168926	0.000164937	0.000595695	0.000270253	0.000420163	0.000410505	0.000140835	0.000191031	0.000654189	0.000325575	0.000154337	0.000373462	0.000325352	0.00022855	0.000325003	0.000440327	0.000848852	0.000195701	0.000611565	0.000131632	0.00013699	9.78503e-05	0.000831728	0.000283766	0.000489252	0.000821943	0.000489252	0	0.000489252	0.000293551	0.000244626	0.000146776	0.000342476	0.000146776	0.000195701	0.000538177
d3_18	0.000394035	0.000241371	0.000149238	0.000370084	0.000182539	0.000399636	0.000347698	0.000436723	0.000341544	3.49466e-05	0.000223658	0.000580335	0.000514879	0.000618903	0.000577317	0.000359251	0.000203039	0.000594441	0.000266293	4.12369e-05	0.00047702	0.000586403	0.000218998	0	0.000846405	0.000577317	0.000171238	0.000684952	9.78503e-05	0.000171238	0.000667013	0.000366939	0.000807265	0.000731431	0.000528392	0.000415864	0.000293551	0.000440327	0.000538177	0.000587102	0.000366939	0.000146776
d3_19	0.000220386	2.09044e-05	8.46871e-05	9.93647e-05	5.06672e-05	0.0001596	0.000568813	0.000464392	0.000269088	0.0013912	0.000539924	0.000173335	0.000276078	0.000335137	0.000199778	0.000530489	0.000349466	0.000195701	0.000398391	0.00017648	0.000659791	0.000751001	0.00036624	9.78503e-05	0.000543069	0.000309859	0	0.000968718	0.000430542	0.000538177	0.000856191	0.000234841	0.000146776	0.000870868	0.000381616	0.000310325	0.000195701	0.000577317	0.000342476	4.89252e-05	0.000587102	0.000440327
d3_20	0.000624556	2.32924e-05	0.000283832	0.000220645	0.000811535	0.000239341	0.000196514	0.000192836	0.00059352	0.000346183	0.000486922	0.00131085	0.000978951	0.000863413	0.000181228	0.00115846	0.000660839	0.00147964	0.000797353	0.00104094	0.00109103	0.0015041	0.00220816	0.00234596	0.000892884	0.00184867	0.00223588	0.00345575	0.0015069	0.00318713	0.00182491	0.00268599	0.00279363	0.00269088	0.00456472	0.00290056	0.00390423	0.00298444	0.00254411	0.00283766	0.00486805	0.00650705
