	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0572496	0.0521461	0.0401052	0.0326675	0.0255993	0.0222716	0.0162654	0.0132528	0.0113965	0.00948023	0.00859301	0.00445966	0.00495974	0.00268278	0.0033091	0.00217698	0.00187754	0.000733041	0.000776406
d3_1	0.0232433	0.00275938	0.00275653	0.00283038	0.00315537	0.00217839	0.00274187	0.00109435	0.00200632	0.00179806	0.00148649	0.00105256	0.00215306	0.000414681	0.00057751	0.000632967	0.000420054	0.000513713	0.000338583	0.000175129
d3_2	0.0188996	0.00306554	0.00260324	0.00396008	0.00210709	0.00163155	0.00157771	0.00173869	0.00226396	0.00211391	0.00100366	0.00137616	0.000478843	0.0016456	0.000284422	0.000459158	0.00108205	0.000421283	0.000528307	0.000233506
d3_3	0.0170652	0.0026069	0.00315373	0.00399162	0.00261824	0.00242845	0.00203716	0.00183952	0.00116541	0.00075915	0.000968182	0.00155614	0.000156079	0.000831626	0.000720949	0.000499061	0.000219177	0.000661599	0.00032107	0.000612952
d3_4	0.013161	0.00199091	0.0020797	0.00224802	0.00220235	0.00168513	0.0021082	0.00237495	0.00176361	0.00156266	0.00173892	0.00106487	0.000267142	0.000932315	0.00033875	0.000915419	0.0004962	0.000518577	0.000335664	0.00123424
d3_5	0.0153155	0.00376102	0.00137287	0.00166024	0.00190817	0.00151604	0.00151207	0.00185191	0.00124887	0.00146601	0.00214003	0.000898093	0.0010095	0.000662088	0.000882285	0.00185498	0.00115877	0.000367771	0.000350259	0.000437823
d3_6	0.0131137	0.00201594	0.00272697	0.00165375	0.00160363	0.00106534	0.00222733	0.00186774	0.00150847	0.000744716	0.000813678	0.00234561	0.00157767	0.000907095	0.000836173	0.000768067	0.000630465	0.00100726	0.000747218	0.00125509
d3_7	0.00916566	0.00262249	0.00259107	0.00155415	0.00212744	0.0018566	0.000791487	0.00116681	0.00190599	0.00109598	0.000236008	0.00108373	0.00155726	0.00155768	0.0018408	0.00128997	0.000577927	0.00090678	0.000878565	0.00142397
d3_8	0.010363	0.00172399	0.00136374	0.00147675	0.00258879	0.00204441	0.0014999	0.00103339	0.00202621	0.00176325	0.0017068	0.00123943	0.00107079	0.00117531	0.000923807	0.000338583	0.000233506	0.000437823	0.000233506	0.000642141
d3_9	0.00753328	0.00185916	0.00252934	0.00211142	0.00134332	0.00200404	0.00238191	0.00136872	0.00142833	0.00160092	0.00100655	0.00129415	0.000524971	0.000803649	0.0004962	0.00144831	0.000408635	0.000974735	0.000636303	0.00121423
d3_10	0.00584755	0.00147605	0.0021764	0.000522749	0.00126285	0.00259709	0.00193159	0.00143111	0.00199536	0.00180381	0.00189796	0.0017638	0.000806277	0.000850419	0.0013608	0.000889823	0.000171793	0.000910672	0.000350259	0.000408635
d3_11	0.00612835	0.00081319	0.00118194	0.00140159	0.00194717	0.00104714	0.00086413	0.00122754	0.0016839	0.00128608	0.00115502	0.00131179	0.000945546	0.00208807	0.000922208	0.000467011	0.00106537	0.00102743	0.000350259	0.00125509
d3_12	0.00426228	0.000768884	0.00125004	0.000870227	0.000625552	0.00166889	0.00150281	0.00119771	0.0011703	0.00158352	0.0017578	0.00166169	0.000682448	0.000705938	0.000486609	0.001875	0.000472849	5.83764e-05	0.000350259	0.00189723
d3_13	0.00552885	0.00131587	0.00167456	0.00122091	0.00146864	0.00165058	0.00125856	0.00151112	0.000860869	0.000507875	0.000945997	0.00127844	0.000685001	0.00032107	0.0010498	0.00115585	0.000729705	0.00117337	0.000992399	0.000708857
d3_14	0.00492741	0.00136564	0.00162462	0.00138188	0.0012306	0.0010188	0.00114586	0.00107443	0.00212776	0.000556787	0.000582987	0.0014013	0.00121326	0.00138743	0.000542067	0.000844104	0.000935969	0.000700517	0.000204317	0.00181551
d3_15	0.002529	0.000681439	0.00121549	0.00236084	0.00229856	0.00101549	0.000933871	0.000707017	0.000610451	0.00143049	0.00141438	0.000679795	0.000993962	0.000346923	0.000609617	0.000609617	0.0004962	5.83764e-05	0.00151779	0.00262918
d3_16	0.0033865	0.000651839	0.000625704	0.00037721	0.00119818	0.00035832	0.000999926	0.00029481	0.000385701	0.00173725	0.00162322	0.000816348	0.00147984	0.000902181	0.000785163	0.00118504	0.000361934	0.000513713	0.000291882	0.00160535
d3_17	0.00185394	0.000463827	0.00112769	0.000467428	0.000258877	0.000530845	0.000717973	0.000213352	0.0008352	0.000806846	0.000542901	0.000572089	0.00106272	0.000989063	0.00120492	0.00103618	0.0015353	0.000642141	0.000963211	0.0017221
d3_18	0.00151675	0.00128369	0.000714855	0.00125468	0.000565084	0.00021641	0.00136017	0.000645513	0.000533727	0.00111652	0.00134558	0.00124342	0.000875646	0.000834783	0.000175129	0.000542901	0.00167207	0.000700517	0.000758893	0.00244847
d3_19	0.00125421	0.000470647	0.000715667	0.000610116	0.000650341	0.000760005	0.000245181	0.00173426	0.000860635	0.00101825	0.00105953	0.00145858	0.000309395	0.00123466	0.0010391	0.00127177	0.000706355	0.000408635	0.000861052	0.00261526
d3_20	0.00186833	0.000747287	0.00106886	0.00249167	0.00202011	0.00131451	0.00279247	0.00182874	0.00337569	0.00280457	0.00351092	0.0027915	0.00504372	0.00489695	0.00579344	0.00558079	0.00500536	0.00608532	0.00411554	0.0250085
