	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0143303	0.0143413	0.0103072	0.0111521	0.00976673	0.00886248	0.00863374	0.00627873	0.00750389	0.00655237	0.00656948	0.00506785	0.00476852	0.00514152	0.00243577	0.00393294	0.00208375	0.00631924
d2_1	0.0265762	0.00144657	0.000534056	0.00140516	0.00131683	0.000360026	0.000939736	0.00107586	0.000362146	0.00120887	0.00105656	0.000382579	0.000595175	0.000510722	0.000749529	0.000230961	5.64986e-05	0.000824113	0.00135563
d2_2	0.0189503	0.00100971	0.00132897	0.000468007	0.000721137	0.000778682	0.000904197	0.00141634	0.00142706	0.000455904	0.000332286	0.00112963	0.000504457	0.000417403	0.000358853	0.000720195	0.000595732	0.000492528	0.000709478
d2_3	0.0206642	0.000643414	0.000826268	0.00119996	0.00103507	0.000549078	0.00105805	0.000678148	0.00132679	0.00058091	0.000678863	0.000818415	0.000725581	0.000495589	7.7107e-05	0.000758968	0.000699906	0.000907195	0.00041659
d2_4	0.0187709	0.000470385	0.00124785	0.00067514	0.000407269	0.00132815	0.000501741	0.00172488	0.000958671	0.000215062	0.000862443	0.00106348	0.000551589	0.000829077	0.000424821	0.000438223	0.00180928	0.000187213	0.00170307
d2_5	0.01896	0.000901773	0.00119325	0.000467087	0.000948397	0.000564777	3.90287e-05	0.00103167	0.000310891	0.000662928	0.000503169	0.000136408	0.000766514	0.000650544	0.00137672	0.000162255	0.000524877	0.000572614	0.00160226
d2_6	0.015767	0.00103603	0.000297991	0.00109345	0.00185767	0.00120223	0.000299342	0.000442029	0.000880496	0.000162363	0.000304943	0.000536796	0.000573078	0.000817167	0.000718125	0.000272506	0.00065287	0.000485068	0.00162701
d2_7	0.017651	0.00202372	0.00110681	0.00146553	0.00120094	0.000216761	0.000730127	0.000637035	0.000640881	0.000644748	7.94248e-05	0.000306365	0.000703426	0.000182401	0.000719843	0.00139596	0.00103422	0.000603529	0.00242262
d2_8	0.0142766	0.000560323	0.000712676	0.000772616	0.00118746	0.000195685	0.000797832	0.000367466	0.000440667	0.000361405	0.000678101	0.000557131	0.000380254	0.000670665	0.000455774	0.000156144	0.000510139	0.000763809	0.0014062
d2_9	0.0114614	0.000766765	0.0011053	0.000536112	0.00141551	0.00138706	0.00011036	0.00176207	0.000754945	0.000186838	0.000129238	0.000838123	0.00076578	0.000748723	0.000702928	0.000205948	0.000658934	0.000503777	0.00128503
d2_10	0.0154236	0.000784845	0.00111059	0.00113198	0.000719943	0.000292241	0.00115021	0.000894519	0.000215222	0.000767197	0.000415973	0.000560211	0.000484081	0.000149168	0.000690553	0.000328494	0.000111328	0.000152185	0.00185309
d2_11	0.0134889	0.000757115	0.000732439	0.000718617	0.000273246	0.000654444	0.000342213	0.00113581	0.000832729	0.000274395	0.000657454	3.72708e-05	0.000283853	0.000155895	0.000350376	0.000444169	0.000409196	0.000246213	0.00176176
d2_12	0.0125418	0.000551586	0.000801401	0.000623258	0.000453553	0.0017699	0.00104329	0.00134337	0.000470547	0.000584721	0.000437782	0.000969586	0.00100393	0.000214429	0.000167154	0.000360121	0.000602663	0.00109822	0.00144049
d2_13	0.0107387	0.000577792	0.000738297	0.00103652	0.000149552	0.000552499	0.00114338	0.000276119	0.000504045	0.000956697	0.000950627	0.0004165	0.00054212	0.000208466	0.000430321	0.000459981	7.50256e-05	0.000371094	0.00252899
d2_14	0.0101816	0.000787658	0.000704243	0.000468238	0.0011424	0.00119484	4.74355e-05	0.00030499	0.0006951	5.67828e-05	0.000643339	0.000206038	0.000707627	0.000749796	0.000673778	0.000447249	0.000357301	0.000278805	0.00205227
d2_15	0.00846583	0.001273	0.000167452	0.0012606	0.000357515	0.000599287	0.000491427	0.000826549	0.00019945	0.000700884	0.000420288	0.00050988	0.000583433	0.000705549	0.00085755	0.000359155	0.000304943	0.000510297	0.00258936
d2_16	0.00897866	4.77435e-05	0.000278713	0.00118828	0.00080451	0.000578425	0.000650867	0.00104396	0.000111328	0.000718087	0.000740422	0.000514549	0.000694899	0.000203295	0.000216848	0.000139835	0.000528915	0.000849967	0.00169977
d2_17	0.00747558	0.00110271	0.000660577	0.000161536	0.000294408	0.000580615	0.000632473	0.000308969	5.4212e-05	0.00039788	0.00050064	0.000162636	0.000263124	3.13611e-05	0.000145211	0.000178448	0.000530826	0.000474355	0.00227586
d2_18	0.00808813	0.000751008	0.000562288	0.000256729	0.00103973	0	0.000933554	0.000663129	0.000630266	0.000311804	0.000131335	0.00125297	0.00100379	0.000145225	0.000837531	0.000111328	0.000618476	2.69067e-05	0.000807503
