	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0449496	0.0343406	0.0266305	0.0247189	0.0205509	0.0143845	0.0125484	0.00825756	0.00754513	0.0066032	0.00358432	0.00246708	0.00252622	0.00158519	0.0013356	0.000424615	0.000986884	0.00020806	4.92257e-05
d2_1	0.0151316	0.00319281	0.00317285	0.00255805	0.0011268	0.00232269	0.00182197	0.00212245	0.00144478	0.000990121	0.000575514	0.000150314	0.00112209	0.000736071	0.000617399	0.000131855	0	0	0	0
d2_2	0.0110003	0.00232005	0.00274072	0.0024152	0.00192029	0.00210935	0.00143288	0.00103692	0.00126285	0.000439429	0.000296799	0.000835031	0.000592791	0.000550992	0.000425079	7.99935e-05	4.23625e-05	0.00011795	9.22982e-05	0
d2_3	0.0132718	0.00233716	0.00258074	0.00220224	0.00130529	0.00164054	0.000989696	0.00133692	0.000719008	0.00140299	0.000807658	0.000379412	0.000346474	0.000344287	0.000361508	0.000246128	0.000297405	0.000184596	0	0.000246128
d2_4	0.0117427	0.00185318	0.00129793	0.00211988	0.00159423	0.00162025	0.00315361	0.00118884	0.000495924	0.00130319	0.00101956	0.000967666	0.000414876	0.000851546	0.000184596	0.000160277	0.000181799	0.000787611	1.84596e-05	7.03224e-05
d2_5	0.0113216	0.00195542	0.00222828	0.00173226	0.000961871	0.00153748	0.00103548	0.000803772	0.0007225	0.000704262	0.00140334	0.000909402	0.000300178	0.00051643	0.000197182	0.000653812	0.00103887	6.19716e-05	0.000334911	7.03224e-05
d2_6	0.00824493	0.00219681	0.00180212	0.00180472	0.00217957	0.00124343	0.000975007	0.000924086	0.000664605	0.000814345	0.000840947	0.000557129	0.000940562	0.00117548	0.000622367	0.000196903	0.000205693	0.00035381	0.000266639	0.000347217
d2_7	0.0107336	0.00251419	0.00137959	0.00168942	0.00152045	0.00152205	0.00173409	0.00182691	0.00148993	0.000420407	0.000832389	0.000646647	0.000351227	0.00125076	0.000840939	0.000544569	0.000350733	0.00015383	0.000562579	0.000295354
d2_8	0.00706507	0.00236465	0.00218131	0.00100785	0.00111164	0.00131298	0.000904705	0.000833987	0.00105511	0.000444815	0.00138596	0.000521437	0.000228684	0.000446108	0.000535293	0.000238217	0.000786909	5.18628e-05	0.000246128	0.000205693
d2_9	0.00618942	0.00251048	0.00145233	0.00102641	0.00217042	0.00133739	0.00103892	0.00120444	0.000905779	0.000731362	0.000964768	0.000770371	0.000988653	0.000676108	0.000260411	6.6857e-05	7.56191e-05	0.000435999	0.000189724	0
