	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.00496501	0.00316087	0.00384553	0.0027037	0.00289543	0.00227161	0.00226408	0.00163423	0.00213165	0.00116199	0.000728861	0.00161682	0.00135137	0.000812771	0.000780533	0.000647687	0.00069466	0.000581517	0.000482386	0.000412519	0.000620064	0.000471793	0.000288003	0.0002892	0.000199591	0.000212787	0.000102907	8.69306e-05	7.45934e-05	1.07581e-05	0.000109385	1.58222e-05	8.01864e-06	6.12186e-05	0.000110236	0.00011074	1.15512e-05	3.9871e-05	1.05699e-05	0	0
d3_1	0.1735	0.00420585	0.00404959	0.00266146	0.00336542	0.00352762	0.00297742	0.00323391	0.00244365	0.00267176	0.00264297	0.00194537	0.00212553	0.00144097	0.00130856	0.00140863	0.00139917	0.000989119	0.00104712	0.000728306	0.000783812	0.00101209	0.000441766	0.000521441	0.00052381	0.000338465	0.000271568	0.000336492	0.000113078	0.000289015	0.000107518	0.000102268	2.22088e-05	6.06261e-05	0.000101294	0.000131303	9.93155e-05	5.2781e-05	3.5507e-05	0	0	0
d3_2	0.0760467	0.0037451	0.00350916	0.00388256	0.00335926	0.00348432	0.00174806	0.00367791	0.00187599	0.00197509	0.00289556	0.00220295	0.00149788	0.00153162	0.00115297	0.00163787	0.00173535	0.00116121	0.00119715	0.000633975	0.00122247	0.000839302	0.000858724	0.000346383	0.000379753	0.000418086	0.000526062	0.000453934	0.000714655	0.000544793	8.97174e-05	0.000165328	3.02499e-05	0.00041583	8.20258e-05	0.000114792	7.44027e-05	4.00408e-05	0	2.50255e-05	3.08006e-06	0
d3_3	0.0396542	0.00486131	0.00301231	0.00346781	0.00396115	0.00249783	0.0024638	0.00241894	0.00183013	0.00251556	0.00144445	0.00239575	0.00112298	0.00131226	0.00154168	0.00132385	0.000842293	0.000768603	0.00114744	0.000847309	0.000917005	0.000831882	0.00111299	0.000662966	0.000400059	0.00120105	0.000458524	0.000436568	0.00098279	0.000583808	0.000374759	0.000720192	1.25127e-05	8.2575e-05	0.000344079	0.000556609	7.17428e-05	2.24038e-05	2.27505e-05	3.00306e-05	1.92504e-06	0.000240245
d3_4	0.0279133	0.00315926	0.00234325	0.00248118	0.00279193	0.0024513	0.00216539	0.00167442	0.00177551	0.00153681	0.00345986	0.0024153	0.00257217	0.00157424	0.00134052	0.00125765	0.0012556	0.000678138	0.000931548	0.00159795	0.00104996	0.00162237	0.00105549	0.00070974	0.000784384	0.000765149	0.000640593	0.000561503	0.000448445	0.00053407	0.000443549	0.000464594	0.00027875	0.000191512	0.000248009	0.000311754	0.000165663	0.000194246	7.50765e-06	3.84371e-05	2.25629e-05	3.57507e-06
d3_5	0.0147823	0.00246715	0.00147742	0.00229234	0.00236303	0.00137921	0.00223661	0.00328283	0.002163	0.00117922	0.00228569	0.00153264	0.00198955	0.00134173	0.00143923	0.00171543	0.000958244	0.000829171	0.000882191	0.00108805	0.0011549	0.000741998	0.00112297	0.000593654	0.000183943	0.000806143	0.00068664	0.000638695	0.000441573	0.000383763	0.000537199	0.000171622	0.00047201	0.000582168	0.000263721	0.000255266	0.000475484	6.7105e-05	5.73311e-05	6.19862e-05	0.000237114	9.12835e-05
d3_6	0.011283	0.00238202	0.0016105	0.00206197	0.00161971	0.00183287	0.00136927	0.00168977	0.00122888	0.00124585	0.00138173	0.00141892	0.00125187	0.00154359	0.00165987	0.00128923	0.00110436	0.00120385	0.00114278	0.00143792	0.000932179	0.000711737	0.00139713	0.000722988	0.000921773	0.00105479	0.00108227	0.0008175	0.000786505	0.000772315	0.000449744	0.000408363	0.000264693	0.00035153	0.000245477	0.000396227	0.000707387	0.00026349	0.00022498	0.000124651	8.175e-05	0.000235001
d3_7	0.00658852	0.00103369	0.0016014	0.00127361	0.00125991	0.00167757	0.0015802	0.00269132	0.00126924	0.00100303	0.00112031	0.00106976	0.00126175	0.00121896	0.00133453	0.00128008	0.00120774	0.00101217	0.0014239	0.00104564	0.00142592	0.00130273	0.000997683	0.000604526	0.000971585	0.00125825	0.000708511	0.000468204	0.00083466	0.000961694	0.000152883	0.000659381	0.000504074	0.000551771	0.000221478	0.000831204	0.000327	0.000412802	0.000195199	0.000597752	0.00026527	0.000359056
d3_8	0.00434957	0.0007627	0.000363346	0.000277534	0.00158411	0.000697128	0.00107262	0.00112984	0.00087313	0.000970277	0.000958007	0.0011327	0.00138068	0.00089042	0.00103664	0.00106195	0.000380973	0.000879617	0.000918346	0.000811429	0.00138117	0.0011999	0.00108991	0.000424022	0.00044307	0.00159197	0.000623492	0.00105024	0.000382056	0.00076994	0.000451651	0.000130588	0.000477153	0.000447599	0.000249063	0.000587742	0.000273265	0.000350357	0.000685955	0.00027528	0.000280643	0.000918078
d3_9	0.00221559	0.00119956	0.001088	0.00114045	0.000585752	0.00076578	0.000569747	0.000876727	0.000779026	0.00143789	0.000770905	0.000475741	0.000667108	0.000807489	0.0006323	0.000509805	0.00082179	0.000837162	0.000533141	0.00135305	0.000651497	0.0007429	0.000450936	0.000742423	0.000315321	0.00104273	0.000677833	0.00129405	0.000558299	0.000843359	0.000597394	0.000467977	0.000444977	0.000247395	0.000825841	0.0001317	0.000652201	0.000455464	0.000732175	0.000258597	0.000307456	0.000998517
d3_10	0.000918078	0.000643383	0.000913073	0.000665678	0.000694875	0.000417926	0.000747428	0.000717874	0.00139607	0.0012397	0.000493002	0.000714061	0.00100316	0.000599539	0.000565219	0.000787946	0.000894931	0.000587742	0.00174106	0.000569975	0.0015237	0.00180305	0.000456894	0.0015733	0.000400408	0.000851094	0.000532686	0.000610622	0.000407558	0.00063815	0.000730745	0.000332839	0.00101604	0.00139142	0.000472624	0.000587016	0.000400408	0.000550561	0.000918663	0.000482765	0.000536261	0.000680694
d3_11	0.00147162	0.000227375	0.000255618	0.000582874	0.000272778	0.000465474	0.000334507	0.000665678	0.000225229	0.000250255	0.000400408	0.000475484	0.000526846	0.000774599	0.00111363	0.000472982	0.000900918	0.000472982	0.000571535	0.000712869	0.000457609	0.000225229	0.000820836	0.000575586	0.000237742	0.000556996	0.000327715	0.000390398	0.000375382	0.000437946	0.000798541	0.000722879	0.00106859	0.000665678	0.000525535	0.00057368	0.000525535	0.000400408	0.00100817	0.00120896	0.000664963	0.00105822
d3_12	0.000997326	0.000320326	0.000282431	0.000317466	0.000325331	0.000380388	0.00050051	0.00027528	0.000205209	0.000250255	2.50255e-05	0.000350357	0.000723237	0.000220224	0.000680694	0.000582737	0.000815831	0.000222369	0.000100102	0.000555566	0.000975994	0.000825841	0.000222727	0.000881959	0.000650305	0.000355362	0.000745045	0.000590602	0.000530541	0.000975994	0.000697854	0.000582737	0.000625637	0.000777935	0.000940959	0.000550561	0.000457609	0.000800816	9.00918e-05	0.000115832	0.000465474	0.00277998
d3_13	0.000335342	0.000150153	0.00050051	0.000240245	0.000325331	0.000250255	0.000665678	0.000140143	0.000310316	0.000190194	0.000475484	1.50153e-05	0.000565576	0.000595607	0.000175178	0.000730745	0.000647803	0.000875892	0.000237742	0.000375382	0.000900918	0.000690704	0.000665678	0.000690227	0.000565576	0.000740755	0.00116333	0.000540551	0.000715729	0.000630643	0.00050051	0.000923083	0.000225229	0.00099101	0.00132635	0.000860877	0.000825841	0.000600612	0.000850867	0.000682839	0.000550561	0.00236241
d3_14	0.000115117	0	0	2.50255e-05	2.50255e-05	0.000300306	0.000175178	0	0.000250255	5.0051e-05	5.0051e-05	2.50255e-05	0.00027528	0.000430439	0.000532686	0.000390398	0.00027528	0.000475484	0.000615627	0.000550561	0.000212717	0.000320326	0.000675688	0.000782941	0.000440449	0.000800816	0.000682839	0.000900918	0.00077579	0.000575586	0.000700714	0.000575586	0.000450459	0.000350357	0.00102605	0.000560571	0.000740755	0.000760775	0.000850867	0.000525535	0.000825841	0.00420929
d3_15	0	0.000150153	0	0	0	0.000150153	5.0051e-05	0	0.000150153	5.72011e-05	0.000100102	0.000150153	0.000325331	0.000425433	0.000200204	0	0.000425433	0	0.000200204	0.000350357	0.00023524	0.000675688	0.000425433	0.000150153	0.000240245	0.000240245	0.000650663	0.000450459	0.000640653	0.000225229	0.000840857	0.000700714	0.000550561	0.000900918	0.00132635	0.000650663	0.000465474	0.000715729	0.00116619	0.000465474	0.000873032	0.00347568
d3_16	9.00918e-05	0	0	0	0	0	0.000160163	5.0051e-05	4.00408e-05	0	0.000150153	0.000200204	0.000200204	0.000225229	0.000250255	0.000215219	0.000150153	0.000150153	0.000150153	0.000150153	0.000830847	0.000300306	0.000700714	5.0051e-05	0.000175178	0.000350357	0.000225229	0	0.000150153	0.000875892	0.000850867	0.00155158	0.000200204	0.000375382	0.000200204	0.000450459	0.000875892	0.0004905	0.000625637	0.000575586	0.000950969	0.00621133
d3_17	0.000150153	0	0	0	0	0	0.000350357	0.000150153	5.0051e-05	0	0.000300306	0.000150153	0.000150153	0.000300306	0.000100102	0	0.000300306	0	0	0.000150153	0.000200204	0	0	0.000150153	0.000100102	0.000200204	0.000400408	0.000290296	0.000475484	2.50255e-05	0.00027528	0.000525535	0.000800816	0.000150153	0.000850867	0.00050051	0.000250255	0.00132635	0.000650663	0.000700714	0.0014765	0.00548058
d3_18	0	0	0	0	0	0	0	0	0.000150153	0	0	0	0.000150153	0.000150153	0.000150153	0.000200204	0	0.000150153	0	0	0.000175178	0.000350357	0	0.000400408	0.000150153	0.000550561	0.000350357	0	0	0	0.000200204	0.000650663	0.000350357	0	0.000225229	5.0051e-05	0.000850867	0.000450459	0.000450459	0.000300306	0.000450459	0.00788303
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0.000150153	0	0	0	0	0	0	0	0.000150153	0	0	0.000200204	0.000150153	0	0.000300306	0.000300306	0.000150153	0.000300306	0.000150153	0.000450459	0.000575586	0.000300306	0.000300306	0.000400408	0.00050051	0.000150153	0.000200204	0.000450459	0.000600612	0.0128131
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000150153	0	0.000150153	0	0	0	0	0	0.000150153	0.000150153	0	0	0.000525535	5.0051e-05	0.000300306	0.000300306	0.000300306	0.000150153	0.000300306	0	0.000300306	0.00210214
