	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0142535	0.0121965	0.0097722	0.00710183	0.00695406	0.00456516	0.00406256	0.00339396	0.00204986	0.001686	0.0013187	0.000930282	0.00101023	0.000761783	0.000277273	0.000225066	0.000348705	9.93967e-05	2.00926e-05
d2_1	0.0799031	0.00390225	0.00379007	0.00293434	0.00263852	0.00256749	0.00159083	0.00145178	0.000939028	0.00121279	0.000354655	0.000210719	0.000547426	0.000569266	0.000162131	0.00030312	0.000219514	0.000262934	0	1.84236e-05
d2_2	0.0636692	0.00340782	0.002343	0.00333196	0.00220749	0.00181531	0.00152553	0.00108024	0.00116259	0.00121753	0.001013	0.000518807	0.000205955	0.000195622	0.000535668	0.000201605	0.000108743	0.000211939	0.000174784	5.3571e-05
d2_3	0.0504835	0.0039751	0.00258909	0.00250356	0.00217673	0.00185096	0.0017099	0.00117807	0.000670472	0.000770436	0.00104794	0.000773531	0.000491277	0.000909149	0.000410936	0.000406239	5.80001e-05	4.12069e-05	6.96001e-05	8.35202e-05
d2_4	0.0383677	0.00392086	0.00239883	0.00143689	0.00260907	0.00168035	0.00130856	0.00104894	0.00100999	0.00131395	0.000883398	0.000273049	0.000348796	0.000236158	5.74217e-05	0.000134294	0.000134515	1.75658e-05	0.000101381	1.83561e-05
d2_5	0.0299701	0.0024648	0.00247144	0.00303837	0.00240973	0.00205296	0.00200593	0.00136362	0.00128783	0.00132236	0.00129775	0.00101125	0.000332632	0.000567602	0.000354808	0.000186534	6.69487e-05	0.000259178	3.42647e-05	0.000314029
d2_6	0.0227506	0.00230484	0.00234297	0.00165274	0.00227248	0.00223916	0.00124257	0.000755235	0.000836019	0.000608252	0.000965618	0.00059666	0.000956764	0.000339409	0.000257741	0.000115328	0.000213718	0.000192965	0.00016704	8.27468e-05
d2_7	0.0191674	0.00243128	0.00288622	0.00139151	0.00148782	0.0011646	0.000955819	0.00132176	0.00102876	0.000794455	0.000836703	0.000838144	0.000505497	0.00034607	0.000510469	0.000222396	0.000374349	0.000246557	4.35447e-05	0.000105947
d2_8	0.0133081	0.0023083	0.00304889	0.00212205	0.00138088	0.00142639	0.00212243	0.00175412	0.00102936	0.000544773	0.000854653	0.000710818	0.000896999	0.00111007	0.000876969	0.00029326	0.000119756	0.000260825	6.03201e-05	0
d2_9	0.0143266	0.00202446	0.00149673	0.00139712	0.0016008	0.00142471	0.00128641	0.00133462	0.000865911	0.00078682	0.000857123	0.000707526	0.00094357	0.000316716	0.000221678	0.000422231	5.53286e-05	1.392e-05	0.000624081	2.98286e-05
