	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0926645	0.0722541	0.0577306	0.0414341	0.0373156	0.0249054	0.0198956	0.0155569	0.014825	0.0133301	0.00943177	0.0101934	0.00648939	0.00383234	0.00670351	0.00401148	0.00260495	0.00408797	0.00190033	0.00260241	0.000403748	0.00190894	0.0020218	0.00126215	0.000691332	0.000474409	0.00030334	0.00105181	0.00012839	0.000654297	0.000246904	8.88856e-05	0.000148143	0.000148143	0	0.000222214	0	0	0	0	0
d3_1	0.00178136	0.00158849	0.00234895	0.00244324	0.00247886	0.00189114	0.00208299	0.00236904	0.00272111	0.000740787	0.00141826	0.00153926	0.00171937	0.00153357	0.000759349	0.000753782	0.000847235	0.000456599	0.000410641	0.00111205	0.000320976	0.000579402	0.000172833	0.000187647	0.000500863	0.000237028	0.000345666	0.000296285	0.000197524	0	0	0	0.000148143	0	0	0	0	0	0	0.000148143	0	0
d3_2	0.00160016	0.00170623	0.00175135	0.00351749	0.00249446	0.00196319	0.00278488	0.00187027	0.00137659	0.0014498	0.0014277	0.000832198	0.00107518	0.00156504	0.00152793	0.00047366	0.000948583	0.0014539	0.000384248	0.000815725	0.00080478	0.000566017	0.000809494	0.000345666	0.000395047	0.000488518	0.000399985	4.69118e-05	0.000345666	0.000212338	0.000276533	0.000197524	0	0.000148143	0	0.000172833	0	0	0	0	0	0
d3_3	0.000897381	0.00227118	0.00205651	0.00205509	0.002602	0.00188028	0.00196465	0.00213183	0.00224174	0.00227461	0.00148235	0.00122517	0.000908069	0.000902007	0.000727027	0.00144323	0.00027561	0.000652063	0.000877205	0.000662527	0.000796678	1.32475e-05	0.000216699	0.000343197	0	0.000197524	0.000345666	0.000296285	0.000434552	7.40713e-05	0	4.93809e-05	0.000105816	0	0	4.93809e-05	0	0	0	0	0	0
d3_4	0.0013246	0.00206747	0.00205611	0.00161551	0.00146814	0.00151843	0.00183148	0.00169097	0.00115259	0.00165821	0.00207526	0.000737051	0.00163217	0.00173178	0.000643052	0.00162648	0.0018886	0.000683102	0.000875688	0.000495925	0.000847705	0.000581989	0.000533314	9.87618e-05	0.000481464	0.000246904	0.00030334	0.000246904	0.000148143	0.000222214	7.40713e-05	7.40713e-05	4.93809e-05	0.000246904	0	0	0	0.000197524	0	0	0	0
d3_5	0.00103516	0.00156457	0.00120918	0.001015	0.00100475	0.00118822	0.00110376	0.0013609	0.00211226	0.00113514	0.000873799	0.000765275	0.000501352	0.000832552	0.000992428	0.00109206	0.00106334	0.000720608	0.000540151	0.000538487	0.000680751	8.03389e-05	0.000182239	0.000562942	0.00033579	0.000469118	0.000506154	0.000222214	5.29081e-06	1.69306e-05	0.000333321	0.000148143	0.000237028	0.000197524	7.40713e-05	0	4.93809e-05	0.000148143	4.93809e-05	0	0	0
d3_6	0.000733384	0.00177118	0.00144419	0.00201958	0.00133884	0.00105888	0.00125783	0.00114255	0.00161983	0.00121694	0.00106448	0.00181208	0.00135374	0.000526256	0.00144957	0.000280883	0.00134762	0.00100619	0.000342844	0.00105922	0.00076752	0.000459242	0.000258015	0.000497689	0.000281471	0.000209869	0.000985149	0.000276533	0.00118514	0.000493809	0.000370357	0.000123452	0	0.000274064	0	0.000222214	0	0.000296285	0	0	0	0
d3_7	0.000932903	0.000976553	0.00146826	0.000892446	0.00126342	0.0015523	0.000971819	0.00143786	0.00149853	0.00125968	0.00147872	0.00104145	0.000780769	0.000476134	0.000630542	0.00104011	0.000987115	0.000819019	0.000448768	0.000608443	0.00113329	0.000218569	0.000244083	0.000452658	0.00105311	0.00043173	2.46904e-05	0.000453481	0.000197524	0.000757644	6.17261e-05	0.000345666	0.000197524	0	0	0	0.000222214	0.000148143	0	0.000296285	0	0
d3_8	0.000461711	0.00115775	0.000736344	0.000988886	0.00107539	0.00140081	0.00114176	0.00100313	0.000890576	0.0008952	0.000886316	0.00073495	0.000992019	0.00108897	0.000798268	0.000603415	0.001353	0.000731703	0.00110533	0.000853787	0.000750942	0.000457126	0.000814785	0.000476173	0.000352721	0.000414799	0.000197524	0.000261719	0.000325914	0.000370357	0.000716023	0.000493809	0.000508623	0.000296285	0.000148143	2.46904e-05	0.000296285	0	0.000197524	0	0.000148143	0
d3_9	0.000468446	0.000823636	0.000928251	0.000399754	0.000579097	0.00185953	0.000937511	0.00107403	0.00142091	0.00102473	0.00117504	0.00153907	0.000916539	0.000915588	0.000614424	0.000541915	0.0010199	0.000755175	0.00123264	0.000690716	0.00067934	0.000636308	0.000724253	0.00039299	0.000579656	0.00043949	0.000691332	0.000592571	0.0002074	8.88856e-05	0.000538252	0.000385171	0.000592571	4.93809e-05	0.00054319	4.93809e-05	0.000148143	0	4.93809e-05	0	0.000197524	0.000148143
