	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0510273	0.00945134	0.00144929	0.00038305	0.000154583	3.74874e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.109235	0.0444123	0.0134395	0.0044571	0.00110009	0.000334557	1.93893e-05	1.68693e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0490374	0.031564	0.0163785	0.00565799	0.00239897	0.0008159	0.000187463	1.80974e-05	3.93617e-06	0	0	0	0	0	0	0	0	0	0
d2_3	0.0231076	0.0244377	0.0161689	0.00716944	0.00321856	0.00107624	0.000253181	0.000157003	5.12098e-06	0	0	0	0	0	0	0	0	0	0
d2_4	0.0142747	0.0184644	0.0130196	0.0074161	0.00402552	0.00162911	0.00070199	0.000268353	6.11231e-05	0	0	0	0	0	0	0	0	0	0
d2_5	0.00669411	0.0118461	0.0114086	0.00836739	0.0051004	0.00326191	0.000922683	0.000456132	4.54899e-05	0.000133174	0	0	0	0	0	0	0	0	0
d2_6	0.00330598	0.00803373	0.00895478	0.00683195	0.00602721	0.00287935	0.00170968	0.000763534	0.000698228	0	1.13544e-05	0	0	0	0	0	0	0	0
d2_7	0.00209828	0.00546978	0.00755071	0.00775409	0.00477624	0.00381225	0.00161164	0.000686919	0.000290668	3.78685e-05	5.90426e-05	0	0	0	0	0	0	0	0
d2_8	0.00108861	0.00295886	0.00471767	0.0053599	0.0054211	0.00473474	0.00230446	0.000880758	0.000900546	0.000145567	0.000118085	0	0	0	0	0	0	0	0
d2_9	0.000930606	0.00318851	0.00373847	0.00465772	0.00522197	0.00331737	0.00300199	0.00101164	0.000702805	0.00076037	0.000306928	0	9.84044e-06	0	0.000196809	0	0	0	0
d2_10	0.000357973	0.00117692	0.00302469	0.00358925	0.00503607	0.00501033	0.00241007	0.00190509	0.000400811	0.000449755	0.000142967	0.000157447	0	0	0	0	0	0	0
d2_11	0.000271144	0.000950689	0.00232526	0.00257669	0.00366738	0.0029195	0.00340998	0.00230012	0.00130228	0.000829471	0.000481713	0.000102506	9.84044e-06	0.000177128	0	0	0	0	0
d2_12	0.000356289	0.000252832	0.00155861	0.00267023	0.00256717	0.00302591	0.00151876	0.00180692	0.00188946	0.000769897	0.0007892	0.00090457	4.26419e-05	4.21733e-06	0	0	0	0	0
d2_13	2.40919e-05	0.000753329	0.00109153	0.00218822	0.00295975	0.00303057	0.00299169	0.00252777	0.00150707	0.0015054	0.00116306	0.000307022	4.49849e-05	0	1.34955e-05	0	0	0	0
d2_14	1.99072e-05	0.000140015	0.00049902	0.00200186	0.00262626	0.00264682	0.00281119	0.00182456	0.00247973	0.00124514	0.000518544	0.000181345	0.000143389	0.000129331	1.18085e-05	0	0	0	0
d2_15	4.32979e-05	0.000411734	0.000866121	0.000730084	0.00230518	0.00320483	0.00331259	0.0022044	0.0018607	0.000937513	0.00122922	0.000729598	0.000149575	0.000118085	0	0	0	0	0
d2_16	8.85639e-06	2.55851e-05	0.000271877	0.00113469	0.00164053	0.00245671	0.00247821	0.00303773	0.00187701	0.00175465	0.000596237	0.000432979	6.08377e-05	0.00016307	0.00021649	3.93617e-05	0	0	0
d2_17	8.05127e-06	0	0.000349195	0.000536811	0.000762877	0.00132758	0.00181533	0.00204701	0.00175889	0.00142697	0.00133315	0.000333638	0.000259413	0.00010712	0.000228298	0	0	0	0
d2_18	0	0	0.0001333	0.000393515	0.000614589	0.00124458	0.00148527	0.00113851	0.00199438	0.00160502	0.00135451	0.00107636	0.000340198	1.96809e-05	0	0	0	0	0
d2_19	1.77128e-05	0.000222113	2.2305e-05	7.82693e-05	0.000918253	0.000749739	0.00140344	0.00188599	0.00186012	0.00161117	0.000539716	0.000505424	0.000680958	0.000579742	0.00021424	5.90426e-05	0	0	0
d2_20	0	0	0	0.000295775	0.000283021	0.000762227	0.00132573	0.00159818	0.00174964	0.00114477	0.00177286	0.0011101	0.000363159	0.00026766	5.90426e-05	0.000275532	0.000118085	0	0
d2_21	0	0	0.00021424	0.000336089	0.000131862	0.00045027	0.00101843	0.00124364	0.00171364	0.00109763	0.00150559	0.00166107	0.00144654	0.00045266	0.000322391	0.000157447	0	0	0
d2_22	0	0	0	0	0.000232234	0.000562873	0.000623415	0.00050429	0.00113652	0.000981701	0.00138525	0.00163089	0.00108676	0.000444788	0.000472341	0	0	0.000118085	0
d2_23	0	0	0	0	3.31763e-05	3.93617e-05	0.000562498	0.000976171	0.00100991	0.00143819	0.00154945	0.000855181	0.00102116	0.00117298	0.000300836	0.000169256	3.93617e-05	0	0
d2_24	0	0	0	0	0.000188936	1.96809e-05	0.000240107	0.000510578	0.000993603	0.001028	0.00170441	0.00154664	0.000963707	0.000540943	0.000228298	0.000661277	0.000295213	7.08511e-05	0
d2_25	0	0	0	0	0.000121365	0.000240107	0.000279468	0.000385745	0.000412736	0.00153839	0.00122752	0.00194841	0.0016785	0.00128488	0.000779363	0.000464469	0.000196809	1.96809e-05	0
d2_26	0	0	0	0	0.000155479	0	2.5304e-05	0.000674492	0.00086399	0.000692204	0.00138891	0.00113165	0.00188543	0.00163745	0.00100569	0.000483587	0.000354256	0.000188936	0
d2_27	0	0	0	0	7.87235e-05	1.18085e-05	0.000291277	0.000228298	0.000582835	0.000905039	0.00103521	0.0012354	0.00113924	0.00165713	0.00130287	0.000846278	0.000373937	0	0
d2_28	0	0	0	0	0	0	5.90426e-05	0.000157447	0.000806916	0.000869895	0.000666901	0.00109988	0.00120447	0.00121628	0.000915161	0.000574682	0.000492022	0.000432979	0
d2_29	0	0	0	0	0	0	0	0.000472341	0.000295213	0.000450411	0.000897448	0.000948618	0.000832501	0.00137766	0.00105621	0.000806916	0.000641597	0	0.000118085
d2_30	0	0	0	0	0	0.000118085	0	5.62311e-06	0.000397554	0.000354256	0.000551064	0.00114543	0.00204681	0.00113531	0.000806916	0.000826597	0.000633724	0.000255851	0
d2_31	0	0	0	0	0	0	0	0.000118085	0.000177128	0.000118085	3.93617e-05	0.00105265	0.00110213	0.00209798	0.00183032	0.00104309	0.000897448	3.93617e-05	0.000118085
d2_32	0	0	0	0	0.000118085	0	1.96809e-05	9.84044e-05	0.000295213	0.00023617	0.000118085	0.000385745	0.00113755	0.000885639	0.00159977	0.000551064	0.000826597	0.000708511	0.000118085
d2_33	0	0	0	0	0	0	0	0	0.000200745	7.87235e-06	0.000551064	0.000275532	0.000846278	0.00154692	0.00181064	0.00135798	0.00066915	0.000196809	0.00026766
d2_34	0	0	0	0	0	0	0	0	0	0	0	0.000287341	0.000354256	0.000649469	0.00113362	0.00173192	0.00181064	0.000680958	0.00023617
d2_35	0	0	0	0	0	0	0	0	0	0	0.000393617	0.000385745	0.000275532	0.00045266	0.00176341	0.000787235	0.00125958	0.00090532	0.000314894
d2_36	0	0	0	0	0	0	0	0	0	0	0	0.000118085	0.000169256	0.00110213	0.000984044	0.000846278	0.00198777	0.00090532	0.000846278
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0.00023617	5.90426e-05	0.000354256	0.000944682	0.00131862	0.00251915	0.00106277
d2_38	0	0	0	0	0	0	0	0	0	0	0	0.000157447	0	0.00023617	0.000393617	0.000393617	0.00169256	0.00161383	0.00090532
