	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0938293	0.0281206	0.00824664	0.00304115	0.000735186	0.000356808	0.000227939	6.84665e-05	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0977858	0.0589253	0.0287739	0.0148974	0.00877921	0.00391056	0.000984692	0.000476663	0.000433231	1.26565e-05	0	2.71211e-05	0	0	0	0	0	0	0	0
d3_2	0.0307977	0.0323391	0.0240108	0.0155282	0.00698871	0.00634952	0.00288768	0.00150026	0.000574507	0.000106968	6.32825e-05	0.000442977	0	0	0	0	0	0	0	0
d3_3	0.0112392	0.0177296	0.0151955	0.0130845	0.0096961	0.00779123	0.00437496	0.00232591	0.00105646	0.000966018	0.000310209	0.000103553	4.82152e-05	0	0	0	0	0	0	0
d3_4	0.00476104	0.00785314	0.0110297	0.00931427	0.0107223	0.00825903	0.00429382	0.00323125	0.00190849	0.000776914	0.000327296	2.72124e-05	4.85166e-05	0	2.10942e-05	0	0	0	0	0
d3_5	0.00143469	0.00415784	0.00647762	0.00780181	0.00887655	0.0069424	0.00590919	0.00535224	0.00255722	0.00161621	0.00072917	0.000541042	3.97684e-05	0.000167749	0	0	0	0	0	0
d3_6	0.000652989	0.00255477	0.00312498	0.00467209	0.00601755	0.00630068	0.00544096	0.00371153	0.00396062	0.00188742	0.00144428	0.000317216	0.000453339	0.000332393	1.05471e-05	0	0	0	0	0
d3_7	0.000409663	0.00110525	0.00126694	0.00331929	0.0049064	0.00478756	0.0050701	0.00596119	0.0038892	0.0019934	0.00207414	0.00101974	3.55587e-05	0.000134491	0.000194066	0.000189847	0	0	2.10942e-05	0
d3_8	5.3454e-05	0.000838628	0.00155746	0.00128833	0.00224081	0.00350445	0.00325494	0.00401298	0.00452025	0.00286261	0.00342621	0.00175905	0.00109368	0.000183821	0.000166343	0.000497822	0	0.000168753	0	0
d3_9	4.21883e-06	8.43766e-05	0.000284346	0.000869905	0.00241725	0.00240094	0.00319974	0.00398352	0.00313975	0.00319797	0.00350726	0.00209887	0.00128604	0.00121543	0.000670091	5.27354e-05	7.5939e-05	0	0	0
d3_10	0	0.000259157	0.000261568	5.43492e-05	0.000730662	0.00108453	0.00182985	0.0027805	0.00313399	0.0039353	0.00357797	0.00257399	0.00255259	0.0013223	0.000652915	0.000485166	6.32825e-05	4.21883e-05	0.000189847	0
d3_11	0	0	1.05471e-05	2.46469e-05	8.19659e-05	0.000880415	0.00156578	0.00135515	0.00221309	0.00355005	0.00266248	0.00233844	0.0030239	0.00173394	0.001523	0.00148081	0.000301345	0.000126565	0	0
d3_12	0	0	0.000130784	2.95318e-05	0.000667279	0.00021516	0.000260679	0.00117073	0.00204272	0.00301546	0.00251101	0.00295007	0.0025536	0.00191475	0.00178216	0.000970331	0.000928143	0.000885955	0.00025313	4.21883e-05
d3_13	0	0	0	0	0.000149065	0.000299537	0.00014555	0.000364326	0.00129307	0.000948635	0.00118549	0.00274405	0.00325754	0.00268499	0.00247123	0.00216848	0.00128674	0.000238063	0.000379695	0.000126565
d3_14	0	0	0	0	0	0	0.000210942	0.000202504	0.000282963	0.000575569	0.00160738	0.00198918	0.00183238	0.00309391	0.00226973	0.00210098	0.00151456	0.00079314	0.00025313	0.000126565
d3_15	0	0	0	0	0	0	7.5939e-05	5.48448e-05	0.00036282	0.000409227	0.000929951	0.0009185	0.0026217	0.00255239	0.0025753	0.00326297	0.00238364	0.00172972	0.0010758	0.000168753
d3_16	0	0	0	0	0	0	0	4.21883e-05	0	0.000147659	0.000569542	0.000639856	0.00102729	0.00179019	0.00180566	0.00351007	0.00112221	0.0021516	0.00101252	0.00105471
d3_17	0	0	0	0	0	0	0	0	4.21883e-05	0.000232036	0.000337507	0.000351569	0.000864861	0.00153144	0.00210942	0.0020377	0.00236255	0.00177191	0.0025313	0.000801578
d3_18	0	0	0	0	0	0	0	0	0.00025313	0	0	0.000168753	0.000464072	0.000780484	0.00196176	0.00137112	0.0021727	0.00236255	0.00191957	0.00206723
d3_19	0	0	0	0	0	0	0	0	0	0	1.26565e-05	0.000358601	0.000126565	0.000147659	0.000991426	0.00164534	0.00126565	0.00137112	0.00331178	0.00341725
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000126565	4.21883e-05	0.000379695	0.000675013	0.00151878	0.0043454	0.00295318
