	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0816294	0.0619584	0.050461	0.0413356	0.0339433	0.0287919	0.022904	0.0197393	0.0174026	0.0148603	0.0119419	0.0111029	0.0100976	0.00907975	0.00539191	0.00641659	0.004745	0.00460637	0.00361314	0.00292311	0.00247408	0.00227443	0.00303016	0.00166565	0.00153007	0.00147485	0.00177707	0.00128915	0.00047976	0.00107701	0.000638515	0.000946932	0.000367164	0.000259462	0.00028394	4.12622e-05	0.000259462	0.000195821	0.000146865	0.000146865	0
d3_1	0.0111702	0.00158808	0.00170317	0.00181859	0.00118896	0.000949611	0.00137526	0.00110722	0.0013053	0.00107106	0.00055128	0.00149738	0.0018651	0.00106348	0.000869303	0.000237814	0.000785364	0.000398759	0.000649472	0.000538507	0.00076637	0.000354459	4.89551e-05	0.000837133	0.000564616	0.000417751	6.60894e-05	0.000208059	0.000406328	0.000376955	0.000518924	0.000171343	0.000122388	7.34327e-05	0.000195821	7.34327e-05	0.000146865	0	0	0.000220298	0	0
d3_2	0.00732131	0.00135573	0.00147607	0.00147366	0.00199089	0.00182795	0.00128401	0.000552183	0.00171698	0.000783034	0.000380771	0.00165968	0.00083116	0.000333019	0.000645595	0.00143889	0.000445259	0.00104647	0.000541147	0.000630589	0.0010573	0.000614387	0.000300724	0.000457031	0.000529531	0.000873033	0.000367164	0.000334527	0.000406328	0.000246659	0.000146865	0.000146865	0.000178909	0.000146865	7.34327e-05	0	0.000146865	0	0	0	0	0
d3_3	0.00646385	0.00161555	0.00165081	0.00125689	0.00123239	0.00114921	0.00171791	0.00133053	0.000873374	0.000856918	0.00062715	0.00129459	0.000857181	0.000609103	0.00106693	0.000685121	0.000570276	0.00145927	0.000144068	0.000735959	0.000653832	0.000239181	0.000535243	0.000279044	0.000377304	0.000779669	0.00047976	0.000293731	0.000220298	0.000195821	0.000279044	0.000220298	0.000220298	0.000144068	0.000195821	0	0	0.000234985	0.000234985	0	0	0
d3_4	0.00389334	0.00100738	0.00118819	0.00156443	0.00069245	0.00107066	0.00144854	0.000677574	0.00115305	0.000785049	0.00130252	0.00113248	0.00109525	0.00126813	0.00050277	0.000976325	0.000244543	0.000425153	0.00137391	0.000167486	0.000359471	0.000371932	0.000440596	0.000654833	0.000220298	0.000357373	0.000587462	0.000104904	0.000195821	0.00040388	0	0.000342686	0	0	2.44776e-05	0.000195821	7.34327e-05	0.000195821	0.000146865	0.000195821	0.000146865	0
d3_5	0.00436528	0.00189581	0.00127818	0.000604471	0.00174938	0.00113745	0.00160467	0.0012922	0.00152212	0.00124439	0.00104762	0.000395759	0.000971041	0.000896644	0.00066846	0.000744176	0.000244776	0.000976528	0.000648179	0.000620565	0.000683332	0.000678029	0.000413321	0.00026191	0.000213771	0.00118238	0.000532795	0.000611939	0.000171343	0.000161552	0.000416119	0.00056788	0.000220298	0.000195821	0.000293731	0.000146865	0	0.000171343	0	0	0	0.000195821
d3_6	0.00409329	0.00164507	0.0010792	0.000788605	0.000775423	0.000845257	0.0017313	0.000735657	0.000589797	0.000931953	0.000475252	0.00146634	0.000733977	0.000174024	0.00037442	0.000544819	0.000364006	0.000339889	0.000616135	0.000172724	0.000648091	0.000195821	0.000119259	0.000330447	0.000283474	0.000800067	0.000146865	0.000269253	0.000611939	0.000195821	0.00044759	0.000161552	0.000220298	0.000146865	0	0.000146865	0.000146865	0	0.000146865	0	0.000195821	0
d3_7	0.00304585	0.000647054	0.00111978	0.00101392	0.000572517	0.000655588	0.000910771	0.00108362	0.000926326	0.000938971	0.000388747	0.000773482	0.000976991	0.000993234	0.000823193	0.00111603	0.000861815	0.000640245	0.000461179	0.00111746	0.000623963	0.000230089	0.000682924	0.000647741	0.000489551	0	0.000533961	0.000416119	0.000102806	0.000739223	0.000416119	0.000195821	0.000440596	0.000538507	0.00034968	0.000234985	8.81193e-05	0	0	4.89551e-05	0.000171343	0.000146865
d3_8	0.0026877	0.00107129	0.00106625	0.00131688	0.00137828	0.000596368	0.000718574	0.00107176	0.00100618	0.000729814	0.000788397	0.000795925	0.000738163	0.000863396	0.000758553	0.000782654	0.00143344	0.000396886	0.00125071	0.000662177	0.0005997	0.000908118	0.000386396	0.000893082	0.00022193	0.000472067	0.000526268	0.000793073	0.000553193	0.0007637	0	0.000244776	0.000220298	0.000342686	0.000146865	0	0.000195821	0.000293731	0	0.000146865	4.89551e-05	0.000538507
d3_9	0.00225108	0.000811653	0.000358172	0.00109455	0.000635826	0.00081389	0.0015145	0.000705105	0.000924283	0.000503493	0.00044276	0.000977937	0.000332254	0.000455819	0.000834267	0.000358702	0.000847623	0.000181833	0.00048278	0.000462849	5.0035e-05	0.000635717	0.000489551	0.000521722	0.000454117	0.000402656	0.000496545	0.00020025	0.000749014	0.000391641	0.000342686	0.000293731	0.000195821	0.000234985	0	0.000234985	0.000293731	0	4.89551e-05	0	0	0.000146865
