	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0215077	0.0162021	0.0137762	0.00991204	0.00924094	0.00670218	0.00418626	0.00351922	0.0024634	0.00231851	0.0013812	0.00140082	0.000699892	0.000283964	0.000261331	0.000611977	5.39501e-05	1.72699e-05
d2_1	0.0714369	0.00446823	0.00330061	0.00307994	0.00304816	0.00214954	0.00136163	0.000785111	0.0013122	0.00108812	0.00052402	0.00100984	0.000126299	0.000704824	0.000302435	6.54905e-05	1.17748e-05	0	4.70993e-05
d2_2	0.055984	0.00410885	0.00184683	0.00337427	0.00166607	0.00142241	0.00156799	0.000972146	0.000932971	0.000914056	0.000320574	0.000538099	0.000717575	0.000391618	3.53245e-05	0.00022229	2.52318e-06	1.9849e-05	7.35544e-05
d2_3	0.0416187	0.00313755	0.00256004	0.00381347	0.00209516	0.00144506	0.00160111	0.00221493	0.00061505	0.000917794	0.0010601	0.000677904	0.000499418	0.00045475	7.0649e-05	0.000399028	0.000200974	4.70993e-05	0
d2_4	0.0322585	0.00365124	0.00306356	0.00315208	0.00320144	0.00215068	0.001336	0.00149867	0.000916466	0.000821913	0.000747069	0.000484509	0.000547732	0.000336609	0.000156896	0.000127953	0.000170557	1.80547e-05	5.70901e-06
d2_5	0.0264609	0.00261411	0.00331166	0.00268268	0.00266755	0.00158225	0.00150826	0.0010848	0.00113059	0.000619898	0.000958311	0.000729697	0.000585622	0.000514521	8.20874e-05	6.52662e-05	0.000192883	9.62172e-05	0.000109898
d2_6	0.0238598	0.00386781	0.00192108	0.00224015	0.00209699	0.00158764	0.00235507	0.000886997	0.00212968	0.000894011	0.00052665	0.000396512	0.00035833	0.000669388	0.000127561	0.000151737	0.00017023	0.000190752	0.000159801
d2_7	0.0186918	0.00180664	0.00298385	0.00205305	0.00107649	0.00202268	0.00110613	0.00102206	0.000798442	0.00100807	0.000432596	0.000405403	0.000291679	0.000527176	0.000254673	0.000126832	8.7358e-05	0.000171576	0.000148026
d2_8	0.0163226	0.002343	0.00173009	0.00206171	0.00210515	0.00109559	0.000952581	0.00122017	0.00147807	0.00104308	0.000514658	0.000738413	0.000533885	0.000704191	0.000424118	0.000719228	2.35497e-05	0.000221367	0.000133448
d2_9	0.0148769	0.00199795	0.00208206	0.00201644	0.00148211	0.00146141	0.000845901	0.000943738	0.00100575	0.000789274	0.000613754	0.00032106	0.000353497	0.000564519	0.000446322	0.000400222	5.38278e-05	0.000259046	0.000122458
d2_10	0.0108485	0.00202836	0.00139398	0.00244284	0.00121958	0.00144704	0.00123775	0.000929323	0.000693611	0.000969104	0.000538999	0.000315299	0.000255111	0.000434452	0.000138607	0.000626618	0.000321957	3.53245e-05	8.9713e-06
d2_11	0.00884916	0.00253185	0.00174135	0.00207193	0.00161772	0.00191914	0.00166126	0.00117383	0.000975197	0.000944331	0.00106827	0.000519711	0.000609793	0.000802707	0.000609936	0.000146008	0.000308362	0.000211947	9.18436e-05
d2_12	0.00888835	0.00149499	0.00136026	0.00104574	0.00185399	0.000888924	0.00170702	0.000948089	0.00165858	0.00110904	0.000527397	0.00112646	0.000801093	0.000901745	0.00054837	0.000369186	5.21457e-05	8.91523e-05	0.000200172
d2_13	0.0068747	0.00228073	0.00158691	0.00109797	0.00117162	0.000894048	0.000962627	0.00207054	0.00137449	0.000630924	0.00115574	0.00117579	0.000440491	0.00058605	0.000519876	0.000274746	0.000289661	0.000150269	0.000141298
d2_14	0.00555905	0.00162616	0.000907422	0.00146738	0.000592585	0.00123327	0.000986306	0.00118653	0.00122229	0.00102663	0.00105513	0.000231674	0.00111168	0.00108093	0.000122458	0.00126495	0.000371748	0.000722638	0.000235497
d2_15	0.00454932	0.000521118	0.00145409	0.0019153	0.00111973	0.00165556	0.000834983	0.00124015	0.00109347	0.000886476	0.000864833	0.000574826	0.000214095	0.000249626	0.000555986	0.000356497	0.000235497	0.00033362	0.000639878
d2_16	0.00506241	0.00105562	0.00160678	0.00112731	0.00126042	0.00133258	0.00149596	0.000477263	0.000751917	0.000438651	0.000644802	0.000990655	0.000501822	0.000997832	0.000767719	0.000115057	0.000543997	0.000216993	0.000772092
d2_17	0.00308811	0.000874569	0.00159021	0.00123077	0.00086336	0.000397119	0.00107319	0.000935584	0.00059076	0.000771195	0.000531988	0.000577079	0.000716807	0.000532222	0.000565192	0.00069236	0.000262971	0.000164848	0.000155428
d2_18	0.00286752	0.00136943	0.00142856	0.00103116	0.00122583	0.000546352	0.000485123	0.000686991	0.00127605	0.000501822	0.000559697	0.000562837	0.000894887	0.00109001	0.000259046	0.000494543	0.0005625	0.000438024	0.00107386
