	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0389513	0.00800903	0.00157783	0.000517772	7.46645e-05	7.93141e-06	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0830901	0.0409163	0.0129457	0.00477065	0.00125338	0.00070256	7.08283e-05	4.72054e-07	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0419436	0.0315599	0.0163192	0.00718948	0.00254951	0.00112631	0.000417854	1.93018e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0218341	0.0223372	0.0145374	0.00689374	0.00418296	0.00112725	0.000852272	0.000113777	1.0547e-05	0	4.3429e-05	0	0	0	0	0	0	0	0	0
d2_4	0.0117831	0.0178217	0.0156866	0.00788576	0.00379972	0.00208251	0.000907522	0.000333913	2.21488e-05	2.89527e-06	0	0	0	0	0	0	0	0	0	0
d2_5	0.00578442	0.0129636	0.0112781	0.00838975	0.0055114	0.00252109	0.000985733	0.000330196	2.62399e-05	2.60574e-05	1.11675e-05	0	0	0	0	0	0	0	0	0
d2_6	0.00371643	0.00893202	0.0105209	0.00943835	0.00610618	0.00440445	0.00188418	0.000887789	0.000186593	9.86617e-05	8.6858e-06	0	4.3429e-06	0	0	0	0	0	0	0
d2_7	0.00236314	0.00540123	0.0065674	0.00634181	0.00594158	0.00513206	0.00292973	0.00119937	0.000549509	0.00049908	0	0.000153449	0	4.3429e-06	0	0	0	0	0	0
d2_8	0.000666942	0.00253807	0.00389729	0.00751838	0.00699603	0.00392396	0.00352841	0.00145682	0.00085505	0.000250456	3.13215e-05	5.79053e-05	0.000173716	0	0	0	0	0	0	0
d2_9	0.000300792	0.00192091	0.00383474	0.00535363	0.00430793	0.0045116	0.00373387	0.00177432	0.000587917	0.000245571	3.07105e-05	2.60574e-05	0	0	0	0	0	0	0	0
d2_10	0.000113891	0.000933955	0.00320128	0.00524175	0.00465299	0.00567046	0.0043463	0.00260898	0.00157327	0.000728898	0.000244123	0.000305673	0.00019543	0	0	0	0	0	0	0
d2_11	0.000245949	0.00101378	0.00218464	0.00365868	0.00447209	0.00390652	0.00327907	0.00183543	0.00112315	0.00136338	0.000555167	6.11108e-05	4.3429e-05	4.3429e-05	0	0	6.51435e-06	0	0	0
d2_12	9.02277e-05	0.000248792	0.00127129	0.00247515	0.00337606	0.00314476	0.00385511	0.00242969	0.00163476	0.000765088	0.000385991	0.00021944	0.000110744	2.78152e-05	7.81722e-05	0	0	0	0	0
d2_13	2.33848e-05	0.000272973	0.00119689	0.00201071	0.00220793	0.00318897	0.0025827	0.00317834	0.00153369	0.00142341	0.000884814	1.30287e-05	0.000273603	0.00013463	0.000144763	0	0	0	0	0
d2_14	1.35363e-05	0.000165444	0.000694793	0.000975716	0.00206704	0.00252735	0.00344618	0.00288509	0.0022159	0.00194116	0.00107631	0.000155517	6.20414e-06	6.51435e-05	6.51435e-05	0	0	0	0	0
d2_15	6.20414e-06	4.92195e-05	0.00102863	0.000933343	0.00150139	0.00216061	0.00228626	0.00273634	0.00276149	0.0009896	0.00095107	0.000522906	0.00024041	5.64577e-05	1.30287e-05	6.20414e-06	2.79186e-05	0	0	0
d2_16	0	9.67846e-05	0.000331301	0.000349491	0.000828679	0.0017618	0.00204546	0.00297061	0.0031369	0.00189939	0.000766418	0.00111581	0.000356945	0.000273603	8.6858e-06	0	0	0	0	0
