	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0750233	0.023149	0.00771328	0.00345716	0.00115726	0.000424736	0	6.42677e-05	0	4.59055e-05	0	0	0	0	0	0	0	0	0
d3_1	0.0807168	0.0561469	0.0295344	0.0149147	0.00634324	0.00370727	0.00219606	0.000132607	0.000325223	0.00010291	0	2.06575e-05	0	0	0	0	0	0	0	0
d3_2	0.0289498	0.030583	0.0251982	0.0167832	0.00867352	0.00586615	0.00405514	0.00155749	0.00033775	0.000346056	6.7328e-05	2.75433e-05	4.59055e-06	4.59055e-06	0	0	0	0	0	0
d3_3	0.00989152	0.0175115	0.0190695	0.0168137	0.0122782	0.00587941	0.00527481	0.00213417	0.00116068	0.000586908	6.88582e-06	2.19859e-05	0.000137716	0	0	0	0	0	0	0
d3_4	0.00356144	0.00903332	0.0100574	0.010896	0.00979896	0.00835634	0.0062138	0.00310173	0.00224031	0.00148014	0.000270514	0.000190945	6.12073e-05	0.000211165	5.73819e-05	0	0	0	0	0
d3_5	0.00103746	0.0045222	0.00701742	0.00820438	0.00866046	0.00907332	0.00637491	0.00356274	0.00196069	0.00205999	0.000499048	0.000213133	0.00016526	9.79317e-05	0	0	0	0	0	0
d3_6	0.000488088	0.00265514	0.00284627	0.00510677	0.00637506	0.00583871	0.0069091	0.00469509	0.0042436	0.00303185	0.00212007	0.000979885	0.00037872	0.00033511	4.59055e-05	0	6.88582e-06	0	0	0
d3_7	9.72229e-05	0.00100003	0.00247545	0.00404145	0.00649122	0.0055287	0.00335975	0.00667456	0.00395856	0.00337415	0.0020715	0.00176159	0.00046288	0.000137716	0.000390197	0	0	0	0	0
d3_8	1.60669e-05	0.000181973	0.000557823	0.000727647	0.00212771	0.0048788	0.00454043	0.00588829	0.00389164	0.00348	0.00392831	0.00181895	0.000938876	0.00117223	0.000459055	4.59055e-05	0	0	0	0
d3_9	0	5.73819e-05	3.96755e-05	0.000976254	0.000729788	0.00264625	0.00374156	0.00441615	0.00423085	0.00325776	0.00320178	0.00227516	0.00161784	0.000742904	0.00101463	0.000137716	0.000167227	0	1.14764e-05	0
d3_10	0	5.72436e-05	0.000137848	0.000118415	0.000803871	0.00214798	0.00212423	0.0039515	0.00202399	0.00504294	0.0052119	0.00217176	0.0025401	0.00129803	0.00171369	0.000413149	3.67244e-05	0	0	0
d3_11	0	6.12073e-05	5.0496e-05	0.000330574	0.000429981	0.00125254	0.00102663	0.00165391	0.00305798	0.00341612	0.00294189	0.00345023	0.00254743	0.00267355	0.00118174	0.000550866	0.000298386	0	0	0
d3_12	0	0	0	0	8.7439e-06	0.000495342	0.00102074	0.000952211	0.00179228	0.00270121	0.00328355	0.00296462	0.00327656	0.00274679	0.00268252	0.000786514	0.000298386	0	5.96771e-05	0
d3_13	0	0	0	0	0	0.000516109	0.000107878	0.000688582	0.00157882	0.00150898	0.00219887	0.00260055	0.00376163	0.00183097	0.00260284	0.00327765	0.00142307	0.00100992	0.000298386	0
d3_14	0	0	0	0	7.23011e-05	1.37716e-05	0.000160669	0.000195426	0.00105353	0.00105583	0.00185249	0.00240282	0.00254316	0.00361866	0.0024789	0.00159489	0.00143684	0.000688582	0.00116141	0.000192803
d3_15	0	0	0	0	0	0	1.37716e-05	0.000229527	8.41601e-05	0.000304944	0.00138864	0.000936472	0.00176736	0.00260284	0.00300681	0.0022697	0.00174441	0.00152865	0.00133126	0
d3_16	0	0	0	0	0	0	0.000137716	0	2.29527e-05	0	0.00075744	0.0011542	0.00102369	0.00217133	0.0026553	0.00256579	0.00245824	0.00209329	0.00110173	0.000413149
d3_17	0	0	0	0	0	0	0	0.000206575	0	2.29527e-05	0.000312157	0.000541685	0.000381016	0.00162046	0.00145979	0.00338782	0.0036403	0.00293795	0.00144602	0.00084007
d3_18	0	0	0	0	0	0	0	0	0	6.88582e-05	0.000137716	0.000137716	0.000413149	0.000849251	0.00123027	0.00160669	0.00254775	0.00245594	0.00273138	0.00227232
d3_19	0	0	0	0	0	0	0	0	0	0	0	0.000137716	0	0.000780393	0.000596771	0.000780393	0.00151488	0.0024789	0.00371834	0.00353472
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	4.59055e-05	0.000275433	0.000596771	0.000872204	0.000642677	0.00371834	0.00440693
