	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.127881	0.0484978	0.0216903	0.0113492	0.00577937	0.00327671	0.00165796	0.000854734	0.000417689	0.000337401	0.00011603	6.02681e-05	1.07063e-05	1.68706e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.0593846	0.0454208	0.0329476	0.0213466	0.013672	0.00949104	0.00617756	0.00402155	0.0033158	0.00125798	0.0011353	0.000644238	0.000644871	0.00012139	0.000204656	7.82071e-05	0.00022574	0	1.85576e-05	3.71152e-05	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_2	0.0109648	0.0158405	0.0183779	0.0159514	0.0128508	0.010809	0.00802523	0.00602689	0.0044709	0.00402628	0.00237235	0.00100864	0.000875601	0.000651272	0.000184867	0.000391831	9.43787e-05	0.000178153	0	1.85576e-05	0	9.27881e-06	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_3	0.00212462	0.00533194	0.00725311	0.0078789	0.00898421	0.00980688	0.00738211	0.00487824	0.00556501	0.00518137	0.00386779	0.00222626	0.00209612	0.000979851	0.00108549	0.000336308	0.000263916	0.000273783	8.47464e-05	9.94158e-05	0.000200422	0.000204134	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_4	0.000673445	0.00150177	0.00258833	0.00367757	0.00429657	0.00645988	0.00597669	0.00580023	0.00551435	0.00529926	0.00375453	0.0035109	0.001955	0.00201843	0.00136487	0.00153226	0.000833206	0.00048347	0.00058818	0.000200422	0.000436104	4.61289e-05	1.48461e-05	0.00016967	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_5	6.58702e-05	0.000411178	0.000752672	0.00131622	0.00192419	0.00299987	0.00371997	0.00276592	0.00394993	0.00444854	0.003169	0.00320348	0.00385246	0.00223357	0.00227067	0.00141312	0.0018696	0.000463587	0.00045426	0.000945052	0.000565742	4.6394e-05	0.000185576	0.000222691	7.7942e-05	1.97948e-05	0.000148461	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0
d3_6	2.61222e-05	8.06333e-05	9.8093e-05	0.000352355	0.000951821	0.000992457	0.00130757	0.0020371	0.00213504	0.00244848	0.00261879	0.00335424	0.00245206	0.00335427	0.00232941	0.00237308	0.00171763	0.00169946	0.000856824	0.00112743	0.0005691	0.000712347	0.000102067	0.000846227	5.30218e-06	0	5.93844e-05	1.11346e-05	9.27881e-05	0.000148461	0	0	0	0	0	0	0	0	0	0	0	0
d3_7	0	1.71437e-05	1.8829e-05	0.000393463	0.000353119	0.000488125	0.00138279	0.00131386	0.00192087	0.00158919	0.00225527	0.00235124	0.00292005	0.00250183	0.00277655	0.00196923	0.00203984	0.0014866	0.0010318	0.00148915	0.00101139	0.00073497	0.000633955	0.000654562	0.000740714	0.000397302	0.000251853	0	5.30218e-06	0	0.000111346	0	0	0	0	0	0	0	0	0	0	0
d3_8	0	0	1.75983e-05	2.56272e-05	6.86632e-05	0.000410446	0.000455899	0.000226088	0.00132799	0.000641796	0.00121415	0.000995021	0.00120029	0.00236866	0.00242411	0.00197901	0.00196717	0.00185428	0.00178921	0.00139666	0.000853032	0.000679112	0.000908793	0.000952174	0.000671786	0.000404026	0.00063467	0.000141038	0.000538171	0.000167019	7.42305e-06	0	0	0	0	0	0	0	0	0	0	0
d3_9	0	0	0	7.57769e-05	0	5.74322e-05	0.00016352	0.000538611	0.000340576	0.000339339	0.000437156	0.00103878	0.00163598	0.00128811	0.00119839	0.00125289	0.00129113	0.00138078	0.00142637	0.00150276	0.00138643	0.00228921	0.00140427	0.000900751	0.000960835	0.000962875	0.000530748	0.0001816	0.000519613	0.000192999	0.000215268	0	0	0	0	0	0	0	0	0	0	0
d3_10	0	0	0	4.6394e-06	5.13903e-06	5.56728e-06	2.59807e-05	8.99603e-05	5.38171e-05	0.000170698	0.000692891	0.000892646	0.000551528	0.00103253	0.000424445	0.00122731	0.00133694	0.00168772	0.00182598	0.00121314	0.00199318	0.00180636	0.00105257	0.00113458	0.00123903	0.00126722	0.000968708	5.56728e-05	0.000612401	0.000493633	0.000491777	0.000289499	1.85576e-05	7.42305e-05	0	0	0	3.71152e-05	0	0	0	0
d3_11	0	0	0	0	0	1.67019e-05	0	0	0.000135205	3.64966e-05	7.7345e-05	0.000214818	0.000323168	0.000740537	0.000379997	0.000694224	0.00138997	0.00117733	0.00122551	0.00138907	0.00156326	0.00117814	0.000848083	0.00078048	0.000988326	0.000729579	0.000541882	0.000723747	0.000764574	0.000920458	0.000582709	7.60862e-05	1.13997e-05	0.000111346	0.000185576	0.000103923	6.68074e-05	0	0	0	0	0
d3_12	0	0	0	0	0	0	0	0	0	3.13632e-05	6.51144e-07	0.000103923	0.00030126	0.000412148	0.000115491	0.000757858	0.000385733	0.000816889	0.000673641	0.000641828	0.000662242	0.000773587	0.000677353	0.00119882	0.00162105	0.0015493	0.00101855	0.00121155	0.00128578	0.00056044	0.000296922	0.000556728	0.00043796	0.000506358	0	0.000315479	0.000111346	0	0	0	0	0
d3_13	0	0	0	0	0	0	0	0	0	0	0	0.000204134	0	4.9487e-05	0.000116648	6.68074e-05	0.000289499	0.000698112	0.000630959	0.000453328	0.000467917	0.000792145	0.000899779	0.000374245	0.000686102	0.0014991	0.000797712	0.00209701	0.00121738	0.00153816	0.00125821	0.000760862	0.00046394	0.000636261	0.000285787	0.000408268	0	7.42305e-06	0.000111346	0	0	0
d3_14	0	0	0	0	0	0	0	0	0	0	0	0	0.000111346	0	1.85576e-05	7.42305e-05	6.0975e-05	5.56728e-05	0.000660121	0.000257332	0.00075503	0.000623006	0.000842516	0.000717561	0.000898446	0.00105036	0.0011002	0.00129903	0.0012248	0.00108005	0.00156997	0.000872208	0.000493633	0.000345172	0.000482498	6.68074e-05	0.000111346	0.000111346	0.000159595	0	0	0
d3_15	0	0	0	0	0	0	0	0	0	0	0	0	0	0	1.54647e-05	0.000153763	3.71152e-05	3.97663e-06	0.000408268	0.000178153	0.000111346	0.000331916	0.000703334	0.000209436	0.000283666	0.000992567	0.000705189	0.00116727	0.000979842	0.00243476	0.00108005	0.000893858	0.00149389	0.00137326	0.000708901	0.000668074	0.000983554	0.000296922	0.000185576	0	0	0
d3_16	0	0	0	0	0	0	0	0	0	0	0	0	0	5.30218e-06	0	0	0	0	0.000111346	3.71152e-05	0	0.000129903	8.16535e-05	0.000369031	0.000352595	0.000456517	0.000679209	0.000419402	0.00100211	0.00043796	0.00133615	0.00141038	0.00148832	0.00118026	0.00154028	0.00139182	0.00115057	0.000668074	0.000556728	0.000426825	0.000111346	0
d3_17	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111346	0.000190878	1.11346e-05	0	0.000148461	0	0	0.000623536	0.00038971	0.00125449	0.000723747	0.00136584	0.00144749	0.00161451	0.00051219	0.0015774	0.00209701	0.00129903	0.00100211	0.000259807	0.000334037	0
d3_18	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	7.42305e-05	0	0	0	0	0.000148461	0	0.000111346	0	0.000222691	0.000222691	0.000259807	0.000623536	0.00077942	0.000501056	0.000890766	0.000927881	0.00137326	0.00141038	0.0012248	0.00204134	0.000630959	0.000222691
d3_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000111346	0	1.85576e-05	2.96922e-05	0.000167019	0.000111346	0.000259807	0.000148461	0.00056044	0.000723747	0.000964996	0.000790554	0.00133615	0.00124336	0.00118769	0.0012248	0.00115057
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	3.71152e-05	0	0	7.42305e-05	0.00012248	0.00038971	0.000556728	0.000519613	0.00111346	0.00128048	0.00222691	0.00282076	0.00178153
