	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.106704	0.0275388	0.00726873	0.00201567	0.000571323	0.000416551	0.000233007	1.87385e-05	0	1.56154e-05	9.56445e-05	0	0	0	0	0	0	0
d1_1	0.110695	0.0647519	0.0307208	0.0161402	0.00752229	0.00310443	0.000994983	0.000729281	7.88579e-05	0	4.68463e-05	2.6351e-05	0	0	0	0	0	0	0
d1_2	0.0308651	0.0322206	0.0278172	0.0144155	0.00698628	0.00487371	0.00258352	0.0012982	0.000308007	0.000583031	0.00031426	0	0	0	0	0	0	0	0
d1_3	0.0102816	0.0181802	0.0151265	0.0144036	0.00992599	0.00691475	0.00370332	0.00246424	0.00057389	0.000788432	0.000376536	2.25448e-05	6.14857e-05	0	0	0	0	0	0
d1_4	0.00348869	0.0083649	0.00966674	0.011065	0.00896964	0.00695683	0.00552454	0.00345941	0.00133567	0.000372461	0.000354678	0.00038941	5.85578e-06	0	0	0	0	0	0
d1_5	0.00115123	0.00394698	0.00634723	0.00723072	0.00919202	0.00717074	0.00460662	0.00380513	0.00265982	0.0016762	0.00163286	0.00111886	0.000149322	5.12381e-05	0	0	0	0	0
d1_6	0.000607806	0.00111702	0.00317194	0.00495193	0.00548788	0.0064679	0.00637376	0.00446376	0.00397331	0.00215003	0.00143737	8.85199e-05	0.000147566	6.14857e-05	0	0	0	0	0
d1_7	0.000164075	0.000709639	0.00123906	0.00315272	0.00291323	0.00467628	0.00537452	0.00473549	0.00450752	0.00336223	0.00150717	0.000807122	0.000721823	0.000449139	0.000360716	0	0	0	0
d1_8	0	0.000184108	0.000634075	0.00148866	0.00279166	0.00326396	0.00316963	0.00405021	0.00415197	0.00318983	0.00209521	0.0015272	0.000833571	0.000573476	0.000341587	0	2.04952e-05	0	0
d1_9	0	0.000118872	0.000309274	0.00081601	0.00127382	0.00165928	0.00174838	0.00470677	0.00344045	0.00352472	0.00250793	0.00166831	0.00231722	0.00103501	0.0004304	0.000114773	0.000319726	4.09905e-05	0
d1_10	0	0	0.000348419	4.53823e-05	0.000781022	0.00203714	0.00309749	0.00221125	0.00216196	0.0032562	0.00310025	0.0035246	0.00106662	0.000699278	0.000627447	0.000307429	0	0	0
d1_11	0	1.22971e-05	3.27924e-05	0.000133219	0.000561179	0.000822826	0.0010356	0.00182847	0.00253917	0.00275007	0.00293873	0.00279349	0.0025621	0.00126983	0.0015187	0.00104936	8.1981e-05	0	0
d1_12	0	0	0	0	0.000354922	0.000413418	0.000629204	0.000743685	0.00115017	0.00242312	0.00329993	0.00264184	0.00326577	0.00196754	0.00151021	0.00188146	0.00025824	0.000245943	0
d1_13	0	0	0	0	1.02476e-05	5.65672e-05	9.60349e-05	0.000344693	0.0011044	0.00109035	0.00239794	0.00191767	0.00330969	0.00270879	0.00169086	0.00209461	0.000893593	0.000278735	0.000122971
d1_14	0	0	0	0	0	2.35954e-05	0.000237745	0.000692739	0.000856994	0.000938097	0.00132546	0.00170111	0.00189552	0.00278267	0.00347394	0.00246353	0.00122152	0.000758324	0.000122971
d1_15	0	0	0	0	0	0	0.000147566	0.000307429	0.000173722	5.50444e-05	0.000709135	0.00133805	0.00206797	0.00200034	0.00234231	0.00279965	0.00109855	0.00137728	0.000286933
d1_16	0	0	0	0	0	8.1981e-06	4.09905e-05	0	0.000312894	0.000407563	0.000659947	0.000594362	0.00153714	0.00176259	0.00282424	0.00312757	0.00175439	0.00266438	0.000778819
d1_17	0	0	0	0	0	1.22971e-05	0	0	0.000163962	0.000245943	0.000225448	0.000286933	0.00102476	0.00142647	0.000881295	0.00202083	0.00364815	0.0026029	0.0017421
d1_18	0	0	0	0	0	0	0	0	6.14857e-05	0	0	0.000286933	6.14857e-05	0.000746027	0.00175439	0.00225448	0.00295132	0.00438598	0.00414004
d1_19	0	0	0	0	0	0	0	0	0	0	4.09905e-05	2.04952e-05	0.000122971	0	0.000122971	0.000491886	0.00135269	0.00381212	0.00434499
