	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0574384	0.0099911	0.00186307	0.000612205	0.000117418	3.41403e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.131942	0.0457501	0.0141122	0.00399715	0.00110913	0.000184339	1.95428e-05	5.13078e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0513347	0.0345617	0.0165747	0.00596858	0.0015474	0.000799091	0.000105047	4.40776e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0235167	0.0241986	0.0140517	0.00764334	0.00212097	0.000991965	0.000294332	9.03716e-05	3.21894e-05	1.05684e-05	1.41882e-05	0	0	0	0	0	0	0	0
d2_4	0.0121672	0.0160669	0.0121453	0.00762763	0.00391511	0.00180101	0.00063863	0.000206739	3.13913e-05	1.88101e-06	1.87785e-05	2.39425e-05	0	0	0	0	0	0	0
d2_5	0.00833567	0.012979	0.0102049	0.00746472	0.00495348	0.00175025	0.000782488	0.000710115	0.000295469	4.74014e-06	0	0	0	0	0	0	0	0	0
d2_6	0.00318637	0.00868013	0.00852257	0.00784289	0.00426037	0.00299245	0.0013121	0.000831145	0.00022847	8.20569e-05	0	8.69025e-05	0	0	0	0	0	0	0
d2_7	0.00112234	0.00557057	0.00644319	0.00607214	0.00446768	0.00344623	0.00123322	0.000593096	0.000347707	5.47406e-05	0.000107312	0	0	0	0	0	0	0	0
d2_8	0.00122549	0.00373745	0.00626532	0.00580875	0.00495457	0.00301044	0.00248694	0.00123906	0.000135046	0.000280428	0.000394334	0	0.000148976	0	0	0	0	0	0
d2_9	0.000709654	0.00224921	0.00482292	0.00560464	0.00519515	0.0033202	0.00182579	0.00156857	0.000586203	9.34419e-05	2.48293e-06	0	0	0	0	0	0	0	0
d2_10	0.000535866	0.000865311	0.00256265	0.00342527	0.00461629	0.00418107	0.00302474	0.00179985	0.00055039	0.000393563	5.36813e-05	0	0	0	0	0	0	0	0
d2_11	0.000110349	0.00137565	0.00209658	0.00344569	0.00285653	0.00317998	0.00277692	0.00202423	0.00107774	0.000622808	0.000206594	0.000160149	0	0	0	0	0	0	0
d2_12	3.04723e-05	0.000401735	0.000810355	0.00194852	0.00307387	0.00351877	0.00356977	0.00190547	0.00184902	0.000863696	0.000536143	0.00038903	0.000148976	0	0	0	0	0	0
d2_13	2.69884e-06	0.000473614	0.00100966	0.00154251	0.00236759	0.00315462	0.00279694	0.00236139	0.00154465	0.00144127	0.000919651	0.000215112	0	0	0	0	0	0	0
