	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0602706	0.0101953	0.00195067	0.00042781	6.74875e-05	8.01189e-05	3.09375e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.128463	0.0468857	0.0152734	0.00399276	0.00140648	0.000461484	4.84083e-05	4.77322e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0495043	0.0342436	0.0173148	0.00659235	0.00203322	0.000656099	0.00023178	4.98462e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0230743	0.0227868	0.0142629	0.0075709	0.00354278	0.000995574	0.000344437	6.52704e-05	8.89422e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.010261	0.0168655	0.0125428	0.00665789	0.00397183	0.0025775	0.00052155	0.000599523	0.000285316	1.42789e-06	0.000185625	0	0	0	0	0	0	0	0	0
d2_5	0.00614029	0.0117183	0.010938	0.00857999	0.00518578	0.00261698	0.0015102	0.000470322	0.000122689	4.2742e-05	3.97768e-06	0	0	0	0	0	0	0	0	0
d2_6	0.00372628	0.00640089	0.00814606	0.00923771	0.00443941	0.00287605	0.00149465	0.00105535	0.000219349	0.000271141	0	0	3.7125e-05	0	0	0	0	0	0	0
d2_7	0.00156289	0.00492871	0.00573209	0.00524489	0.00465365	0.00383114	0.00155322	0.00104555	0.000385506	0.000285699	5.30357e-06	2.41313e-05	0.000111375	0	0	0	0	0	0	0
d2_8	0.00181876	0.00269434	0.00507322	0.00604437	0.00485179	0.00362378	0.00198492	0.0016885	0.000866435	0.000663745	9.6525e-05	0.000185625	0	0	0	0	0	0	0	0
d2_9	0.000545512	0.00246942	0.00408939	0.00499129	0.00516182	0.00390621	0.00227053	0.0010277	0.000861859	0.000350272	0.00021735	0	3.97768e-06	0	0	0	0	0	0	0
d2_10	0.000263969	0.00135253	0.00240057	0.00336022	0.00495882	0.0039199	0.00255693	0.00170401	0.000750097	0.000523482	7.73438e-05	7.05375e-05	0	0	0	0	0	0	0	0
d2_11	0.000121843	0.000565395	0.0017179	0.00268118	0.00285271	0.00323842	0.00332722	0.00214246	0.00141805	0.000902797	0.000502514	0.000361969	0	3.7125e-05	0	0	0	0	0	0
d2_12	2.06268e-05	0.00057747	0.00141674	0.00188849	0.00303932	0.00343826	0.00274197	0.00263766	0.00188931	0.000439216	0.000718369	0.000135153	4.24286e-05	0	0	0	0	0	0	0
d2_13	2.80777e-06	0.000454361	0.000829622	0.00159025	0.00265726	0.00370675	0.00276687	0.00218772	0.00154721	0.000571629	0.000974457	0.000196128	0.000167063	0.000120656	0	0	0	0	0	0
d2_14	0	0.000143719	0.000379835	0.00198084	0.00175862	0.00253905	0.00265525	0.00154182	0.00141018	0.000940677	0.00102462	0.000322184	0.000165206	4.98536e-05	1.85625e-05	0	0	0	0	0
d2_15	1.1933e-05	0.000100864	0.000152027	0.000808507	0.00118358	0.00178551	0.00165008	0.002635	0.00163226	0.00177714	0.00124978	0.00084097	0.000337307	0.000138954	0	0	0	0	0	0
