	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0569703	0.0510419	0.0396868	0.03101	0.0275161	0.0208644	0.0159506	0.0141579	0.0140626	0.0111623	0.00687132	0.00649749	0.00621826	0.00427727	0.00295046	0.00363784	0.00245705	0.000792841	0.00195506
d3_1	0.0207295	0.00315243	0.00360408	0.00285814	0.00237089	0.00134075	0.00134632	0.00141906	0.000949498	0.00101637	0.00101317	0.000839164	0.000805583	0.00215936	0.00123974	0.000367077	0.000523082	0.00104649	0	0.000832712
d3_2	0.0200795	0.00306829	0.00289429	0.00247212	0.00314966	0.00260011	0.00234497	0.00304855	0.00116252	0.00103013	0.000925999	0.000902379	0.000999643	0.000953669	0.000185119	0.000724097	0.00116255	0.000362049	0.00106201	0.000512902
d3_3	0.0198418	0.00195144	0.00120312	0.00223718	0.00185775	0.00233181	0.00107846	0.000884511	0.00193114	0.0017795	0.00157927	0.00137376	0.00109342	0.000218345	0.000512902	0.000651687	0.000997358	0.00096272	9.05121e-05	0.000377134
d3_4	0.0172943	0.00276729	0.00283333	0.003171	0.00101118	0.00307528	0.0024753	0.00100753	0.00200282	0.000893615	0.00144292	0.000916759	0.00053474	0.00100375	0.000850118	0.00094736	0.000475679	0.000195679	0.000317641	0.00127622
d3_5	0.0130654	0.00158861	0.00198422	0.00125226	0.00209814	0.00186784	0.00146685	0.00119803	0.00178339	0.00178239	0.00185056	0.00125281	0.00106201	0.00086014	0.000681858	0.000675824	0.000668784	0.000681858	0.000621517	0.000832712
d3_6	0.0110183	0.00265715	0.00348557	0.00208505	0.00153048	0.00246809	0.00190025	0.00143676	0.000748287	0.00161553	0.0016489	0.000663562	0.00042239	0.00123053	0.000334895	0.000542211	0.00059738	0.000331878	0.000380151	0.00156327
d3_7	0.00725549	0.00203597	0.00180537	0.00186059	0.00150478	0.00273889	0.00179403	0.0021283	0.00151457	0.00145589	0.00175387	0.00106165	0.00186644	0.00137262	0.000310327	0.00117321	0.000769353	0.000581864	0.000181024	0.000995634
d3_8	0.00878397	0.00182863	0.00186963	0.000771989	0.00132169	0.00136196	0.00167361	0.00124112	0.000544806	0.00141593	0.00113083	0.000767795	0.000331016	0.00135165	0.000936859	0.000391645	0.000762313	0.000440492	0.000452561	0.000814609
d3_9	0.00842887	0.00186002	0.00154502	0.00179754	0.00158521	0.00144236	0.000977231	0.00175247	0.000600685	0.000544222	0.000199867	0.00135094	0.00109465	0.000972503	0.00105539	0.000467215	0.000801966	0.00102209	0.000283605	0.00105597
d3_10	0.00941557	0.00134758	0.00137265	0.00160348	0.00113348	0.000767967	0.00100763	0.0020052	0.00109396	0.00152876	0.00168554	0.000458595	0.0010258	0.000324394	0.000452561	0.00052497	0.0012732	0.00072108	0.000635596	0.00208178
d3_11	0.0067215	0.0011958	0.00140556	0.00148525	0.00109371	0.00176972	0.00101283	0.00105194	0.00129935	0.000438337	0.000347969	0.000396374	0.00169171	0.0012919	0.000859865	0.000953395	0.00077237	0.000687461	0.0010258	0.00144819
d3_12	0.00457746	0.000995406	0.00135058	0.0012847	0.000674387	0.000986285	0.00169874	0.000485474	0.000559164	0.0012672	0.000957727	0.000763593	0.000928827	0.00125711	0.000850814	0.000467646	0.000253434	0.000802541	0.000531005	0.00126717
d3_13	0.00498692	0.0010457	0.00100406	0.00132233	0.00138852	0.000890489	0.00135977	0.00183767	0.000941614	0.00188479	0.00163633	0.00154072	0.00174809	0.00111732	0.0012551	0.000237918	0.000790473	0.000702547	0.000543073	0.000512902
d3_14	0.00473601	0.000940093	0.000439199	0.00106859	0.000852978	0.000614908	0.00137965	0.000532463	0.000928349	0.00146157	0.00132493	0.000539625	0.000768622	0.00121847	0.00105597	0.000467646	0.000814609	0.00141802	0.000871503	0.00141802
d3_15	0.00382949	0.000967474	0.00136584	0.00124265	0.00101934	0.00103288	0.000966831	0.00089031	0.000811866	0.00174425	0.00133786	0.00142388	0.000451986	0.000732143	0.000893053	0.000955406	0.000392219	0.000573244	0.000512902	0.0017499
d3_16	0.00335169	0.000677136	0.000586017	0.000469635	0.00145853	0.00102839	0.00101892	0.000449113	0.000439056	0.00118993	0.000824666	0.00102468	0.000763319	0.00110425	0.00167749	0.000370669	0.00184645	0.000965463	0.000591346	0.00205161
d3_17	0.00229855	0.000767179	0.00144601	0.00110579	0.000553376	0.000735038	0.000135072	0.000452561	0.00144072	0.00118501	0.000796242	0.000920207	0.000621086	0.000491783	0.000965463	0.00120036	0.00052497	0.000241366	0.000693926	0.00314637
d3_18	0.0023363	0.00157131	0.000876858	0.00129161	0.000808	0.000294667	0.000958854	0.000814609	0.000567784	0.000400839	0.000189644	0.000321821	0.00135768	0.0014844	0.000510159	0.00117608	0.00107063	0.000754268	0.00115511	0.00286347
d3_19	0.00183039	0.000237365	0.00099355	0.000618931	0.000469967	0.000991036	0.00185852	0.000417218	0.000862882	0.000811161	0.000337912	0.000392219	0.000624103	0.000217229	0.000440492	0.00077237	0.000561175	0.00131544	0.00135768	0.00217229
d3_20	0.00403354	0.00064867	0.00210522	0.00295026	0.00212804	0.00256336	0.00293173	0.00267011	0.0013663	0.00460922	0.00489096	0.00411787	0.00385179	0.00377134	0.00757888	0.00539711	0.00570744	0.00929861	0.00709012	0.0228272
