	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0699602	0.0527025	0.0431379	0.0381694	0.0330582	0.0261295	0.0244825	0.0210245	0.0163072	0.0128573	0.0126313	0.0111012	0.0115067	0.00788971	0.007365	0.00588303	0.0055844	0.00370354	0.00409429	0.00278143	0.00275788	0.00287276	0.00203363	0.00245695	0.00138448	0.00139778	0.00134888	0.00103235	0.000815149	0.000635802	0.00133594	4.24108e-05	0.000805086	0.000654132	0.000201271	0.000603814	0.000206303	5.03179e-05	0.000352225	0	0
d3_1	0.0109601	0.00153008	0.00241672	0.00110469	0.00202879	0.00191574	0.0017813	0.00135829	0.000945855	0.000786724	0.00115733	0.00107268	0.000902494	0.00111059	0.000865154	0.000810615	0.00125487	0.00159869	0.000401962	0.000587401	0.000914486	0.000241166	0.000402543	0.000352225	0.000403861	0.000223915	0.000397511	0.000233619	0.000556012	0.000241526	0.000317003	0.000201271	5.03179e-05	0.000201271	7.54768e-05	0	0	0.000150954	0.000150954	0	0	0
d3_2	0.0098792	0.00253335	0.00153445	0.00278511	0.00183633	0.00195411	0.00149349	0.00121185	0.00145861	0.0011791	0.00193455	0.00174834	0.000726004	0.000504054	0.00127447	0.000964782	0.000690074	0.00102732	0.000661909	0.000535166	0.000200553	0.000265966	0.000795022	0.000431895	0.000201271	0.00070445	0.00050821	0.000216367	0.000327066	0.000425186	0.000110699	0.000244042	0.000352225	0.000150954	0	0.000377384	0	0.000150954	0	0	0	0
d3_3	0.0100301	0.00255121	0.000962025	0.00120021	0.00162325	0.00165913	0.00122877	0.000708529	0.00116392	0.000722749	0.00214002	0.00124425	0.000749098	0.00127484	0.000610033	0.00093954	0.000344995	0.000433213	0.000559247	0.000620097	0.00100647	0.000653773	0.000309684	0.000326347	0.000282619	0.000100636	0.000280941	0.00028178	0.000218523	8.80563e-05	0.000885594	0.000150954	0.000150954	0.000150954	9.05722e-05	0	7.54768e-05	0	0	0	0	0
d3_4	0.00900166	0.0015499	0.00151324	0.00128049	0.00136598	0.00124644	0.00137646	0.000945141	0.000935952	0.00147277	0.000990162	0.00153123	0.0020324	0.000898953	0.0014305	0.00113395	0.000835756	0.000681317	0.000703481	0.0003678	0.000255423	0.000523654	0.000399668	0.000429379	0.000358934	0.000465081	5.03179e-05	0.000342162	0.00098623	0.000394636	0.000128311	0.000352225	1.50954e-05	0	0.000301907	0	0	7.54768e-05	5.03179e-05	0.00022643	0	0.000452861
d3_5	0.00520882	0.00129623	0.00142374	0.00112216	0.00172584	0.00101542	0.00162498	0.000896995	0.00102541	0.00170007	0.000824755	0.000611732	0.000928252	0.000438114	0.001032	0.00120427	0.000906706	0.000322772	0.000534208	0.000881821	0.000806175	0.00107716	0.000677374	0.000316393	0.00023865	0.000150954	0.000556012	0.00039774	0.00014089	0	0.000150954	0.000528338	1.00636e-05	0.000100636	0.000100636	0.00022643	0.000578655	0.000150954	0.000150954	0	0	0
d3_6	0.00738449	0.000729515	0.00124924	0.00114559	0.00119537	0.00100185	0.00100824	0.00057707	0.00103369	0.00110461	0.000812582	0.000546988	0.000819422	0.000886452	0.00101877	0.000650048	0.000328218	0.000801703	0.000288838	0.000737936	0.000207041	0.000469633	0.000770931	0.000880203	0.000658325	0.000427702	0.000306939	0.000352225	0.000254105	0.000276748	0.000299032	0.000150954	0.000392479	0.000176113	0.000150954	0.000163533	0	0.00061891	0.000644069	5.03179e-05	0	0
d3_7	0.00375221	0.000524944	0.00104791	0.0012174	0.00109101	0.00072952	0.000765506	0.000773286	0.000674888	0.00148636	0.000564956	0.0012637	0.00102855	0.00116965	0.000524014	0.000799444	0.000654132	0.00119097	0.000835876	0.00084546	0.000615454	0.00118606	0.000500663	0.00100133	0.00071703	0.000407575	0.000420514	0.000462924	0.000503179	1.50954e-05	0.000150954	9.05722e-05	7.54768e-05	0.000150954	0.000201271	0	0.000291844	2.51589e-05	0.000150954	0.00022643	0.000201271	0.000150954
d3_8	0.00323583	0.00104599	0.000874541	0.000800231	0.00110949	0.000541821	0.000868337	0.00122355	0.000652757	0.000561883	0.000930189	0.000706843	0.00101042	0.000662907	0.000262361	0.000247396	0.000478918	0.000666269	0.000455605	0.000713316	0.000902846	0.000734641	0	0.000726734	0.000484489	0.000402543	0.000666352	0.000334614	0.000166049	0.000251589	0.000150954	0.000191208	0.000528338	0	4.02543e-05	0.000150954	0.00022643	0.000201271	0	0.000150954	0	0.000150954
d3_9	0.00330367	0.00179936	0.000470625	0.000533496	0.000787302	0.001203	0.000679698	0.00129877	0.000814459	0.000367998	0.00132389	0.000408312	0.000512055	0.000705768	0.00073454	0.000841376	0.00111311	0.000528338	0.000671025	0.000628255	0.000328743	0.000108183	0.000530494	0.000807602	0.000402543	0.000251589	8.55404e-05	0.000317003	8.55404e-05	9.05722e-05	0.000352225	0.000503179	0.000150954	0.000201271	0.000402543	0.000201271	0	5.03179e-05	0.000150954	0.000150954	0.000150954	0
