	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0527739	0.0121013	0.00917737	0.00673283	0.00564917	0.00408298	0.0028093	0.00272825	0.00163446	0.00186215	0.000980769	0.000610244	0.000379841	0.000204334	0.000283877	9.02636e-05	3.8126e-05	1.60817e-05	0
d3_1	0.223139	0.00788726	0.00743984	0.00539543	0.00464536	0.00485126	0.00281046	0.0034143	0.00164375	0.00185761	0.000986557	0.000742574	0.000583524	0.000298182	0.000320441	0.000300798	0.000448065	0.000244928	2.21941e-05	1.05218e-05
d3_2	0.0799622	0.00606872	0.0064824	0.00541516	0.00419548	0.0045164	0.00331114	0.00241377	0.00282607	0.00183994	0.0016523	0.00147477	0.00072203	0.000656433	0.00027938	0.00032875	0.000282504	0.00018847	1.18151e-05	9.1715e-05
d3_3	0.0440942	0.00501121	0.00420116	0.0055796	0.00360336	0.00474273	0.0033061	0.00223897	0.00216478	0.00224884	0.00166654	0.00130281	0.00106135	0.000935699	0.000840831	0.000722557	0.00038304	0.000211225	8.44172e-05	0
d3_4	0.0250874	0.00478822	0.00447085	0.00391657	0.00370618	0.0038617	0.00256545	0.0024167	0.00240152	0.0011401	0.0010282	0.00138944	0.00138228	0.000768273	0.000854057	0.000389634	0.000504839	0.000128381	0.00057136	7.2916e-05
d3_5	0.0151391	0.00403258	0.00342844	0.00359233	0.00177764	0.00425611	0.00309702	0.00238353	0.00158368	0.00196239	0.00218233	0.00114317	0.0014287	0.00107536	0.000963717	0.000459936	0.00017332	0.000362265	0.000297249	0.000394962
d3_6	0.0101895	0.00287816	0.00323245	0.00367318	0.00211907	0.00243441	0.00176265	0.0016598	0.00143834	0.00167018	0.00185945	0.00214963	0.00118575	0.00140796	0.000686507	0.000772756	0.000784522	0.000266394	0.000277486	0.000333804
d3_7	0.00650321	0.00136358	0.00253612	0.0019842	0.00148783	0.00150341	0.00183113	0.00225642	0.00126083	0.00233685	0.00163067	0.00135472	0.000972413	0.00162883	0.000762339	0.00113724	0.000844321	0.000718358	0.000584678	0.000289735
d3_8	0.0040145	0.00190035	0.00139331	0.00128963	0.00262945	0.00148714	0.00169604	0.00192042	0.00255014	0.00139871	0.00132474	0.000932235	0.00122874	0.00205022	0.00180668	0.00130612	0.000651542	0.000299766	0.000613035	0.000833905
d3_9	0.00301131	0.00112084	0.00166347	0.00108585	0.00127419	0.00137932	0.00121199	0.00124642	0.00126619	0.0012497	0.00121005	0.00195831	0.00228251	0.00106798	0.000802357	0.00138675	0.000478873	0.00117273	0.0011927	0.0013611
d3_10	0.00206181	0.000904038	0.000685372	0.00149536	0.000632325	0.000871594	0.000759735	0.000453121	0.00120033	0.00108699	0.00158235	0.00147589	0.000534428	0.000631939	0.000696464	0.000494498	0.00153644	0.000854738	0.000486107	0.00139727
d3_11	0.00185659	0.00148875	0.00127545	0.000478005	0.00126127	0.000670133	0.00171574	0.00198436	0.00149651	0.00113531	0.00130236	0.000885979	0.00128317	0.000334198	0.00121556	0.00118865	0.00104513	0.0011927	0.000470193	0.001592
d3_12	0.000712957	0.00066261	0.000291664	0.000800147	0.00123407	0.00134692	0.00172568	0.000947908	0.000807863	0.000708906	0.00131731	0.00186717	0.00124304	0.0012551	0.00124073	0.0013449	0.000892932	0.00059143	0.00109143	0.001831
d3_13	0.000234952	0.000441258	0.000417242	0.00072916	0.00084027	0.000518514	0.00110589	0.000688651	0.000925339	0.000836219	0.00148957	0.000651229	0.00113425	0.00101041	0.00077372	0.000374418	0.00104513	0.00128008	0.00059143	0.00247104
d3_14	0	0.000315391	0.000192601	0.000275461	0.000656244	0.000283562	0.00054687	0.000640041	0.00109374	0.000789924	0.000951959	0.000613421	0.000798025	0.000822331	0.00091145	0.000907399	0.00192957	0.00101272	0.000943857	0.00295483
d3_15	0.000303817	0.000141781	0.000121527	0	0.000133679	0.000243053	0.000315969	0.000810178	0.000599532	0.000769669	0.000844321	0.00086284	0.000891196	0.00117476	0.00153934	0.000315969	0.00116666	0.0011383	0.00169327	0.00323261
d3_16	4.05089e-05	0.00036458	6.07634e-05	0.000129628	0.000214697	0.000303817	0.000162036	0.000425343	0.000587379	0.000281537	0.000174188	0.000964112	0.000526616	0.00100462	0.0011545	0.00086284	0.00120717	0.00153124	0.00174188	0.00474359
d3_17	0	0	0.000121527	7.2916e-05	0.000243053	0.000162036	0.000263308	0.000121527	0.000445598	0.000315969	0.00072916	0.000486107	0.000526616	0.000850687	0.00125578	0.00072916	0.00103298	0.000607634	0.00107349	0.00623837
d3_18	0	0	4.05089e-05	0	0	4.05089e-05	4.05089e-05	0	0.000243053	0.000567125	0.000640041	0.000830432	0.000486107	0.000384835	0.00103298	0.000830432	0.000445598	0.00123552	0.000607634	0.00572391
d3_19	0	0	0	0.000121527	0	0.000162036	0	0	0	0.000121527	0.000162036	0	0.000648142	0.000283562	0.000607634	0.000283562	0.000121527	0.000810178	0.000810178	0.0072916
d3_20	0	0	0	0	0	0	0	0	0	0.000243053	0	0	0.000121527	0.000405089	0.000243053	0	0.000972214	0.000567125	0.000162036	0.00482056
