	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0266996	0.0127265	0.00753996	0.00577638	0.00458178	0.00372634	0.0033888	0.00318065	0.00275285	0.00220773	0.00231087	0.00200709	0.0012948	0.00149035	0.00163889	0.0013486	0.000950265	0.0009098	0.000784799	0.000690033	0.00116544	0.000500014	0.000542077	0.000578998	0.000868735	0.000653343	0.000510991	0.000408014	0.000333107	0.000237395	0.000317774	0.000308442	0.00010105	0.000143817	0.000108916	4.38502e-05	9.23521e-05	6.47883e-05	2.68025e-05	2.90277e-05	3.13442e-05
d3_1	0.23094	0.0021001	0.00220383	0.00215064	0.00190365	0.00226494	0.00175649	0.00148553	0.00178542	0.00264055	0.00296257	0.00197252	0.00161031	0.00121186	0.00154745	0.00121866	0.000817969	0.00129851	0.000919522	0.00066682	0.000838819	0.000497578	0.00045488	0.000363829	0.000288543	0.000216204	0.000644368	0.000510169	0.00044273	0.000360127	0.00048875	0.000108045	0.000205028	0.000117674	0.000132337	0.000276438	4.17618e-05	2.92276e-06	0.000176267	3.47853e-05	6.61583e-05	1.84855e-05
d3_2	0.0854317	0.00228269	0.00236165	0.00232367	0.00173862	0.0019663	0.00218419	0.00180106	0.00108034	0.00248061	0.00149288	0.00190498	0.00156947	0.000970199	0.00111258	0.000907391	0.00127153	0.00104924	0.00083299	0.000344663	0.00113391	0.000743165	0.000548817	0.00049204	0.000568938	0.000525001	0.000389569	0.000262358	0.000339761	0.000511867	0.000531954	0.000371922	0.000294045	0.000155066	0.000819195	0.000275856	0.00030358	0.000226014	6.24409e-05	2.78066e-05	0.0001111	0.000159707
d3_3	0.0481497	0.00217326	0.00206555	0.0019414	0.00168441	0.00166373	0.00116305	0.00210244	0.00133996	0.00155091	0.00160454	0.00144835	0.00150998	0.00139184	0.00119378	0.000976217	0.00132235	0.001059	0.000833146	0.000768407	0.000794275	0.000623771	0.000784903	0.00079396	0.000772693	0.000348057	0.00117548	0.000838303	0.000622973	0.000171359	0.000160845	0.000247667	0.000353545	0.000101792	0.000149184	0.000167052	6.58336e-05	0.000247062	0.000214531	0.000130617	0.000244515	0.000302751
d3_4	0.0282654	0.00182217	0.00116075	0.00156738	0.000992698	0.00113501	0.00147606	0.00150476	0.00102438	0.00123193	0.00149139	0.00137679	0.00088787	0.00165987	0.00182275	0.00116135	0.00121366	0.00088765	0.000529332	0.000725467	0.000702846	0.000646944	0.000571076	0.000684868	0.000755734	0.00043197	0.000156449	0.00115935	0.00034345	0.000903462	0.000299696	0.000196786	0.000469045	0.000730473	0.000307776	0.000236199	0.000231615	0.000208978	8.98989e-05	0.000129055	0.000287113	0.000586191
d3_5	0.0182103	0.00110313	0.00130197	0.00110604	0.00073621	0.00197187	0.00183654	0.000969592	0.00161324	0.00180922	0.000974341	0.000845381	0.00102479	0.00126963	0.00164905	0.000430208	0.000934101	0.000825973	0.00103657	0.000593541	0.000970382	0.000470459	0.000806039	0.000555002	0.000361772	0.000269856	0.000295469	0.000470459	0.000653551	0.000639218	0.000556096	0.000627275	0.00068822	0.000384642	0.000197116	0.000240008	0.000194072	8.9024e-05	0.000202548	4.61797e-05	8.18374e-05	0.00119599
d3_6	0.0139118	0.00139938	0.00119847	0.000906722	0.000838661	0.000822238	0.000791018	0.000868572	0.000508255	0.000546997	0.000589641	0.00152709	0.00079607	0.00155959	0.000614176	0.00104237	0.000825867	0.00126916	0.000756214	0.000517654	0.000278871	0.000903011	0.000295661	0.000467009	0.000410648	0.000731078	0.00087264	0.000517329	0.000610288	0.00017924	0.000326789	0.000317696	0.000238303	0.00042117	0.00105647	0.000325304	0.000883056	0.000191636	0.000122756	0.000146625	0.000344886	0.000264218
d3_7	0.00767136	0.000789786	0.000840925	0.00106218	0.000591409	0.000592802	0.00115929	0.000865723	0.000973409	0.00125885	0.000656654	0.00147118	0.000697899	0.000338657	0.00051694	0.00122647	0.000575297	0.000510388	0.000831194	0.000301727	0.000527175	0.000292179	0.00113084	0.000109701	0.000271817	0.000437066	0.000806975	0.000682368	0.000235103	0.000424663	0.000479821	0.00105344	0.000252633	7.36537e-05	0.000236354	0.000366408	0.000437489	0.000259152	0.0003289	3.2053e-05	0.000871568	0.00107908
d3_8	0.00545742	0.000794106	0.000950465	0.000784218	0.000790605	0.000836705	0.000973513	0.000368268	0.000664929	0.00116464	0.00092145	0.000827047	0.00074968	0.000622443	0.000842633	0.000450389	0.00129156	0.000390189	0.000321398	0.00119151	0.000594393	0.000408943	0.000249604	0.000315164	0.000474657	0.000957294	0.000681004	0.000257788	0.000515469	0.000326375	0.000739451	0.000607643	0.00115304	0.000134934	0.000560294	0.000490821	0.000272003	0.000431108	0.000291887	0.000239188	0.000331442	0.00121792
d3_9	0.00440001	0.000616752	0.000393989	0.000713252	0.000358757	0.00104986	0.000396619	0.000808144	0.000616606	0.000482841	0.000613488	0.000842048	0.000223193	0.000290523	0.000384733	0.000943858	0.000418442	0.000791119	0.000275705	0.000311168	0.000219597	0.000711507	0.000360085	0.000328885	0.000652361	0.000512361	0.000388524	0.000868646	0.00039096	0.000609396	0.000479041	0.000331149	0.00044465	0.000340989	0.00044145	0.000633655	0.000648269	0.000537789	0.000681004	0.000450106	0.000664637	0.0020739
