	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.202198	0.0771066	0.0436712	0.0262775	0.0138242	0.00940245	0.00607297	0.00405447	0.00269895	0.00166947	0.00154645	0.000512596	0.000310664	0.000245707	0	4.23633e-05	0	0
d1_1	0.0567164	0.00763106	0.00709084	0.00584519	0.00437006	0.00424915	0.00316807	0.00201675	0.00138225	0.000663792	0.00126828	0.000908894	0.000176514	0.000605795	0.000268301	0	0	0	0
d1_2	0.0131209	0.00842863	0.00627088	0.00592427	0.00373589	0.00355799	0.00212002	0.00238227	0.00179468	0.0015997	0.00119888	0.000471131	0.000713821	0.000433921	0.00038127	4.23633e-05	0.000190635	8.47266e-05	0
d1_3	0.0110802	0.00668119	0.0059356	0.00477664	0.00409422	0.00305477	0.0037017	0.00253795	0.00140887	0.00108157	0.000586025	0.00084534	0.000467625	0.000232998	0.00054225	0.00025418	0	0	0
d1_4	0.0084459	0.00531722	0.00383558	0.00408036	0.00332451	0.00296361	0.00207714	0.0022561	0.00167996	0.00151905	0.000975355	0.000958923	0.000474661	0.000344958	0.000281716	0.000372797	0.000190635	0	0
d1_5	0.00685027	0.00464808	0.00463313	0.00473731	0.00443267	0.00416119	0.00293252	0.00206892	0.00120805	0.00178953	0.00113009	0.000311068	0.000406687	0.000755882	0.000720176	0.000296543	0	0	0
d1_6	0.00545842	0.00285798	0.00393343	0.00323666	0.00272128	0.00319646	0.00183344	0.00231687	0.00134148	0.00206015	0.00177118	0.000771012	0.000579973	0.000529541	0.000406687	0.00012709	0.000393978	0.00012709	0.00012709
d1_7	0.00398046	0.00323753	0.00282858	0.00219364	0.00289005	0.00223946	0.00204774	0.0014006	0.00174847	0.00234511	0.00145313	0.000577956	0.00094228	0.000569786	0.000609426	0.000789773	0	0.000169453	0.00012709
d1_8	0.00331458	0.00285331	0.00246436	0.00196324	0.00208405	0.00244291	0.00176835	0.00171369	0.0014208	0.00166657	0.0010735	0.00157138	0.000941877	0.00132597	0.000508359	0.000698994	0.000444814	0.00012709	0.00012709
d1_9	0.00219441	0.00222802	0.00256227	0.00189985	0.00200837	0.00208702	0.00141334	0.00158462	0.00178301	0.00171401	0.00127695	0.000977987	0.000849384	0.000798245	0.000548302	0.00025418	0.000317725	0.00038127	0.000423633
d1_10	0.00235859	0.00188562	0.00183175	0.00157356	0.00156766	0.0021016	0.00200335	0.00133577	0.00208554	0.00177825	0.00143309	0.000999773	0.000673576	0.0010143	0.000948937	0.000635449	0.00105061	0.000444814	0
d1_11	0.00132088	0.000958119	0.0015505	0.00202331	0.00104421	0.00208764	0.00105781	0.00202737	0.00161344	0.00162596	0.00130315	0.00161132	0.00122571	0.00141917	0.000783721	0.000385506	0.000593086	0.000296543	0.000148271
d1_12	0.00109943	0.00126833	0.000710805	0.00169796	0.00122295	0.00125044	0.00152296	0.00109805	0.00158418	0.00227632	0.000946517	0.00119113	0.00129632	0.000775248	0.000881156	0.000465996	0.00054225	0.000423633	0.000296543
d1_13	0.000864587	0.000967661	0.00105188	0.000685396	0.000814399	0.00122877	0.00111323	0.000796555	0.00199298	0.00178955	0.00108632	0.00145417	0.000817611	0.00145911	0.000944701	0.000847266	0.000847266	0	0.000508359
d1_14	0.00038498	0.000381664	0.00062679	0.00101449	0.00122606	0.00128714	0.000572669	0.000740715	0.00131068	0.00159667	0.000836372	0.00140505	0.0013874	0.00210021	0.00140011	0.000889629	0.00101672	0.000296543	0.000550723
d1_15	0.000272704	0.000449947	0.000707269	0.000761032	0.000633294	0.000497289	0.000546067	0.00150268	0.00103923	0.00101702	0.00130418	0.000832136	0.00110326	0.00127513	0.000656631	0.00107179	0.000563432	0.000550723	0.000296543
d1_16	0.000169235	0.000486114	0.000197992	0.000603437	0.000991091	0.000444088	0.000557985	0.00116132	0.000662683	0.000757698	0.00115228	0.0011777	0.00204615	0.000923519	0.00128784	0.00133444	0.00101672	0.000868447	0.000931992
d1_17	3.17556e-05	0.000113662	0.000382943	0.000223819	0.00062622	0.000500088	0.000834673	0.000376923	0.000876214	0.00148695	0.00129208	0.0012939	0.000538014	0.0014107	0.000804902	0.00165217	0.00110145	0.00131326	0.00025418
d1_18	0	1.32968e-05	9.50764e-05	2.21903e-05	0.000213446	0.000698692	0.000440771	0.000953669	0.0013528	0.000564844	0.000783721	0.000838087	0.00153567	0.00104214	0.00141251	0.00155897	0.00134715	0.000444814	0.000635449
d1_19	0	0	6.91429e-05	8.08937e-05	0.000391205	0.000364214	0.000717755	0.000870565	0.00137408	0.00117528	0.00178531	0.00232998	0.0033933	0.00344837	0.00429987	0.00577411	0.00618504	0.00887511	0.00664256
