	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.0489628	0.0428337	0.0363147	0.0313409	0.0250878	0.024044	0.0205959	0.0186816	0.0159874	0.0141041	0.0125168	0.0125691	0.00869708	0.00611397	0.00764738	0.00691925	0.00488574	0.00516503	0.00387808	0.00319788	0.00261088	0.00421812	0.00295322	0.00218804	0.00169078	0.000536428	0.00167311	0.00129348	0.00112485	0.00211097	0.00156966	0.0012029	0.000902717	0.000284668	0.00015984	0.000130156	6.06573e-05	0.0001998	0.000298368	0.00031968	0.00023976
d3_1	0.0167288	0.00104605	0.00193144	0.00167639	0.00144141	0.00119404	0.00167503	0.00157459	0.00102839	0.00108926	0.00196343	0.000549399	0.00123829	0.00179104	0.000548313	0.000538149	0.000833352	0.000595681	0.000148264	0.000429006	0.000683731	0.000395564	0.00080935	0.000162504	0.000748428	0.000514153	1.332e-05	6.92641e-05	0.000122544	0.000309024	0.00025308	0.00014652	0	9.59041e-05	0.00015984	0.00031968	0.00015984	0	0	0.000372961	0	5.70858e-06
d3_2	0.0126169	0.00162565	0.00200764	0.0018104	0.00162046	0.00168181	0.00235435	0.0021672	0.00160784	0.000895984	0.00154075	0.00113903	0.000648537	0.000420661	0.00103053	0.000394826	0.000884415	0.00126925	0.00065911	0.000428025	0.000854479	0.00015984	0.000681985	0.0006377	0.000672332	0.00065192	0.000476349	0.000335664	0.00032412	3.0192e-05	0	0.000122544	0.000794634	0	7.99201e-05	0.000495505	4.26241e-05	7.99201e-05	4.44001e-05	4.26241e-05	0	0.00015984
d3_3	0.0128595	0.0019046	0.00161511	0.000700266	0.00186862	0.00113859	0.00123885	0.000591332	0.000848233	0.00160888	0.000592366	0.00148428	0.000838112	0.000779925	0.000979344	0.00102431	0.00118784	0.00110339	0.000724799	0.000687642	0.00172129	0.000763543	9.32401e-05	0.000556143	0.000212886	0.000134215	0.000198912	0.000985681	0.000602065	0.000255744	0.00023976	0.00023976	0.000426241	0.0001332	0.000772561	0.000327292	0	0	2.664e-05	0.000309024	0.00015984	0.00015984
d3_4	0.009966	0.00246542	0.00290453	0.00122663	0.00157081	0.00209411	0.00138418	0.000847475	0.00145698	0.00102155	0.00125542	0.00110768	0.000748278	0.00155646	0.000825549	0.00148059	0.000621747	0.000791856	0.00163218	0.000984598	0.00102962	0.00073629	0.000601414	0.000737485	0.000486625	0.000716236	0.000530379	0.00051744	0.00015984	0.000612721	0.000122544	0.000850059	0.000575425	0	0.00015984	0.00023976	0.00015984	0	8.75316e-05	0.00015984	0.000399601	0.00021312
d3_5	0.00807195	0.00123687	0.000867063	0.000763982	0.000781353	0.00169887	0.00141248	0.00136815	0.00048989	0.000536565	0.000560479	0.00044713	0.000932567	0.00068613	0.000494567	0.000266542	0.000323379	0.00108046	0.000881171	0.00110733	0.000642025	0.00108558	0.000341145	0.000278187	0.000474435	0.000148296	0.000211344	0.000407212	0.000347843	9.00687e-05	0.000615385	0.000572761	2.35955e-05	5.89887e-05	0.00021312	0.000140812	0	0	0.00015984	0	0	0.000852481
d3_6	0.00758268	0.00131848	0.000987866	0.00144536	0.000991452	0.00098302	0.00136596	0.000688489	0.00108715	0.000528061	0.00100449	0.000735289	0.000401326	0.000302428	0.000676891	0.000472954	0.000949993	0.000185402	0.000760763	0.000799794	0.000508444	0.000111508	0.000399462	0.000610281	0.000513772	0.000593692	0.000440512	0.000865801	0.000151848	0.000447172	0.00030636	0.000229104	0.000122544	0.000567052	0.00021312	7.99201e-05	0.000506161	0.000407212	0.00031968	0.000255744	0.000426241	0.000639361
d3_7	0.00655504	0.00076099	0.00116116	0.00110454	0.00115298	0.000592162	0.000515573	0.00102063	0.00180783	0.000686332	0.0014315	0.000439126	0.00135691	0.000570884	0.000608092	0.000500325	0.000273124	0.000319827	0.000263414	0.000641172	0.00037683	0.000370158	0.000401521	0.000138528	0.000813144	0.000587551	0.000689596	0.00111248	0.000343276	6.15143e-05	0.000854765	0.000263356	0.00021312	0.00015984	0.000612721	0	0.000114172	0.000519481	0.00021312	0.000426241	0.00015984	0.00015984
d3_8	0.00517753	0.000731439	0.000783125	0.000698292	0.000524461	0.00103914	0.000752993	0.000750517	0.00098767	0.000545901	0.000654332	0.000522754	0.00128144	0.000770063	0.00142594	0.000908487	0.00124972	0.000970828	0.000337623	0.000902209	0.000684649	0.00106983	0.000726892	0.000518212	0.000679321	0.00055662	0.000356977	0.000546121	0.00029304	0.0010371	5.32801e-05	0.000452881	0.000458209	0.000452881	0.000492841	0.00023976	0.000666001	0.000364081	0.000356977	7.99201e-05	0	0.00031968
d3_9	0.0040984	0.000862985	0.00089906	0.000385954	0.000432179	0.000878496	0.00104937	0.00104176	0.001092	0.000281779	0.000633765	0.00124452	0.000512619	0.00106022	0.000499002	0.000485907	0.000183816	0.000224251	0.00027798	0.00100281	0.000428143	0.000402136	0.000237339	0.000340992	0.000303696	0.000628705	0.00054574	0.000455302	8.16961e-05	6.92641e-05	0.000667777	6.92641e-05	0.000487132	0.000383109	8.81543e-05	0.000426241	0.000479521	0.000173541	2.664e-05	5.32801e-05	7.99201e-06	0.000639361
d3_10	0.00341076	0.000498674	0.000889773	0.000731904	0.0007873	0.000291083	0.000147315	0.00121379	0.000442335	0.00141288	0.000860664	0.00105885	0.000504817	0.000373595	0.000916793	0.000960987	0.000243506	0.000682239	0.000571559	0.00024548	0.00100051	0.000877208	0.000153244	0.000402645	0.000689713	0.000397825	0.000976801	0.000604487	0.00015984	0.000449836	0.000591409	0.000623143	0.000825841	0.00015984	0.000707864	3.42515e-05	4.26241e-05	0.000452881	0.000274012	0.000372961	0	0.00031968
d3_11	0.00516258	0.000498662	0.000444528	0.00028771	0.000266468	0.000872945	0.00100011	0.000469554	0.000619977	0.000554571	0.000166083	0.000874416	0.000214516	0.000101151	0.000765277	0.00082693	0.000601593	0.000164338	0.000282004	0.000415838	0.00033018	0.0006523	0.000931375	0.000316509	0.000329429	0.00010656	0.000501721	0.00046582	0.00113664	0.00028416	0.000908425	0.000255744	0	0.00018853	0.000372961	0.000705961	0.000415585	0.000114172	0	0.000399601	0.00015984	0.000399601
d3_12	0.00402476	0.000766019	0.000459	0.00101883	0.000838176	0.00149464	0.000579664	0.000790924	0.000670657	0.000723073	0.000380718	0.000454697	0.000844103	0.000639141	0.000508876	0.000923775	0.000478291	0.000766345	0.00101171	0.000756439	0.000878246	0.000461559	0.00076209	5.32801e-05	0.000687757	0.000748585	0.00106433	0.000415585	0.000596737	0.000826983	0.000236589	0.000567433	0.00010656	0.00031968	0.00021312	0	0.000535465	0	0.0002664	0.000165549	1.332e-05	0.00021312
d3_13	0.00239581	0.000624217	0.00149929	0.000418473	0.000675276	0.000228849	0.000253301	0.00104614	0.000412356	0.000887882	0.000757348	0.000937173	0.00011747	0.000598377	0.0014138	0.000816512	0.000637458	0.000599401	0.000258408	0.000412413	0.000278452	0	0.000349365	9.52894e-05	0.000318412	0.000515675	0.000372961	0.000158572	0.000138528	0.0010656	0.000399601	0.000609676	0.00018648	0.000644689	0.000522145	7.99201e-05	1.0656e-05	0.00023976	0.00015984	0.00018648	0.00015984	0.000692641
d3_14	0.00341965	0.000990016	0.000767865	0.000665995	0.000637743	0.000951431	0.000251197	0.000315084	0.00088671	0.000293448	0.000561586	0.000172609	0.000606667	0.000175824	0.00117121	7.15475e-05	0.000806305	0.000484476	0.000641264	0.000209568	0.00011062	0.000303696	0.00108577	0.000639805	0	0.000399601	0.000309024	0.00021312	0	0.0002664	0.00021312	5.86081e-05	0.000386523	0.000452881	0.000487132	0.000399601	0	0.000511489	0.00015984	0.000426241	0.00029304	0.000719281
d3_15	0.00195443	0.000171725	0.000449143	0.000470834	0.000141173	0.000492713	7.99512e-05	0.000565742	9.85681e-05	9.3367e-05	0.000283286	0.000779859	0.000111127	0.000636939	0.000791601	0.000164661	0.000309024	0.000664449	0.000491699	0.000259792	0.000680843	0.000618755	0.000602065	0.000466201	0.000791736	7.61144e-06	0.000495505	0.000145632	0.000340992	0.00043137	0.000263979	0.000430807	0.00021312	8.75316e-05	0.000726892	0.000532801	0.000612721	7.99201e-05	0	0.00015984	0.00015984	0.00102754
d3_16	0.00210445	0.00090015	0.000708026	0.000233838	0.000442524	0.000519761	0.000504266	0.000689923	0.000365054	0.00106766	0.000713065	0.000412107	0.000632268	0.000468726	0.000721788	0.00076979	0.000655345	0.000342515	0.000575425	0.000416726	0.000483961	0.000437589	0.000753913	0.000953713	0.000100852	0.000503116	0.0012928	0.000349238	0.000982637	0.000492841	0.000322587	0.000748585	0.000407212	0.000372961	0.00017873	0.000639361	0.000719281	0.000468865	0.000372961	0.000932401	0.000772561	0.000372961
