	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.176993	0.0588058	0.0253712	0.0134761	0.00833429	0.00350255	0.00282474	0.00135399	0.000828309	9.25059e-05	4.02878e-05	0	0	0	2.72625e-05	0	0	0	0
d2_1	0.0195006	0.0110691	0.00719727	0.00617551	0.00365693	0.00222714	0.00146367	0.000630557	0.000516068	0.000264941	0.00047467	8.48165e-05	4.84666e-05	0	0	0	0	0	0	0
d2_2	0.0172712	0.00967525	0.00723081	0.00521067	0.00300764	0.00246112	0.00132405	0.00111697	0.000899551	0.00105627	0.000131466	0.000235366	4.42258e-05	4.66491e-05	0.000190837	6.36124e-05	0	0	0	0
d2_3	0.0124512	0.00797668	0.00680208	0.00348489	0.00335346	0.00217417	0.00107909	0.00112181	0.000861897	0.000590182	9.54186e-05	0.000220523	2.12041e-05	2.12041e-05	0	6.36124e-05	0	0	0	0
d2_4	0.0102612	0.00642393	0.00623434	0.00403406	0.00374971	0.00122042	0.00177132	0.00132495	0.000500932	0.000139947	0.000553428	0.000180396	0	0.000245968	4.54374e-06	0	0	6.05832e-06	0	0
d2_5	0.00893516	0.00598026	0.00414697	0.00383169	0.00290143	0.00292449	0.00181747	0.00146574	0.000573815	0.000591375	0.000162969	0.0002389	0.000106021	0	0	0	0	0	0	0
d2_6	0.00700248	0.00532513	0.00429335	0.00408466	0.00371409	0.00160343	0.00235775	0.000819168	0.000416332	0.000965789	0.00030958	0.00036047	4.24083e-05	0.000135706	0.000233245	0	0	0	0	0
d2_7	0.00585795	0.00425541	0.00432056	0.0026387	0.00302275	0.00210964	0.00127384	0.00209663	0.00106891	0.00157647	0.000583114	0.000576752	0	0.00010178	0.000318062	4.24083e-05	0	0	0	0
d2_8	0.00423965	0.00317458	0.00554014	0.00358757	0.00226505	0.00268655	0.00135456	0.00156261	0.00067621	0.000725585	0.000663689	0.000659549	8.93603e-05	0	0	0	0	0	0	0
d2_9	0.00394081	0.00377838	0.00231233	0.00222187	0.00261046	0.00176969	0.00196189	0.000982247	0.00103498	0.00101416	0.000882092	0.000663386	0.000551307	0.000165282	0.000296858	0.000127225	0.000127225	0	0	0
d2_10	0.00313179	0.00259711	0.00301776	0.00234649	0.00226575	0.00310461	0.000822623	0.00188054	0.000981044	0.00060866	0.000543634	0.000695193	0.000737904	0.000294737	0	4.24083e-05	0.000139947	0.000169633	0	0
d2_11	0.00290447	0.00242036	0.00195515	0.00248111	0.00200623	0.0014444	0.00218541	0.00132779	0.00109139	0.00100104	0.000406816	0.000878962	0.000640365	0.00025869	0.000169633	0.00025445	6.36124e-05	0	0.000127225	0
d2_12	0.00220171	0.00245697	0.00263817	0.00180793	0.00131284	0.00196735	0.00206298	0.000911964	0.00105145	0.000710758	0.00116138	0.000640365	0.000576752	0.000106021	0.000233245	0.000169633	0.000127225	0	0	0
d2_13	0.00150383	0.00210169	0.0018218	0.00158508	0.00163065	0.001982	0.000720731	0.00087711	0.00207882	0.000864523	0.000286449	0.00070115	0.000517381	0.000127225	0.000281712	0	0	0	0	0
d2_14	0.00114709	0.00160883	0.00136973	0.00159484	0.00225289	0.00154669	0.000853803	0.00181679	0.0019432	0.000874721	0.00126811	0.000106021	0.000310994	0.000351989	0.000212041	0.000127225	0.000127225	0	0	0
d2_15	0.00111157	0.00200256	0.00135138	0.00104642	0.0014025	0.00192989	0.0011787	0.000957793	0.0014437	0.00104516	0.00103707	0.000673686	1.71561e-05	0.000159031	0	0.000190837	0	0	0	0
d2_16	0.000845148	0.0010417	0.00125848	0.00206557	0.0018698	0.001471	0.000713358	0.000355018	0.000936415	0.00129699	0.00139705	0.000487695	0.000370769	0.000977208	0.000127225	0.000148429	0	0	0	0
d2_17	0.000577333	0.000959197	0.000603705	0.00116893	0.0007953	0.000727985	0.00132506	0.00118491	0.00115965	0.00123511	0.00107253	0.00163696	0.000330784	0.000691255	0.000106021	0.00025445	0	6.36124e-05	8.48165e-06	0
d2_18	0.000680142	0.000569548	0.000888344	0.00157151	0.000846144	0.00145276	0.000599471	0.0013512	0.000851504	0.000878255	0.00120308	0.000591595	0.000671868	0.000742145	0.000547067	4.24083e-05	0.000212041	0	0	0
d2_19	0.000449189	0.000620827	0.00110831	0.000481452	0.0012319	0.00105891	0.00113806	0.000890362	0.00132423	0.000582624	0.00063259	0.000489815	0.000653087	0.000580993	0.00115775	0.000275654	0	0	0.000296858	0
d2_20	0.000243485	0.000374985	0.000718273	0.00107634	0.00125222	0.000834895	0.00120077	0.00101288	0.00105748	0.000671758	0.000853517	0.000760925	0.000619161	0.00061492	0.000712459	0	4.24083e-05	0.00025445	4.24083e-05	0
d2_21	0.000343255	0.000401026	0.000697435	0.000656688	0.0004578	0.00121577	0.00121645	0.000837209	0.000537869	0.00100186	0.000593716	0.00135514	0.000893401	0.000477093	0.00025445	0.000339266	0.00025445	0.000169633	0	0
d2_22	0.000166308	0.000861581	0.000386172	0.000542349	0.000670091	0.00175652	0.00137393	0.00100619	0.000681672	0.000592899	0.000307157	0.00115563	0.000493753	0.000548884	0.000339266	0.000381674	8.48165e-05	0.000296858	0	0
d2_23	0.000135656	0.000185533	0.000394614	0.000364171	0.000505747	0.000743356	0.00110645	0.00107206	0.000760925	0.000959941	0.00069441	0.00046315	0.000588768	0.000466491	0.00056403	0.000169633	0.000572512	0.000127225	0	0
d2_24	0.000188299	0.000170651	0.000548488	0.000236672	0.000605747	0.000285813	0.0011289	0.000585158	0.00200337	0.00132566	0.000897339	0.000803334	0.000514957	0.000536465	0.00020356	0.000212041	0.000296858	6.36124e-05	0.00020356	0
d2_25	4.46328e-05	0.000123985	0.000117765	0.000316801	0.000373092	0.000490201	0.00111231	0.000523035	0.000770114	0.00115108	0.00103739	0.00108141	0.00016721	0.000267172	0.000593716	0.000882092	0.000954186	0	0	0
d2_26	2.76944e-05	2.26545e-05	0.000167811	0.000162817	0.000445369	0.000261013	0.000536162	0.000233245	0.000777889	0.0015788	0.000640365	0.00128285	0.000530103	0.000501831	0.00100083	0.000508899	0.000212041	0	0.000551307	0
d2_27	6.23883e-05	0.000123226	9.30218e-05	0.000300811	0.000348936	0.000546966	0.000713065	0.000389357	0.000276461	0.00110625	0.00109545	0.00103052	0.000750626	0.000470732	0.000415601	0.000932982	0.000466491	0.000127225	0.000169633	0.000127225
d2_28	5.87996e-05	0.000153873	3.7981e-05	0.000109236	0.000241727	0.000416519	0.00047992	0.000501932	0.000506779	0.000198612	0.000503952	0.00167513	0.000670051	0.000131466	0.000809998	0.000542826	0.000318062	0.000572512	0.00025445	4.24083e-05
d2_29	4.69254e-05	0	0.000116638	0.000389869	0.000229707	0.000397509	0.000376828	0.000729312	0.000763349	0.000831202	0.000794852	0.000638951	0.000267172	0.00100932	0.00112382	0.000190837	0.000508899	0.000848165	0.00025445	0.00025445
d2_30	1.81644e-05	0.000342551	0	1.70735e-05	0.00061391	0.000319668	0.000537575	0.000878044	0.000786673	0.000449225	0.000485272	0.000530103	0.000860888	0.00102628	0.000572512	0.000670051	0.00072094	0.000127225	0.000212041	0.00025445
d2_31	1.13089e-05	4.72027e-05	0.000158921	0.000325843	8.48165e-05	0.000360167	0.000343507	0.00106021	0.000780312	0.000342901	0.00073124	0.000972664	0.00100932	0.000373193	0.00167937	0.000627642	0.000657328	0.000381674	0.00025445	0.000127225
