	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0358916	0.0088923	0.00185989	0.000495597	6.45463e-05	4.23451e-06	0	0	2.57095e-05	0	0	0	0	0	0	0	0	0	0
d2_1	0.0767243	0.0349331	0.0138155	0.00471647	0.00110694	0.000357201	9.19778e-05	5.59896e-06	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0413874	0.0325738	0.0157791	0.00716527	0.00243754	0.000951535	0.00022721	0.000211161	7.03869e-05	0	6.28454e-06	0	0	0	0	0	0	0	0	0
d2_3	0.0228153	0.0214096	0.0161752	0.00771151	0.00401136	0.00146501	0.000486716	3.19197e-05	4.39918e-05	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0113937	0.0190413	0.0157623	0.00887923	0.00502603	0.00224403	0.00104415	0.00033599	0.000105666	0	4.39918e-05	0	0	0	0	0	0	0	0	0
d2_5	0.00597529	0.0113248	0.0112891	0.0105017	0.0063293	0.00240807	0.00113643	0.000354986	0.000340483	9.93321e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.00399623	0.00746024	0.00931451	0.00969552	0.00511412	0.00410671	0.00199826	0.000762641	0.000146282	6.59877e-05	0	0	0	0	0	0	0	0	0	0
d2_7	0.00241175	0.00520807	0.00767212	0.00754813	0.00620241	0.00442149	0.00212991	0.00143555	0.000757406	0.000204438	0.000307943	0	0	0	0	0	0	0	0	0
d2_8	0.00143124	0.00405296	0.00445888	0.00711249	0.00572513	0.00468514	0.00286213	0.00227658	0.000678471	0.000334338	0.00011827	1.97963e-05	0	0	0	0	0	0	0	0
d2_9	0.000935135	0.00245203	0.00544052	0.00535779	0.00488347	0.00463793	0.00354051	0.00143619	0.000843877	0.000478968	0.000145259	7.91853e-05	0	0	0	0	0	0	0	0
d2_10	0.000370028	0.0017847	0.00289514	0.00434859	0.00492049	0.0042838	0.00359207	0.00263653	0.000967626	0.000510903	0.000116264	0.000211161	1.53971e-05	0	0	0	0	0	0	0
d2_11	6.78672e-05	0.000986249	0.00181166	0.00340759	0.0045909	0.00364634	0.00253976	0.00243233	0.00173536	0.000551731	0.000479026	0.000137474	5.90747e-05	1.13122e-05	0	0	0	0	0	0
d2_12	0.000269369	0.000772141	0.00103806	0.00306572	0.00425113	0.00396229	0.0035898	0.00225826	0.00142444	0.00161419	0.000317674	8.06517e-05	8.35844e-05	0.000142666	0	0	0	0	0	0
d2_13	0	0.000585115	0.000933398	0.00210653	0.00429193	0.00380685	0.00281616	0.0029874	0.00185952	0.00134311	0.000985734	0.000498974	0.000101181	0.00024824	2.19959e-05	0	0	0	0	0
