	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0710193	0.0224171	0.00926952	0.00255048	0.000808999	0.00041678	3.1454e-05	5.9146e-05	0	0	0	0	0	0	0	0	0	0	0
d3_1	0.07397	0.0527354	0.0323421	0.0155208	0.00759627	0.00481724	0.00120154	0.000582915	0.000188082	0.000114271	0.000184104	0	0	0	0	0	0	0	0	0
d3_2	0.0285441	0.0327419	0.0262608	0.017985	0.00972722	0.00616769	0.00285892	0.00148081	0.00102898	0.000210841	0.00025462	0	0	0	0	0	0	0	0	0
d3_3	0.0112195	0.0163506	0.0190336	0.0163358	0.010177	0.00848112	0.00392908	0.00277369	0.00169114	0.000483051	0.000323598	0.000223464	0	0	0	0	0	0	0	0
d3_4	0.00350588	0.00848827	0.0119551	0.0119747	0.0113344	0.00822578	0.00739392	0.00348145	0.00139334	0.000987106	0.000898345	0.000152856	9.311e-05	0	0	0	0	0	0	0
d3_5	0.0015642	0.00490339	0.00576702	0.00881623	0.00887865	0.00780509	0.006814	0.0045212	0.00221117	0.00177473	0.000747066	0.000152318	4.38947e-05	1.77523e-05	0	1.16388e-05	0	0	0	0
d3_6	0.000262584	0.00182465	0.0032938	0.00522845	0.00724723	0.00625039	0.00479994	0.00503424	0.00437483	0.00224624	0.00147016	0.00161668	0.000489603	0.000192871	4.6555e-05	2.09498e-05	1.39665e-05	0.000139665	0	0
d3_7	0.0002185	0.00070778	0.00140278	0.00355498	0.00605263	0.00529197	0.00553565	0.0048129	0.0049066	0.00316088	0.0014932	0.00171761	0.00129157	0.000223676	4.6555e-05	2.32775e-05	0	0	0	0
d3_8	0	0.000469923	0.00103852	0.00152883	0.0037475	0.0029792	0.0034127	0.00401642	0.00431063	0.00352895	0.00336779	0.00239868	0.00143822	0.00102687	0.00055866	6.98325e-05	0.000232775	0	0	0
d3_9	4.98804e-05	4.18995e-05	0.000580777	0.000640592	0.00118574	0.00198611	0.00387581	0.0048622	0.0042864	0.00418686	0.00301585	0.00178239	0.00134976	0.00200275	0.000157954	0.000457791	9.311e-05	4.6555e-05	0	0
d3_10	0	0	0.000173417	0.000627152	0.000859677	0.00140273	0.00172415	0.00247452	0.0038061	0.00381795	0.00340074	0.00275268	0.00198801	0.00185522	0.000897846	0.000409684	0.000512105	4.6555e-05	0	0
d3_11	0	0	0	0.00011805	0.000418125	0.000471664	0.00256661	0.0018214	0.00265674	0.00291622	0.00306785	0.00311608	0.00359437	0.0020155	0.000922565	0.000704976	1.39665e-05	0.00027933	0	0
d3_12	0	0	0	0.000139665	9.311e-05	0.000739459	0.00137791	0.0018398	0.00227542	0.0021555	0.00272114	0.00323025	0.00204776	0.00158132	0.0013501	0.00194367	0.000884545	0.000316574	0.000116388	0
d3_13	0	0	0	1.53478e-06	0.000149309	0.000139665	0.000315704	0.00121664	0.00202171	0.000814713	0.00264166	0.00343543	0.00294361	0.00179636	0.00226257	0.00303073	0.00120267	0.000200187	4.6555e-05	0
d3_14	0	0	0.00018622	0	2.32775e-05	0.000181565	0.000283986	0.000706323	0.00122938	0.00123559	0.00167764	0.00205973	0.00254612	0.00219241	0.0025163	0.00298617	0.00202049	0.000698325	0.000325885	0
d3_15	0	0	0	0	0	0	1.39665e-05	3.7244e-05	0.000139665	0.000414672	0.000795425	0.00100559	0.00189279	0.00311187	0.00297486	0.00257449	0.00234172	0.00131751	0.00121043	0.00027933
d3_16	0	0	0	0	0	0	0	4.6555e-05	0.000116388	0.000502794	0.000223464	0.000512105	0.00127095	0.00316075	0.00244414	0.00260708	0.00255121	0.00202514	0.00169926	0.000418995
d3_17	0	0	0	0	0	0	0	0	0.000139665	0.00018622	0.000270019	0.0011406	0.00111732	0.00133147	0.00255121	0.00209498	0.00353818	0.00328213	0.00153632	0.00162943
d3_18	0	0	0	0	0	0	0	0	2.32775e-05	0.000139665	4.6555e-05	0.000540038	0.00037244	0.000721603	0.00163408	0.0013501	0.00281658	0.00251397	0.00295624	0.00263036
d3_19	0	0	0	0	0	0	0	0	0	0.00018622	0	0	0.000139665	4.6555e-05	0.00116388	0.000768158	0.00169926	0.00346835	0.00293297	0.00311919
d3_20	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000907823	0.00074488	0.00428306	0.00521416
