	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0261314	0.00613084	0.00139088	0.000227793	8.71631e-06	4.03333e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0611923	0.0315252	0.0115238	0.00449609	0.00092888	0.000322571	1.55609e-05	3.05362e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0297933	0.0271393	0.0153338	0.00737448	0.00319191	0.000910371	0.000301152	5.1907e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0189687	0.0213433	0.0145617	0.00945279	0.00358083	0.00161488	0.000424345	0.000349913	0	0	0	0	0	0	0	0	0	0	0	0
d2_4	0.0107384	0.0166709	0.0137786	0.0100514	0.00615654	0.00231207	0.00093475	0.000242548	9.4859e-05	0	0	0	0	0	0	0	0	0	0	0
d2_5	0.00785467	0.0122143	0.0142275	0.0107839	0.00718519	0.00383682	0.00140193	0.00084625	0.000230712	8.44491e-05	0	0	0	0	0	0	0	0	0	0
d2_6	0.00386105	0.00782927	0.0101615	0.00846875	0.00732637	0.00366932	0.00205867	0.000744401	0.000832009	0.000131213	0.000146426	0	0	0	0	0	0	0	0	0
d2_7	0.00145569	0.00469158	0.00807243	0.00726146	0.00670434	0.0057217	0.00235626	0.00134101	0.0009316	0.000104878	0	9.29688e-06	0	0	0	0	0	0	0	0
d2_8	0.00100554	0.00357489	0.00699281	0.0073259	0.00691672	0.00550037	0.0028909	0.00194595	0.00119682	0.000823793	8.08829e-05	0.000219639	0	0	0	0	0	0	0	0
d2_9	0.000337881	0.00151099	0.00436359	0.00615491	0.00643294	0.00528626	0.00228408	0.00210349	0.00100545	0.000548407	0.000160354	5.57813e-05	0	0	0	0	0	0	0	0
d2_10	0.00080448	0.000646634	0.00295791	0.00395585	0.00508792	0.00575534	0.00392416	0.00251358	0.00152847	0.000580825	0.000137177	3.1377e-05	2.66229e-06	0	0	0	0	0	0	0
d2_11	0.000208094	0.00193371	0.00234806	0.00307563	0.00566482	0.00480631	0.00452233	0.0033421	0.00102704	0.000662142	0.0012882	0.0003742	0	0	0	0	0	0	0	0
d2_12	5.48839e-05	0.000709178	0.00159381	0.00344857	0.0037507	0.00414762	0.00354485	0.00274817	0.00275722	0.00182042	0.000417786	0.000528528	7.21849e-05	0.00017083	0	0	0	0	0	0
d2_13	3.11551e-05	0.000349378	0.000581541	0.000996795	0.00302556	0.00281887	0.00390607	0.00144667	0.00173141	0.00184378	0.00066646	0.000559672	0.000169319	0	0.00010459	0	0	0	0	0
d2_14	0	0.000130681	0.000341909	0.00141418	0.00326199	0.00307049	0.00242884	0.00467546	0.00229132	0.00248843	0.00125566	0.000565018	0.000162695	0	0	0	0	0	0	0
d2_15	0	0.000122022	0.000398389	0.00125906	0.00106977	0.00233191	0.00305959	0.00326428	0.00250385	0.00149179	0.00108041	0.00113351	0.000671119	9.3085e-05	0.000180127	4.88086e-05	0	0	0	0
d2_16	0	9.92442e-05	8.67164e-05	0.00116569	0.00179506	0.00209275	0.00236158	0.00244938	0.0030676	0.00226742	0.000820218	0.000745378	0.00034595	0.000270666	0	0	0	0	0	0
d2_17	0	2.44043e-05	7.8566e-05	0.000380359	0.00159543	0.00205553	0.00207775	0.00334407	0.00159447	0.00202307	0.00131162	0.00224729	0.000787446	0.000366065	0.000488086	7.3213e-06	0	0	0	0
d2_18	0	0	2.70666e-05	0.000206275	0.00143945	0.00236512	0.00214084	0.00187887	0.00262567	0.00170692	0.00174805	0.000657406	0.000990815	0.000980269	0.000292852	0.000256245	0	0	0	0
d2_19	0	1.42359e-05	0	0.000427076	0.000169203	0.00100806	0.00149469	0.00204867	0.0036385	0.00227439	0.00241142	0.000814756	0.00124741	0.000316073	0.000307494	0.000153399	0	0	0	0
d2_20	0	8.25098e-05	2.44043e-05	9.76173e-05	0.000149215	0.000457639	0.00130062	0.00134664	0.0020435	0.00206658	0.00198394	0.00202311	0.0011527	0.000557802	0.000504356	0.00034166	0	0	0	0
d2_21	0	0	8.78556e-05	6.10108e-05	0.000414873	0.000375827	0.000842646	0.00173911	0.00212852	0.0020187	0.00212689	0.00163997	0.00114456	0.000867632	0.00036316	7.04239e-05	7.3213e-05	0	0	0
d2_22	0	0	0.000143637	0	0.00034166	0.000530638	0.000412084	0.00157745	0.000968212	0.00264427	0.00170505	0.00267158	0.00144962	0.00152573	0.000809526	0	0.000146426	0	0	0
d2_23	0	0	0	0	0.00017083	0.000482043	0.000808713	0.000988026	0.000451353	0.00144078	0.00152956	0.00215688	0.00152236	0.00163997	0.00160092	0.000990815	2.44043e-05	0	0	0
d2_24	0	0	0	0	0	0.000353863	0.00034166	0.000687388	0.00170017	0.00133679	0.00144612	0.00129389	0.00294525	0.00109715	0.00142033	0.00106403	3.4166e-05	0	0	0
d2_25	0	0	0	0	0	0	0.000195235	0.000244043	0.000898079	0.000497848	0.0019886	0.00242544	0.00140569	0.00115072	0.00106333	0.000805343	0.000429516	4.88086e-05	0	0
d2_26	0	0	0	0	0	0.000244043	0.000109819	0.000317256	0.000746424	0.000495408	0.000707725	0.00145415	0.00214398	0.00189866	0.001276	0.000551538	0.000509702	9.76173e-05	0	0
d2_27	0	0	0	0	0	0	1.22022e-05	0.00028309	0.00056618	0.000919229	0.00192306	0.001147	0.00260847	0.00149076	0.00160092	0.00131783	0.000390469	4.88086e-05	0	0
d2_28	0	0	0	0	0	0	0	4.88086e-05	0.000200115	0.000470655	0.00136594	0.00110029	0.000641485	0.00144683	0.0012638	0.001147	0.000244043	5.57813e-05	0	0
d2_29	0	0	0	0	0	0	0	8.78556e-05	0.000146426	6.34512e-05	0.00113724	0.00146426	0.00150331	0.00100546	0.00203532	0.00131783	0.001147	0.000292852	7.3213e-05	0
d2_30	0	0	0	0	0	0	0	0	0.000146426	0.000488086	0.000502729	0.000346541	0.00127147	0.00200604	0.001557	0.00238186	0.000536895	0.00090296	0.000439278	0
d2_31	0	0	0	0	0	0	0	1.46426e-05	1.46426e-05	4.88086e-05	0.000317256	0.000673559	0.000610108	0.00150331	0.00219639	0.00172294	0.000942007	0.000195235	0	0.00017083
d2_32	0	0	0	0	0	0	0	7.3213e-05	0	0.000292852	0.000185473	0.000707725	0.000917602	0.000624751	0.00143985	0.00195235	0.00161069	0.000478325	0.000219639	0
d2_33	0	0	0	0	0	0	0	0	0.000146426	0	0.000390469	0.000200464	0.000536895	0.001276	0.00165949	0.00209877	0.00180592	0.00107379	0.000536895	0.000195235
d2_34	0	0	0	0	0	0	0	0	0	0	3.90469e-05	0.000209877	0.000439278	0.000429516	0.00143985	0.00116165	0.00137315	0.00141545	0.000585704	0.000146426
d2_35	0	0	0	0	0	0	0	0	0	0.000195235	0	0.00017083	0	0.000366065	0.00111284	0.00204996	0.00157652	0.00187913	0.000829747	4.88086e-05
d2_36	0	0	0	0	0	0	0	0	0	0	0	0.00017083	0.000292852	0.000585704	0.000927364	0.0017083	0.00190354	0.00214758	0.0017083	0.00129343
d2_37	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000146426	0.000244043	0.00146426	0.000780938	0.00136664	0.0017083	0.00073213
d2_38	0	0	0	0	0	0	0	0	0	0	0	0	0.000146426	0	0.000146426	0.000634512	0.00151307	0.00100058	0.00165949	0.00219639
d2_39	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.00073213	0.00073213	0.00131783	0.00229401	0.000927364
d2_40	0	0	0	0	0	0	0	0	0	0	0	0	0	0	4.88086e-05	0.000146426	0.000439278	0.000439278	0.00268448	0.00512491
d2_41	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000292852	0.000878556	0.00161069
