	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0529463	0.0089853	0.00223361	0.000277422	1.87475e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.12429	0.0445196	0.0152875	0.00402212	0.000823935	0.00019879	4.64324e-05	1.89559e-05	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.050589	0.0345921	0.0148813	0.00575412	0.00178685	0.000815702	0.000244371	4.73897e-05	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0247543	0.0246726	0.015825	0.00744171	0.00289826	0.00117501	0.000344343	0.000255776	9.95184e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.0120114	0.0176269	0.0133907	0.00747114	0.00397074	0.00183108	0.000740618	0.000346086	0.00017856	0	0	0	0	0	0	0	0	0	0
d2_5	0.00703433	0.0115717	0.00980642	0.00712278	0.00487244	0.00290245	0.000836727	0.000158278	0.000242841	0	0	0	0	0	0	0	0	0	0
d2_6	0.00370152	0.00801873	0.00883005	0.00674343	0.00556573	0.00239693	0.00294666	0.000711096	0.000103226	0	0	0	0	0	0	0	0	0	0
d2_7	0.00203231	0.00613628	0.00725058	0.00627839	0.00600429	0.00307183	0.00240106	0.000786761	0.000423619	5.36181e-05	0	5.0549e-05	0	0	0	0	0	0	0
d2_8	0.000732377	0.00306496	0.00453175	0.00634869	0.00402296	0.00290473	0.00275638	0.00128219	0.000233541	3.33451e-05	0	0	0	0	0	0	0	0	0
d2_9	0.00051478	0.00238585	0.00363556	0.00358856	0.00445787	0.00423101	0.00210616	0.00163273	0.000624746	0.00021958	0.00022395	4.48955e-05	1.18167e-05	0	0	0	0	0	0
d2_10	0.000754427	0.00199452	0.00291662	0.0034269	0.00393998	0.00326965	0.00211266	0.00209217	0.000633255	0.000697139	0.000176561	0	0.000280276	0	0	0	0	0	0
d2_11	0.000314562	0.000650309	0.0022245	0.00317455	0.00417683	0.00426284	0.00204765	0.00186473	0.0011434	0.000821106	0.000750653	0	0	0	0	0	0	0	0
