	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d1_0	0	0.0764761	0.0236221	0.00859939	0.00371381	0.00130335	0.000215304	0.000102676	7.75509e-05	0	0	0	0	0	0	0	0	0	0
d1_1	0.0797452	0.0550801	0.0295866	0.0172346	0.00663315	0.00300154	0.00135095	0.000280197	0.000289596	0.000150127	0	0	0	0	0	0	0	0	0
d1_2	0.026958	0.0311587	0.0248169	0.0170304	0.0108081	0.00517597	0.00245785	0.00104399	0.00115691	0.000349424	0	0	0.000141253	0	0	0	0	0	0
d1_3	0.0106653	0.0160907	0.0221226	0.0176626	0.0120479	0.0082286	0.00434778	0.00329488	0.0009321	0.000756686	7.06267e-05	0	4.2376e-05	0	0	0	0	0	0
d1_4	0.00378348	0.00856132	0.0119324	0.0130082	0.0114907	0.00855972	0.00698495	0.00314466	0.00171903	0.000779676	0.000710191	0.000411187	0	0	0	0	0	0	0
d1_5	0.0011828	0.00322517	0.0073482	0.00853997	0.00883348	0.00844726	0.0057215	0.00431216	0.00278813	0.00307407	0.000723159	0.00016715	4.43939e-05	0.000188338	0	0	0	0	0
d1_6	0.000778394	0.0016314	0.00280128	0.00513326	0.0070715	0.0068924	0.00717494	0.00469262	0.00436681	0.00219783	0.00148762	0.00102792	0.000669048	2.74659e-05	2.07396e-05	4.70845e-05	0	0	0
d1_7	0.000154197	0.0010632	0.00251496	0.00442867	0.00384124	0.00472704	0.00592185	0.00443043	0.00463161	0.00369456	0.00317184	0.000794158	0.000490015	0.000386765	0.00021188	6.32277e-05	0	0	0
d1_8	0	0.000362339	0.000500207	0.00122025	0.00320347	0.00307381	0.00463242	0.00451358	0.00417907	0.00242697	0.00326199	0.00181879	0.000701447	0.000505822	0.000612098	0.000117711	0.000188338	0	0
d1_9	0	4.93002e-05	0.000493697	0.000557734	0.00178299	0.00281645	0.00324796	0.00563348	0.0045955	0.00445692	0.00302652	0.00254929	0.00134637	0.00109797	0.0010029	4.70845e-05	8.47521e-05	0	2.35422e-05
d1_10	0	0.000210759	0.000177022	0.000345398	0.00104998	0.0010649	0.00203854	0.00268457	0.00285352	0.00437131	0.0036579	0.00421367	0.00196927	0.00124505	0.000706267	0.00021188	0.00014798	0	0
d1_11	0	0	0.000178921	0	0.000955142	0.000523759	0.00101367	0.0019688	0.0021984	0.00202566	0.00283381	0.00272171	0.00258156	0.00145155	0.00130155	0.0003343	0.000367259	0.000141253	0
d1_12	0	0	0	2.21511e-05	0.000141253	0.000510323	0.000505037	0.00101528	0.0027595	0.00302585	0.00254682	0.00288527	0.00351721	0.00201522	0.00154437	0.00140783	0.000659183	0.000188338	4.70845e-05
d1_13	0	0	0	3.76676e-05	8.47521e-05	2.51117e-05	0.000571292	0.000800436	0.000901209	0.00159671	0.00275646	0.00332282	0.00437852	0.00298516	0.00235422	0.00152083	0.000494387	0	0.000461428
d1_14	0	0	0	0	1.46757e-05	0.000188338	9.4169e-05	1.61432e-05	0.000447303	0.00212788	0.000930255	0.00248135	0.00196746	0.00344188	0.00325825	0.00260377	0.00229772	0.000847521	0
d1_15	0	0	0	0	0	0	0	0.000178921	0.000376676	0.000291924	0.000823978	0.00180334	0.00250523	0.00271408	0.00397595	0.00324883	0.00232126	0.00115357	0.000282507
d1_16	0	0	0	0	0	3.76676e-05	0	0	0	0.000470845	0.000588556	0.00164796	0.0010594	0.002667	0.00327708	0.00393626	0.00502862	0.0016715	0.00117711
d1_17	0	0	0	0	0	0	0.000188338	0	0	0.000141253	0.000282507	0.000329591	0.00084483	0.0010594	0.00260377	0.00280153	0.0022836	0.0028957	0.00178921
d1_18	0	0	0	0	0	0	0	0	0	0	0.000141253	0	0.00042376	0.000682725	0.000706267	0.0027309	0.00275444	0.00383738	0.00386093
d1_19	0	0	0	0	0	0	0	0	0	0	0	0	0	0.000282507	0.000329591	0.00107353	0.00216589	0.00489679	0.00513221
