	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d2_0	0	0.0409425	0.0076945	0.0016124	0.000557846	0.00014284	1.2583e-05	0	0	0	0	0	0	0	0	0	0	0	0	0
d2_1	0.0830879	0.0363737	0.012233	0.00391236	0.00135425	0.000328762	0.000102067	2.64906e-05	0	0	0	0	0	0	0	0	0	0	0	0
d2_2	0.0382969	0.028176	0.0170183	0.00785314	0.00289375	0.000925001	0.000533181	0	7.33045e-07	0	0	0	0	0	0	0	0	0	0	0
d2_3	0.0210916	0.0209339	0.0151389	0.00941593	0.00358301	0.00145489	0.000413161	0.000165864	6.73618e-05	4.74958e-05	0	0	0	0	0	0	0	0	0	0
d2_4	0.0116876	0.0172843	0.0141027	0.010352	0.00521571	0.00209648	0.00062966	0.000202478	0.000110446	0.000447397	0	0	0	0	0	0	0	0	0	0
d2_5	0.00681135	0.013412	0.0121241	0.00974775	0.00514591	0.00333105	0.00225221	0.000598864	0.000303328	5.03897e-06	0	0	0	0	0	0	0	0	0	0
d2_6	0.00295781	0.00802479	0.00974142	0.0104279	0.00684503	0.00275909	0.00170361	0.00153411	0.000232161	0.000122887	0	0	0	0	0	0	0	0	0	0
d2_7	0.0027333	0.00534278	0.00713786	0.00734384	0.00529756	0.00273775	0.00138597	0.001154	0.000154974	0.000379189	5.77117e-05	0	0	0	0	0	0	0	0	0
d2_8	0.00119254	0.00357818	0.00588125	0.00701441	0.0059604	0.00440886	0.00278671	0.00184286	0.000310791	0.000383325	0.000304107	0	0	0	0	0	0	0	0	0
d2_9	0.000751239	0.00188476	0.00286193	0.00601973	0.00538892	0.00446592	0.00240278	0.00185047	0.000629783	0.00026877	5.8868e-05	2.83828e-05	7.52574e-06	0	0	0	0	0	0	0
d2_10	0.000212793	0.00188556	0.00355531	0.00434061	0.00455842	0.00382956	0.00299182	0.00206391	0.00126945	0.000321592	0.000300033	0.000182911	0	0	0	0	0	0	0	0
d2_11	0.000159809	0.0013386	0.00169264	0.00324266	0.00437015	0.00438869	0.00443907	0.00246873	0.00155225	0.000641668	0.000254657	7.67548e-05	0.000240308	0	0	0	0	0	0	0
