	d1_0	d1_1	d1_2	d1_3	d1_4	d1_5	d1_6	d1_7	d1_8	d1_9	d1_10	d1_11	d1_12	d1_13	d1_14	d1_15	d1_16	d1_17	d1_18	d1_19
d3_0	0	0.0671874	0.0576545	0.047574	0.0354552	0.0266295	0.0237623	0.0197704	0.0152231	0.0149588	0.0113602	0.00806928	0.00641207	0.00573053	0.00349907	0.00351514	0.0024324	0.00207353	0.000970896	0.00195745
d3_1	0.0165002	0.00229615	0.00272184	0.00296839	0.00215734	0.00154993	0.00190573	0.00149545	0.00179437	0.00149906	0.00229463	0.00155185	0.000720471	0.00205229	0.000225461	0.000412344	0.000163667	0.000876406	0.000184507	0.000645773
d3_2	0.0152374	0.00269204	0.00319686	0.00221296	0.00199539	0.00121872	0.00118886	0.00104253	0.00226148	0.00121692	0.000862009	0.00155498	0.000725713	0.000931059	0.000129155	0.000131111	0.000728941	0.00026418	0.000136982	0.000810152
d3_3	0.0132385	0.003637	0.00167397	0.00125677	0.002	0.00153973	0.00131096	0.00172302	0.00124854	0.00192433	0.00141803	0.00161403	0.000587066	0.000359113	0.000511224	0.000545972	0.000284308	0.000487265	0.000246568	0.000293533
d3_4	0.0117002	0.0025615	0.00223032	0.00250091	0.00303612	0.00189279	0.0014913	0.00162146	0.00112572	0.00195273	0.000506646	0.00105614	0.00116753	0.00144347	0.00121974	0.000716221	0.00120936	0.00104498	0.000357132	0.000410946
d3_5	0.00966354	0.00321078	0.00233621	0.00226553	0.00287298	0.00298189	0.00215779	0.0012384	0.00101486	0.000966766	0.0010303	0.000219223	0.000688126	0.000298692	0.00124123	0.00061642	0.000587066	0.000501942	4.403e-05	0.00125045
d3_6	0.00919153	0.00115041	0.00251224	0.00251396	0.000593709	0.00176869	0.00147317	0.00134729	0.00156743	0.000889755	0.00155329	0.000529268	0.00128202	0.00048433	0.000494114	0.0005661	0.00105405	0.000692586	0.00017612	0.000763186
d3_7	0.00860039	0.00142001	0.0023264	0.000971714	0.00259928	0.00114315	0.00134786	0.00183639	0.00167617	0.00120621	0.000538347	0.00121774	0.000801173	0.00121649	0.000730898	0.000676105	0.00103575	0.000146767	0.0004403	0.00158508
d3_8	0.00651226	0.000803527	0.0010277	0.00224696	0.00138151	0.0023162	0.000635689	0.00166555	0.00221053	0.000779142	0.00076972	0.00122823	0.000992981	0.0011062	0.000825514	0.00178664	0.0004403	0.00031408	0.000305576	0.000998013
d3_9	0.00810715	0.00128019	0.000747533	0.00101963	0.00154817	0.00149985	0.00195119	0.00165888	0.000853563	0.000523559	0.00142136	0.00129866	0.000606635	0.000689803	0.00128623	0.00070448	5.87066e-05	8.80599e-05	0.000692738	0.000645773
d3_10	0.00703358	0.00154676	0.00173353	0.00137561	0.00286849	0.0011402	0.00160129	0.000813228	0.000543036	0.000708243	0.000737035	0.000634333	0.000570293	0.00140382	0.000800367	0.00203178	0.000561906	0.00047804	0.000780798	0.000645773
d3_11	0.00541489	0.0020854	0.000746231	0.000722981	0.00158367	0.00153198	0.00156568	0.00111965	0.000988787	0.000685227	0.000621683	0.000988495	0.000949896	0.0019109	0.00120669	0.000636548	0.000381593	0.00021386	0.000675126	0.00113723
d3_12	0.00632775	0.00198329	0.000796159	0.000897695	0.00223978	0.000998523	0.00107286	0.000915404	0.00122393	0.000722092	0.000372796	0.00191515	0.000912888	0.000334069	0.00106259	0.000405076	0.00105532	0.000507393	5.87066e-05	0.000604678
d3_13	0.00582974	0.00104571	0.00101952	0.00157988	0.000863631	0.00090338	0.00139519	0.000650328	0.00176887	0.000731885	0.00107873	0.00128232	0.000986271	0.000868858	0.00060384	0.000851246	0.000117413	0.000780798	0.000547929	0.00159347
d3_14	0.0034739	0.00148997	0.00108366	0.00157845	0.00102024	0.000948109	0.00110956	0.000853203	0.000424155	0.0014397	0.000641859	0.000771315	0.000495652	0.00114771	0.000587066	0	0.00150876	0.00108607	0.000413882	0.00149702
d3_15	0.00501368	0.000777232	0.00105355	0.00117748	0.00107009	0.00168785	0.00106072	0.000733877	0.000465062	0.000954132	0.000931419	0.000644838	0.000511167	0.00107391	0.00174268	0.00141412	0.000678888	0.000724048	0.000807216	0.00136786
d3_16	0.00325699	0.001271	0.0011554	0.00123987	0.00115837	0.00105112	0.00127883	0.00131057	0.000689384	0.000516306	0.00121523	0.00021386	0.00122613	0.000994658	0.0010303	0.00165806	0.00128036	0.000504877	0.000692738	0.000968659
d3_17	0.00206808	0.00044551	0.000748219	0.000732581	0.00111749	0.000424946	0.000338389	0.000750892	0.00165146	0.00112628	0.00138352	0.000969638	0.00121187	0.000763186	0.000630385	0.000962789	0.000205473	0.000135025	0.000986271	0.00208409
d3_18	0.00244757	0.000375294	0.00086519	0.000775492	0.000125542	0.0002273	0.000673561	0.000756577	0.00136158	0.00103701	0.00087375	0.00154986	0.000516618	0.000501942	0.000406753	0.000587066	0.000701125	0.000998013	0.000645773	0.00158508
d3_19	0.00223104	0.000244083	0.00147161	0.000302013	0.000981842	0.000489833	0.00170723	0.000816022	0.00192196	0.00165008	0.000885492	0.000821893	0.000466718	0.000810152	0.000422688	0.000223085	0.00148528	0.000763186	0.000234827	0.00152637
d3_20	0.00391651	0.00114834	0.00213341	0.00173506	0.00285453	0.00230477	0.00397824	0.00287326	0.003198	0.00451665	0.00526205	0.0051719	0.005208	0.00542911	0.005583	0.00556832	0.00882654	0.00823654	0.00750271	0.0248296
