	d2_0	d2_1	d2_2	d2_3	d2_4	d2_5	d2_6	d2_7	d2_8	d2_9	d2_10	d2_11	d2_12	d2_13	d2_14	d2_15	d2_16	d2_17	d2_18	d2_19	d2_20	d2_21	d2_22	d2_23	d2_24	d2_25	d2_26	d2_27	d2_28	d2_29	d2_30	d2_31	d2_32	d2_33	d2_34	d2_35	d2_36	d2_37	d2_38	d2_39	d2_40	d2_41
d3_0	0	0.112198	0.0789515	0.0578013	0.0475434	0.0342429	0.0283358	0.0217217	0.0188898	0.0139331	0.0119113	0.0108837	0.00787952	0.00689832	0.00614298	0.00646159	0.00428673	0.00384474	0.00293368	0.00243546	0.00157092	0.00174523	0.00147173	0.00129896	0.000795155	0.000407275	0.00047942	0.000381675	0.000319835	0.000991423	0	6.98185e-05	0.000223419	0.000279274	0.000139637	0.000395638	0	0	0.000139637	0	0	0
d3_1	0.00231867	0.00145308	0.00265376	0.00229567	0.00230637	0.0020237	0.0016689	0.00169303	0.00233341	0.00131864	0.0011034	0.00159483	0.00163575	0.00124541	0.0011737	0.00161312	0.000370952	0.000307735	0.000979786	0.000264746	0.000502693	0.000650521	0.000316178	0.000416251	0.000502693	0.000197819	0.000456148	0.00013731	4.65457e-05	0.000316511	0.000256001	0.000186183	0.000139637	0.000139637	0	0	0.000139637	0	0	0.000139637	0	0
d3_2	0.00222869	0.00192986	0.00175691	0.00215632	0.00118193	0.00188107	0.00233063	0.00213177	0.00146515	0.00142217	0.00132275	0.0010102	0.000790652	0.000674441	0.00054287	0.000923821	0.00121574	0.000319382	0.000608041	0.00051033	0.000367711	0.000691979	0.000744821	0.00016291	0.000583816	0.000579161	0.000446838	9.30914e-06	0.000155596	0	0	0	0	4.65457e-05	0.000139637	0	0	8.37822e-05	0	0.000139637	0	0
d3_3	0.00223535	0.00163559	0.00129075	0.00156236	0.00185677	0.00191688	0.00141674	0.00205528	0.000920283	0.00131033	0.00114163	0.0015519	0.00102719	0.00081595	0.000798865	0.000640216	0.000441943	0.000597377	0.000621939	0.00016291	0.00105891	0.000418246	0.000747058	0.000235056	0.000537603	0	0.000209456	0	0.000186183	0.000139637	0.000418911	0	0.000186183	0.000139637	0.000186183	0	0	0	0	0	0	0
d3_4	0.00158177	0.00143411	0.00147782	0.00197463	0.00170202	0.00183925	0.00097714	0.00174741	0.000933044	0.00169629	0.00165264	0.0013301	0.0011213	0.00121662	0.000657291	0.001274	0.00140021	0.000998292	0.000626815	0.000354412	0.00117683	0	0.000556221	0.000332469	0.000369262	0.000749385	0.000349093	0.000279274	0.000502693	0.000279274	0.000139637	0.000186183	0	0.000200146	0	0	0	0	0	0	0	0
d3_5	0.00164715	0.000904166	0.00196169	0.00126871	0.00153685	0.0012942	0.0018411	0.000963125	0.00167388	0.00107165	0.00130147	0.00138264	0.000435332	0.00046157	0.00102655	0.000877143	0.00110619	0.000671681	0.000495591	0.00102314	0.000892807	0.000267849	0.000321165	0.000625902	0.000512002	0.000395638	0.00032582	0	0	0.000302547	9.30914e-05	8.37822e-05	0.000155596	0.000256001	0.00016291	0.000139637	0.000139637	0.000139637	0	0	0.000139637	0
d3_6	0.00125034	0.000902014	0.000735502	0.000726549	0.00120486	0.00164128	0.00159728	0.000596312	0.00113579	0.00104455	0.00132237	0.00115742	0.000468359	0.000858927	0.000587707	0.000487668	0.000608425	0.000993213	0.000484203	0.00109159	0.000509675	0.000256001	0.000131453	0.000692866	0.000698185	0.000768004	0.000395638	0.000260656	0.000200146	0.000595785	0	0.000535275	4.65457e-05	0	0.000139637	0	0	0	0	0	0	0.000139637
d3_7	0.00101886	0.000989362	0.000707915	0.00171794	0.00115565	0.00189793	0.00106297	0.000672033	0.00115817	0.0010361	0.00122892	0.00102156	0.000810771	0.000726213	0.000507282	0.00060234	0.000955201	0.000132962	0.000513886	0.000480196	0.000169116	0.000728107	0.000626039	0.00102866	0.000279274	0.000851121	0.000358402	0.000279274	0.000409602	0.000176874	0.000363056	0.000307201	0	0.000186183	0.000256001	0.000139637	0.000293238	0	0	0	0	0.000139637
d3_8	0.000852349	0.000901088	0.00095426	0.000537589	0.000884537	0.00125754	0.0014757	0.00047272	0.000549782	0.00104099	0.0011093	0.000654851	0.000518976	0.000431167	0.000815093	0.00116983	0.00110513	0.000140191	0.000367046	0.000826186	0.000401069	0.000791276	0.00016291	0.000998405	0.00018851	0.00121019	0.000200146	0.000339783	0.000637676	0.000176874	0.000465457	0.000139637	0.000139637	0	0.000186183	0	0.000232728	0	0	0.000139637	0	0
d3_9	0.000793218	0.000795577	0.000699346	0.000682625	0.000716477	0.000701374	0.000458212	0.000970693	0.000888555	0.00115126	0.000382257	0.000941817	0.00100104	0.000653981	0.00107283	0.000635587	0.00134174	0.000240929	0.000410096	0.000874726	0.000504245	0.000622201	0.000442184	0.000223419	0.000732762	0.000248244	0.000195492	6.98185e-05	0.000186183	0.000279274	0.000851786	0.000512002	0	0.000279274	1.39637e-05	0	9.30914e-06	0.000223419	0.000349093	0	0	0
