	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0181371	0.0145717	0.0104903	0.00833305	0.00535438	0.00441755	0.00284828	0.00246502	0.00170215	0.000707441	0.000737177	0.000707274	0.000275427	9.69293e-05	2.38245e-05	0	5.72961e-05	0
d2_1	0.0930944	0.0066666	0.00453142	0.00374761	0.00298898	0.0021254	0.00149096	0.00165403	0.0014519	0.000626323	0.00053403	0.000427482	7.18682e-05	0.000155335	7.16577e-05	5.80684e-05	0	5.14255e-06	0
d2_2	0.0665804	0.00569299	0.00454353	0.0038672	0.00230871	0.00255486	0.00172551	0.00124138	0.000763731	0.000680354	0.000626155	0.000395824	0.000218191	5.53671e-05	3.08238e-05	8.38046e-06	6.59961e-05	3.66645e-05	4.39974e-06
d2_3	0.0469813	0.00492554	0.00332359	0.00288957	0.00298494	0.00223714	0.00191802	0.0018755	0.00167919	0.000802959	0.000276827	0.000288668	0.000295195	0.00013551	9.16517e-05	9.29088e-05	0.00017599	0	1.99988e-06
d2_4	0.0379677	0.00400197	0.00405752	0.00304378	0.00250106	0.00196913	0.00185095	0.00109457	0.000955337	0.00101342	0.000445595	0.000766252	0.000171635	0.000287961	0.000155167	7.69163e-05	0	3.80747e-06	0
d2_5	0.0288531	0.00375706	0.00373358	0.00256687	0.00269306	0.0016547	0.0022172	0.000894895	0.000850201	0.00187005	0.000593274	0.000608237	0.00101819	0.000290803	0.000134925	0.000105594	0.000118464	2.19987e-05	0
d2_6	0.0216047	0.00326746	0.00378716	0.00281241	0.00301618	0.00256095	0.00121183	0.00100929	0.00075231	0.000677939	0.00102007	0.000768112	0.00057814	0.000586724	9.38611e-05	0.000131887	3.15838e-05	7.14958e-05	0.00017599
d2_7	0.0154856	0.00350501	0.00298382	0.002437	0.00195779	0.00159766	0.00222484	0.00140834	0.000814564	0.000630556	0.000647545	0.000682392	0.000730016	0.000686088	0.000129678	0.000342865	3.06315e-05	1.0047e-05	0
d2_8	0.013027	0.00297468	0.00287375	0.00329371	0.00214318	0.00238279	0.00149502	0.00134486	0.000684508	0.00157422	0.000599403	0.00026149	0.000145201	0.000399276	6.39962e-06	0.000421842	3.50836e-05	9.97743e-06	8.99947e-06
d2_9	0.0089855	0.00231639	0.00134355	0.00276648	0.00316918	0.00179939	0.00214766	0.00112639	0.000875921	0.000868449	0.000376708	0.000693585	0.000211187	0.000437879	0.000314267	7.07101e-05	0.000329666	4.80829e-05	0
d2_10	0.00908558	0.00185371	0.00177511	0.00213992	0.001625	0.0017977	0.000882141	0.0013977	0.000837931	0.00126643	0.0007241	0.000879107	0.000466372	0.00074012	0.000125174	0.000463665	9.09279e-05	2.67127e-05	0
d2_11	0.00753079	0.00183549	0.00140531	0.00303486	0.00203121	0.000719572	0.00144742	0.00138286	0.00137787	0.000938617	0.000976068	0.00103046	0.000856997	0.000684474	0.000189189	0.000490257	0.000301801	0.000566405	3.51979e-05
d2_12	0.00563388	0.00209438	0.00146456	0.00145839	0.00114596	0.00130176	0.00141799	0.00101538	0.000669057	0.00150827	0.000609878	0.00123244	0.000666918	0.000626649	0.000294049	0.000201759	0.000185103	0.000365178	2.19987e-05
d2_13	0.00428645	0.00152606	0.00156347	0.00106623	0.000752254	0.00138107	0.00114369	0.00143748	0.000711501	0.00112717	0.000354274	0.00130621	0.000469829	6.59961e-05	0.000105279	0.000258118	0.000159857	0.000336999	0.000252985
d2_14	0.00322685	0.00115943	0.00138523	0.00267353	0.00109078	0.00105295	0.00139241	0.000793182	0.000776258	0.000792991	0.001139	0.00090687	0.000188979	0.000199874	0.00017599	0.000173475	0.000263984	4.71401e-06	0.00016499
d2_15	0.00374959	0.000929661	0.0017304	0.00173438	0.00107163	0.00190481	0.00119452	0.00101278	0.00173937	0.00132078	0.000682779	0.00140059	0.00054452	0.000306515	0.000459773	0.000316362	0.000263984	2.34653e-05	0.000136706
d2_16	0.00239674	0.000964186	0.00109206	0.00136322	0.00121394	0.00084276	0.00148733	0.00114824	0.00153257	0.00127192	0.000664361	0.00168416	0.000538654	0.000908546	0.000219987	0.00066876	0.000624763	0.000479572	0.000299182
d2_17	0.00163408	0.00120301	0.000911609	0.00121002	0.000878078	0.00162267	0.00103603	0.00153163	0.000608316	0.000638696	0.000624537	0.000494342	0.000444059	0.000219568	0.000490257	0.000615964	0.000481771	0.000255185	0.000571966
d2_18	0.00217357	0.000773288	0.00176325	0.000626849	0.000967164	0.000565052	0.000512674	0.000611764	0.000742927	0.00123235	0.00105311	0.000684159	0.000785039	0.000494971	0.000429175	0.000461973	0.00043746	0.000145191	0.000173475
d2_19	0.00156784	0.000683112	0.00111565	0.000888119	0.00137816	0.000525769	0.000636496	0.00140811	0.0006432	0.00168887	0.000487324	0.000656399	0.00029164	0.000351351	0.000202388	0.000516655	0.00101152	0.00017599	0.000211187
d2_20	0.000709458	0.0008811	0.000525455	0.000841807	0.000796353	0.000570604	0.000428975	0.0012795	0.000403195	0.00104609	0.000962721	0.000699244	0.00160957	8.54807e-05	0.00068196	0.000285983	0.000577832	2.19987e-05	0.000461973
d2_21	0.0010278	0.000318248	0.000675246	0.000432641	0.000956724	0.000335516	0.00140456	0.000654933	0.000730147	0.000569966	0.000302849	0.00113733	0.00084035	0.000560233	0.000563681	0.000620363	0.000285983	0.000534254	8.79948e-05
d2_22	0.000508062	0.00070113	0.00111146	0.000744813	0.00054012	0.000247852	0.000444374	0.000556567	0.000481457	0.00108234	0.000800753	0.00126366	0.000589251	0.000501256	0.00129792	0.000558767	0.000708358	0.000565567	0.000644248
d2_23	0.000140635	0.00011175	0.000597736	0.000296982	0.000318981	0.000844121	0.000987427	0.000494028	0.00128472	0.00104022	0.000827151	0.000406976	0.000459458	0.000483971	0.000439974	0.000233186	0.00067316	0.000483971	0.00109993
d2_24	0.0005639	0.000145191	0.00028085	0.000729309	0.000443326	0.000276869	0.00033438	0.000340472	0.000556253	0.000470144	0.000549967	0.00167999	0.000497171	0.000985542	0.000725957	0.00106914	0.000439974	0.000629163	0.000585165
d2_25	0.000266184	0.00040509	0.000395977	0.000662161	0.000397548	0.000778446	0.000435574	0.001511	0.000461973	0.00109742	0.00100461	0.000903613	0.00103174	0.000481457	0.000941544	0.00083595	0.000378378	0.000197988	0.00109114
d2_26	0.000277184	0.000114393	0.000189189	0.000211187	0.000153991	0.000325581	0.000365178	0.00083595	0.000387177	0.000910746	0.00125979	0.000541168	0.000659961	0.000893147	0.000545568	0.00101194	0.000833436	0.000345065	0.0016191
d2_27	3.51979e-05	4.39974e-05	0.00017379	0.000109993	0.000124659	0.000280117	0.000120993	0.000497171	0.000691073	0.000153991	0.000544834	0.000413576	0.00050597	0.000417975	0.000387177	0.00159711	0.000593965	0.000387177	0.000725957
d2_28	0.000189189	0.000131992	2.51414e-05	0.000131992	2.19987e-05	7.91953e-05	0.000268384	0.000703958	0.00016719	0.000532368	0.000140792	0.000796039	0.00050597	0.000987427	0.000123193	0.000153991	0.000666246	0.000571966	0.00101194
d2_29	0	0.000131992	0	4.39974e-05	0.000131992	0.000371045	0.000307982	0.000651161	0.000431174	0.000884348	0.000417347	0.000153991	0.000571966	0.000695159	0.00034318	0.000435574	0.000703958	0.000307982	0.00148711
d2_30	0	0.00027027	0.00017599	0.00032998	0.000197988	0.000153991	0.000615964	0.000637962	0.000651161	0.000241986	0.00084035	0.000461973	0.000527969	0.000219987	0.000967943	0.00101194	0.000417975	0.000131992	0.00196228
d2_31	0	0	0.000109993	0.000263984	0	0.00050597	0.000228786	0.000563167	0.000351979	0.000422375	0.000321181	0.000431174	0.00017599	0.00067316	0.000519169	0.000761155	0.00050597	0.000439974	0.00180138
d2_32	3.51979e-05	0	0.000153991	0	0.00017599	0.000131992	0.000191074	0.000307982	0	0.000197988	0.000211187	0.000285983	0.000791953	0.000593965	0.00114393	0.00107794	0.000285983	0.000703958	0.00129792
d2_33	0	0	3.51979e-05	0.000131992	2.19987e-05	0.000263984	0.000123193	8.79948e-05	1.31992e-05	0.000637962	0.000417975	0.000593965	0.000659961	0.00118793	0.000717158	0.000879948	0.000747956	0.000593965	0.00241986
d2_34	9.89941e-05	7.91953e-05	0	0.000131992	0	0.000307982	0.000263984	0.000153991	0.000189189	0.00017599	0.000316781	0.000615964	0.00100314	0.000219987	0.000373978	0.000571966	0.000593965	0.00105594	0.00224387
