	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d2_0	0	0.0136904	0.0101872	0.00780105	0.00684806	0.0055722	0.00392436	0.00333057	0.00303727	0.00214699	0.00377426	0.00179716	0.00246019	0.000689163	0.000538685	0.000919308	0.000640515	0.000119439	0.000610974
d2_1	0.0672057	0.00288105	0.00360224	0.00205317	0.00240127	0.00177507	0.00178518	0.00152356	0.00110966	0.000945496	0.00102317	0.000919902	0.000106057	0.000599091	0.0006411	0.00010569	0.00046126	4.03224e-05	0.00012441
d2_2	0.0441951	0.00229847	0.00214774	0.0016467	0.00256194	0.00124163	0.000989919	0.00107805	0.00108221	0.000972184	0.00117809	0.000685337	0.000406467	0.00101787	8.87077e-05	0.000254248	0.000300339	1.34325e-05	0.000248712
d2_3	0.0401818	0.00356077	0.00233589	0.00132167	0.001942	0.00204932	0.00115069	0.00116902	0.000761763	0.000709899	0.000470628	0.000877218	0.000642045	0.000999152	0.000280208	0.000407917	0.000212707	9.90301e-05	0.00051104
d2_4	0.0325082	0.00288922	0.00188687	0.00225388	0.00253514	0.00167073	0.000763424	0.00153471	0.00125444	0.00054933	0.00159665	0.000377232	0.000398858	0.000510167	0.000286807	7.12432e-05	0.000606541	1.19461e-05	0.000225206
d2_5	0.0274364	0.00315404	0.00300677	0.00213331	0.00293963	0.00115388	0.00120838	0.00063025	0.0015921	0.000683606	0.000216916	0.00113407	0.000537836	0.000242188	0.00054053	0.000139635	0.000112392	3.87937e-05	0.000609064
d2_6	0.0231952	0.00186923	0.00296445	0.00198433	0.00198904	0.00116023	0.0014691	0.00158025	0.00126014	0.00104575	0.000426338	0.000914652	0.000777389	0.000298654	0.000117265	0.00017682	0.000153526	0.000131289	0.000297307
d2_7	0.0194555	0.00225006	0.00253291	0.00178581	0.00220597	0.0015894	0.00114991	0.00122174	0.00120603	0.00129764	0.000679319	0.00121046	0.000293011	0.0010278	0.000662819	0.000413615	0.000464637	0.00035223	0.000214213
d2_8	0.0188692	0.00168789	0.00184773	0.00150961	0.00211396	0.0012185	0.000539044	0.000923156	0.00167858	0.00106499	0.000482134	0.000773419	0.000507835	0.000497845	0.000436754	0.000570152	0.000289649	0.000533874	0.000233458
d2_9	0.011818	0.00165137	0.00171629	0.00171601	0.00230318	0.000529715	0.00165947	0.000425592	0.00112807	0.000648809	0.000617535	0.0007869	0.000409444	0.000519221	0.000322352	0.000248202	0.0003766	0.000145711	0.000463486
d2_10	0.0120036	0.00157007	0.00178512	0.00195861	0.00126356	0.00155845	0.000482506	0.0013218	0.00143054	0.00169329	0.000455003	0.00106349	0.000560273	0.00054124	0.000285535	0.000284315	0.000200434	0.000212013	0.000858786
d2_11	0.00961295	0.000919782	0.00125287	0.00118265	0.000814514	0.00129113	0.00117256	0.000666891	0.000912085	0.00128944	0.000805783	0.00103019	0.00058616	0.000529319	0.000406542	0.000490046	0.000465855	0.000278203	0.00049163
d2_12	0.00866932	0.0015789	0.00118691	0.00138318	0.00145659	0.0011598	0.000982494	0.000616502	0.00116338	0.000778408	0.000561921	0.000358492	0.000489217	0.000476818	0.000684748	0.00052078	0.000348278	0.000799947	0.000458881
d2_13	0.00814886	0.000825219	0.00140675	0.00172077	0.000937554	0.00144633	0.00106829	0.000581792	0.000168043	0.000925104	0.00113203	0.00100902	0.000294515	0.000346644	0.000398353	0.000285544	0.000781773	0.000406814	0.000763223
d2_14	0.00738032	0.00116541	0.00157318	0.00138692	0.00108059	0.00136926	0.000227042	0.000908645	0.000801176	0.00127071	0.00114432	0.000550489	0.000612558	0.000892248	0.000141042	0.000938943	0.000286197	0.000386393	0.000516832
d2_15	0.00638581	0.00109445	0.00098139	0.00110533	0.00175134	0.000895415	0.000648411	0.00096861	0.000272685	0.000879931	0.000914883	0.000787975	0.000248681	0.00101293	0.000433871	0.000621784	0.000351062	0.000961411	0.00114831
d2_16	0.00460965	0.000594075	0.00104143	0.0009258	0.00119664	0.00158561	0.00133544	0.000276333	0.000843339	0.000309485	0.000136628	0.000574297	0.000325067	0.0003385	0.00010786	0.000514416	0.000218275	1.30598e-05	0.000364085
d2_17	0.00446256	0.000863092	0.000815785	0.00191617	0.00105134	0.00158547	0.000315568	0.000246135	0.000623313	0.000347222	0.000889215	0.000506191	0.00115247	0.000636318	0.000582588	0.000315187	0.00086966	0.000591681	0.000923154
d2_18	0.0032263	0.00113295	0.00134976	0.00165264	0.00126094	0.000691582	0.00124493	0.000653205	0.000615039	0.000532792	0.000779779	0.000689025	0.000601393	0.00108382	0.000470275	0.00136794	0.000833682	0.000337877	0.00108535
d2_19	0.00330162	0.00110945	0.00102382	0.00148133	0.000620483	0.000269674	0.000575868	0.000709252	0.000590458	0.000585185	0.000939765	0.000491011	0.000618844	0.000865055	0.000599266	0.000542023	0.00101718	0.000310867	0.000635806
d2_20	0.00303145	0.000730076	0.000809472	0.00121144	0.000730756	0.000388764	0.000932888	0.000512739	0.000807487	0.000709993	0.000927944	0.000676232	0.00150736	0.00061892	2.30156e-05	0.000593334	9.44115e-05	0.000544593	0.000932741
d2_21	0.00248052	0.000623002	0.000326243	0.000607726	0.000346835	0.000778147	0.00151264	0.000652681	0.00119119	0.000789037	0.000820908	0.000519391	0.000419926	9.13412e-05	0.000684995	0.00066088	0.000525276	0.00074212	0.00147438
d2_22	0.001247	0.0001883	0.00113677	0.000386473	0.000554955	0.000508378	0.000591927	0.000505339	0.00116634	0.000269961	0.000467312	0.000304331	0.000777807	0.000168866	0.000672906	0.00124117	0.00103546	0.000419095	0.00123416
d2_23	0.00178507	0.000450054	0.000612139	0.00102304	0.000432144	0.000715551	0.000674313	0.000791868	0.0005009	0.000652053	0.000878103	0.000321485	0.001181	0.000399394	0.000947429	0.00136321	0.00122108	0.000779087	0.00142653
d2_24	0.00134757	0.000314351	0.000938358	0.00017853	0.000485874	0.000664098	0.00116773	9.74517e-05	0.0003385	0.000365876	0.00048116	0.000139187	0.000182524	0.00142462	0.000729962	0.000743778	0.000297818	0.000953326	0.00151749
d2_25	0.000907604	0.000114444	0.000296009	0.000134488	0.000149037	0.000512495	0.000408209	0.000262126	0.000149677	0.000315728	0.001038	0.000278245	0.000897293	0.000832817	0.000644761	0.000509785	0.000544977	0.000239343	0.00144227
d2_26	0.00173228	0.000626084	0.000282083	0.00048581	0.000188055	0.000794554	0.000295376	0.000605743	0.000546768	0.000571191	0.000236029	0.000579518	0.000297307	0.000394916	0.00150329	0.00060715	0.00071154	0.00112526	0.00230834
d2_27	0.000597837	0.00021185	0.000322625	0.000676999	1.34325e-05	0.000886547	0.000302424	0.000339287	0.000801718	0.000859203	0.000565573	0.000526555	0.000394916	0.000322381	0.000257905	0.000585422	0.000435598	0.000491247	0.00213148
d2_28	0.000995535	0.000362294	0.000832817	0.000168354	0.000168354	0.000222084	0.000139698	0.000786988	0.000394532	0.000544465	0.000231039	0.000424468	0.000427154	0.000725356	0.000612523	0.00055342	0.000510436	0.000349246	0.00263033
d2_29	0.000633631	0.000514274	0.00030575	0.000295516	0.00049969	0.000378797	0.000263278	0.000274024	0.000195731	0.000494317	0.000671626	0.000274652	0.000231039	0.000383786	0.000822071	0.000676999	0.000526555	0.000387101	0.00182682
d2_30	0.000440587	1.4328e-05	0.000461939	0.000571842	0.000225155	0.000410652	0.000668556	0.000877236	0.000648855	0.000786762	0.000559177	0.00037304	0.000687745	0.000376111	0.000491247	0.000204174	0.000376111	9.40277e-05	0.00208204
d2_31	0.000488944	0.000119613	3.47665e-05	5.37301e-05	0.000383786	0.000365365	0.000488944	0.00071461	0.00039223	0.000940277	0.000644761	0.000591031	1.6119e-05	0.00078446	0.00060715	0.000653716	0.000564166	0.000784843	0.00334432
d2_32	0.00039223	0.000120893	0.000128568	0.000231039	0.000356921	0.000241785	0.000149037	0.000437517	0.000350141	0.000427154	0.000450949	7.67573e-06	0.000859682	1.34325e-05	0.00145839	0.000483571	0.000537301	0.00021492	0.00145839
d2_33	0.000300889	0.000447751	0	0.000419095	0.00016119	0	8.05952e-05	0.000464382	0.000150444	0.00045709	0.000953326	0.000548047	5.37301e-05	0.000402976	0.00021492	0.00049969	0.000752221	0.000123579	0.00415334
d2_34	0.000194115	0.000268651	0.000278393	0	0.00016119	0.000544977	8.05952e-05	0.000752221	6.98491e-05	0.000573908	0.000591031	0.00021492	0.000364597	0.000322381	0.00097098	0.000510436	0.000733032	0.000564166	0.00235338
d2_35	0.000241785	0	0	0	0	2.68651e-05	0.00016119	0.000413396	0.00021492	0.00021492	0.000376111	0.00071461	0.000870428	0.000580285	0.000921088	0.000402976	0.000913412	0.000429841	0.00350589
d2_36	0.000491247	0	5.37301e-05	0	0.000376111	0	0	0.000826548	1.6119e-05	0	0.000779087	0	0.000311635	1.84218e-05	0.000870428	0.000698491	0.000967142	0.00117132	0.00366977
d2_37	0.000241785	0.000120893	0.00055342	0	0	0.00016119	0.00010746	0.000150444	0.000456706	0.000241785	0.000241785	0.000617896	0	0.000429841	0.000671626	0.00039223	0	0.000419095	0.00520107
d2_38	0.00021492	0	0	0	0	0.000510436	0.000201488	0.00016119	5.37301e-05	0.00016119	0	0.000687745	0.000376111	0.000564166	0.000429841	0.000295516	0.000733032	0.000752221	0.00502914
d2_39	1.84218e-05	0	0	0	0	0.000322381	0	0.00021492	0.00021492	0.00031931	0.00021492	0.000241785	6.98491e-05	0.00016119	0.00016119	0	0.000537301	0.000483571	0.00362678
d2_40	1.0746e-05	0	0	0	0.000257905	0	2.68651e-05	0.00016119	0.00021492	5.37301e-05	0.000534231	0.000526555	9.67142e-05	0.000429841	0.000322381	0.000483571	0.000940277	0.000402976	0.00526555
d2_41	0.000188055	0	5.37301e-05	0	0	0	0.000483571	0.000376111	0.000875801	2.68651e-05	0.000376111	0.000429841	0.000241785	0.000537301	0.000752221	0.000537301	0.000376111	0.000805952	0.0213255
