	d0_0	d0_1	d0_2	d0_3	d0_4	d0_5	d0_6	d0_7	d0_8	d0_9	d0_10	d0_11	d0_12	d0_13	d0_14	d0_15	d0_16	d0_17	d0_18
d3_0	0	0.0323243	0.030979	0.0255776	0.0243726	0.0168577	0.0145634	0.0122473	0.0103585	0.0100685	0.00887217	0.00631357	0.00570041	0.00370325	0.00260976	0.00309388	0.00266898	0.00195151	0.00333008
d3_1	0.0238614	0.00467775	0.0032587	0.00354512	0.00369394	0.00247831	0.0024445	0.000817234	0.00108807	0.000467025	0.00243398	0.00128526	0.000542951	0.00122307	0.00103263	0.000530596	0.000666576	0.000383957	0.000158572
d3_2	0.0212578	0.00294592	0.00263827	0.00244029	0.00345339	0.0015381	0.00257413	0.00279708	0.00171308	0.00184898	0.00149297	0.000693458	0.00179048	0.00096742	0.000222683	0.000879252	0.00119015	0.000482957	0.00142456
d3_3	0.0186371	0.00212023	0.00196585	0.0026645	0.00247156	0.00263126	0.00130534	0.00157097	0.00219636	0.0020843	0.000661947	0.000623121	0.00112466	0.000443256	0.000839097	0.00130533	0.00117042	0.000190047	0.00136608
d3_4	0.0148901	0.0024764	0.00318409	0.00116418	0.00103239	0.00202016	0.0014728	0.000902204	0.00155272	0.00162912	0.00204239	0.00161913	0.000883306	0.00114939	0.00172994	0.00116553	0.000883533	0.00104727	0.00152003
d3_5	0.0136747	0.00188482	0.00284809	0.00312895	0.00212911	0.0027345	0.00113985	0.00190158	0.00143061	0.00173805	0.00166185	0.00148808	0.00114925	0.00201128	0.000619052	0.00139597	0.00132907	0.000814418	0.00134808
d3_6	0.0169336	0.00231885	0.00358283	0.00187057	0.00252422	0.00184767	0.0017062	0.00223345	0.00212416	0.000147165	0.00266896	0.00109313	0.000504808	0.000705202	0.000819219	0.000918246	0.000757208	0.000136017	0.00257807
d3_7	0.0113005	0.00331896	0.00154369	0.00133356	0.00169318	0.00159393	0.00100703	0.00139828	0.0006468	0.00126964	0.00127807	0.00183086	0.00137411	0.00208484	0.000552627	0.000589959	0.00198801	0.000395829	0.00268022
d3_8	0.00979542	0.000777694	0.00186755	0.00127335	0.000807068	0.00154711	0.00129579	0.00251754	0.00141329	0.00145693	0.00203756	0.000603812	0.00162877	0.00177763	0.000301273	0.00106229	0.000986613	0.000721225	0.00196151
d3_9	0.0102617	0.00242311	0.00143822	0.00249468	0.00241426	0.0017283	0.000485219	0.00210835	0.00135069	0.00133216	0.00170085	0.000930557	0.000418273	0.00105232	0.00173356	0.00104731	0.000861515	0.000900371	0.00253145
d3_10	0.00884788	0.00194876	0.00111403	0.00193284	0.00163142	0.00157641	0.00189085	0.00145192	0.000838151	0.00178966	0.00103009	0.000974341	0.00214809	0.00106942	0.00110702	0.000887174	0.000224723	0.00112362	0.00306103
d3_11	0.00669344	0.00132363	0.000486679	0.00136364	0.00170838	0.00173159	0.000396604	0.000703738	0.00138435	0.00134395	0.00109382	0.00186864	0.000475023	0.00113846	0.00180247	0.00189998	0.00074566	0.000940505	0.00398426
d3_12	0.00670442	0.00106688	0.00121616	0.000933126	0.000930002	0.00196797	0.00124627	0.000308026	0.00261859	0.00137507	0.000774624	0.00169322	0.00106021	0.00079874	0.000338563	0.000705859	0.00128279	0.000259611	0.00293816
d3_13	0.00686849	0.000978252	0.00231718	0.00113937	0.00136726	0.00234855	0.00131778	0.00103371	0.00145863	0.00143342	0.000281202	0.000915	0.00154534	0.00125211	0.000955566	0.000600247	0.000400165	0.00190898	0.00267882
d3_14	0.00571443	0.000646724	0.000964449	0.00136888	0.00165212	0.00123152	0.000684259	0.0011655	0.00190867	0.00053598	0.00142666	0.00175347	0.000693667	0.000896428	0.00128329	0.000781628	0.00144	0.000868711	0.00544313
d3_15	0.00385954	0.00114711	0.00201309	0.00174857	0.00026055	0.00238001	0.00106649	0.00142448	0.00067838	0.00105731	0.00102541	0.0010135	0.000791454	0.00108673	0.00157904	0.00190023	0.00125737	0.000243779	0.00247688
d3_16	0.00359577	0.00144875	0.00116925	0.00109391	0.00208283	0.000758933	0.000721773	0.00117212	0.00113803	0.000939346	0.000590794	0.000478972	0.000932555	0.0014515	0.000563804	0.000371667	0.00117215	0.00134144	0.00255425
d3_17	0.00296167	0.000623211	0.00188212	0.00136306	0.000518782	0.000463797	0.000968652	0.000294261	0.000590545	0.000628731	0.00150883	0.00106714	0.00067499	0.00133618	0.00137971	0.00105626	0.000548702	0.000758933	0.00359631
d3_18	0.00228379	0.000809463	0.000995798	0.00128997	0.000702339	4.87827e-05	0.00114527	0.000547146	0.00088454	0.00131597	0.000607146	0.00201291	0.0010993	0.000708799	0.00155409	0.000510555	0.00146785	0.00129696	0.00488485
d3_19	0.000538301	0.000212731	0.000493114	0.000320235	0.000926061	0.000583405	0.000552566	0.000586076	0.00139845	0.000176562	0.000854375	0.000352366	0.000801078	0.000745134	0.0014965	0.00145548	0.00120247	0.00188008	0.0029375
d3_20	0.00318016	0.00131504	0.000906474	0.000203435	0.00111069	0.00104369	0.00237315	0.002297	0.00339579	0.00389568	0.00481718	0.00417691	0.00328736	0.00406997	0.00675157	0.00594424	0.00642169	0.00554595	0.0604746
